endpoint	stratum	holdout	selected_model	model_name	feature	weight	weight_type	state	direction	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score	generation	best_AUROC	best_AUPRC	best_ECE	backend	source_state	target_state	gene_a	gene_b	edge_class
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV3-66	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV3-7	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV3-73	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV3OR16-8	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV3OR16-9	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-28	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-31	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-34	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-39	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-4	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV4-59	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV5-51	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV6-1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGHV7-56	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKC	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKJ3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKJ4	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKJ5	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-16	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-17	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-37	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-39	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-6	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1-8	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1D-16	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1D-33	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV1D-8	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV2-28	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV2-30	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV2D-30	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV3-11	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV3-15	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV3-20	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV3D-7	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV4-1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV5-2	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGKV6-21	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLC2	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLC3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLJ3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV1-36	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV1-40	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV1-44	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV1-47	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV2-11	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV2-14	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV2-23	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-10	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-19	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-21	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-25	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-27	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV3-9	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV4-3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV4-69	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV6-57	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IGLV7-46	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IL10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IL10RA	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	IQCJ-SCHIP1-AS1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ITGA3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ITGAM	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	JAML	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	JCHAIN	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LAG3	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LEPRE1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LINC01061	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LINC01226	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LINC01451	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100128593	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100129046	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100130539	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100130700	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100130987	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100303749	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100506713	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100507600	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100652824	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC100996635	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927129	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927204	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927229	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927356	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927391	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927550	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927678	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927697	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927843	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101927865	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101928107	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101928880	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101929532	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101929549	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101929555	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC101929645	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC102724034	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC102724050	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC102724163	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC102724678	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC339593	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC339622	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC388849	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC401134	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC441455	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC554223	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC644762	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC728175	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOC729506	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LOXL2	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	LSM6P2	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	MGC57346	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	MITF	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	MRC1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	MTCO1P15	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	NDUFV2-AS1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	NGFR	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	NKG7	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	NPAP1P4	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	OR6J1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PDCD1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PET112	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PIK3CD-AS1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PKMP3	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	POSTN	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PRDX3P4	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PRF1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PRSS3P1	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PSMB8	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PSMB9	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PTBP1P	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	PTMAP8	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RN7SKP253	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RN7SL118P	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RN7SL254P	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RN7SL653P	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RN7SL672P	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RNA5SP187	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RNU5A-1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP1-149A16	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP1-153P14	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP1-78B3	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-10C8	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-131H24	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-137L10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-141C7	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-16E12	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-195B17	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-204N11	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-289A15	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-313J2	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-313M3	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-319G6	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-33B1	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-367G6	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-380B4	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-381N20	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-397O8	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-39M21	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-404P21	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-40C6	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-417E7	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-428O18	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-444B24	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-452J21	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-504G3	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-504I13	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-572O6	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-586K2	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-620J15	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-677M14	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-697H10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-711G10	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-813P10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-818O24	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-82L18	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-84A14	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP11-884K10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP13-192B19	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP13-487P22	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP13-88F20	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP4-564F22	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP4-620F22	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP4-794H19	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP5-1069C8	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP5-1159O4	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP5-907C10	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RP5-951N9	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPL12P17	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPL21P7	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPL23P2	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPL31P12	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPL39P28	1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPS15AP34	-1.0	word_response_direction																
primary_recist	melanoma_core_high_evidence	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	RPS3AP15	-1.0	word_response_direction																
