endpoint	stratum	candidate	weight_base	component_method	component_gene	selection_boundary	n_samples	n_responders	n_nonresponders	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__SPANXN4	0.8	pct	SPANXN4	selected_by_primary_lodo_only	117	43	74	0.7771841609050911	0.6625804670869275	0.6923318667504714	0.7350427350427351	0.4136439699693827	0.6075949367088608	0.5581395348837209	0.8378378378378378	0.6666666666666666	0.7654320987654321	0.185921482600246	0.10243437674481375	0.19425446859727544	-0.47209540084552876
primary_recist	melanoma_core_high_evidence	0.35*base+0.65*z__LHX5	0.35	z	LHX5	selected_by_primary_lodo_only	117	43	74	0.7771841609050911	0.660675024062424	0.6855751099937146	0.4188034188034188	0.1772280682243784	0.5584415584415584	1.0	0.08108108108108109	0.38738738738738737	1.0	0.32793587396175716	0.3555830024202437	0.30806478676056087	-0.9138470476977573
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__NELL2	0.8	pct	NELL2	selected_by_primary_lodo_only	117	43	74	0.7771841609050911	0.659237732138714	0.6994028912633563	0.717948717948718	0.3643501542695315	0.547945205479452	0.46511627906976744	0.8648648648648649	0.6666666666666666	0.735632183908046	0.18341089317402584	0.06683366614245548	0.40592455952126066	-0.3648714381484147
primary_recist	melanoma_core_high_evidence	0.35*base+0.65*z__WNT7B	0.35	z	WNT7B	selected_by_primary_lodo_only	117	43	74	0.7771841609050911	0.645966378136047	0.6401634192331866	0.4444444444444444	0.18482071035152528	0.5637583892617449	0.9767441860465116	0.13513513513513514	0.39622641509433965	0.9090909090909091	0.3087790557533771	0.3313243278927276	0.3325581591048979	-0.8974960923633515
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__PDCD1	0.8	pct	PDCD1	selected_by_primary_lodo_only	117	43	74	0.777184160905091	0.6641497849552733	0.7204588309239472	0.7008547008547008	0.32767438593539255	0.5333333333333333	0.46511627906976744	0.8378378378378378	0.625	0.7294117647058823	0.1851585127851826	0.09713655769663306	0.3960340071750614	-0.39720601154720364
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__IDO1	0.8	rz	IDO1	selected_by_primary_lodo_only	117	43	74	0.776869893148963	0.6774261277933442	0.7020741671904462	0.7264957264957265	0.3859101053382684	0.5675675675675675	0.4883720930232558	0.8648648648648649	0.6774193548387096	0.7441860465116279	0.18414790614517998	0.05654867908377743	0.8915623153557094	-0.2092428090480878
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__CD6	0.65	z	CD6	selected_by_primary_lodo_only	117	43	74	0.776869893148963	0.6674123624272807	0.6953174104336894	0.717948717948718	0.3602235340891178	0.47619047619047616	0.3488372093023256	0.9324324324324325	0.75	0.711340206185567	0.18611085058813262	0.07865560809105322	0.3790373102790003	-0.3176096808757369
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__CD6	0.65	rz	CD6	selected_by_primary_lodo_only	117	43	74	0.776869893148963	0.6674123624272807	0.6953174104336894	0.717948717948718	0.3602235340891178	0.47619047619047616	0.3488372093023256	0.9324324324324325	0.75	0.711340206185567	0.18611085119539117	0.07865560862112762	0.379037304830639	-0.31760968283363095
primary_recist	melanoma_core_high_evidence	0.20*base+0.80*pct__MIR4710	0.2	pct	MIR4710	selected_by_primary_lodo_only	117	43	74	0.776869893148963	0.6474942149973775	0.6791326209930861	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.19176944249042546	0.12600294258469816	0.386027911907146	-0.1147452770116585
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__JAKMIP1	0.8	pct	JAKMIP1	selected_by_primary_lodo_only	117	43	74	0.7768698931489629	0.6799879845719471	0.7204588309239472	0.7094017094017094	0.34950279476357893	0.5526315789473685	0.4883720930232558	0.8378378378378378	0.6363636363636364	0.7380952380952381	0.18238531649719647	0.09067367878498216	0.7786928337115306	-0.22557847656118982
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__CUX2	0.8	rz	CUX2	selected_by_primary_lodo_only	117	43	74	0.7768698931489629	0.6795422498267784	0.6187932118164676	0.7264957264957265	0.3859101053382684	0.5675675675675675	0.4883720930232558	0.8648648648648649	0.6774193548387096	0.7441860465116279	0.18152881094445786	0.04111861039398784	0.696624480273578	-0.14393647921094047
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__CLEC17A	0.65	rz	CLEC17A	selected_by_primary_lodo_only	117	43	74	0.7768698931489629	0.624958686945569	0.7196731615336267	0.6923076923076923	0.28922293779198993	0.41935483870967744	0.3023255813953488	0.918918918918919	0.6842105263157895	0.6938775510204082	0.19356942283357034	0.10194611765907431	0.3431423222970702	-0.2914417233075497
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*rz__CLEC17A	0.5	rz	CLEC17A	selected_by_primary_lodo_only	117	43	74	0.7768698931489629	0.6119463120274111	0.7031741043368951	0.6666666666666666	0.21895151122288276	0.38095238095238093	0.27906976744186046	0.8918918918918919	0.6	0.6804123711340206	0.20548572982196947	0.1332392880341656	0.30009987095947227	-0.27572264400392066
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__FXYD4	0.65	z	FXYD4	selected_by_primary_lodo_only	117	43	74	0.7768698931489628	0.669756307913113	0.7185732243871779	0.7264957264957265	0.43087876076034254	0.6521739130434783	0.6976744186046512	0.7432432432432432	0.6122448979591837	0.8088235294117647	0.19722191892844765	0.11178247945099008	0.37142486560642746	-0.5431978594294873
primary_recist	melanoma_core_high_evidence	0.20*base+0.80*pct__SPANXN4	0.2	pct	SPANXN4	selected_by_primary_lodo_only	117	43	74	0.7768698931489628	0.6620083153231509	0.6788183532369578	0.4017094017094017	0.09685720007611377	0.5454545454545454	0.9767441860465116	0.06756756756756757	0.3783783783783784	0.8333333333333334	0.44392561434289757	0.47679406187496215	0.24436589040484982	-1.0242990289617417
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__MEIS3	0.65	rz	MEIS3	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.7231138249717824	0.6844751728472659	0.7692307692307693	0.4867528222608736	0.64	0.5581395348837209	0.8918918918918919	0.75	0.7764705882352941	0.1755433333030923	0.0828075017148705	1.087687005754151	-0.1639399220071738
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__MEIS3	0.65	z	MEIS3	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.7231138249717824	0.6844751728472659	0.7692307692307693	0.4867528222608736	0.64	0.5581395348837209	0.8918918918918919	0.75	0.7764705882352941	0.17554333355075508	0.08280750160032323	1.087687000514053	-0.16393992211765354
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__MACROD2-AS1	0.8	pct	MACROD2-AS1	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6896156663002677	0.7280012570710245	0.7606837606837606	0.48049637532154044	0.6666666666666666	0.6511627906976745	0.8243243243243243	0.6829268292682927	0.8026315789473685	0.18697973357762332	0.11976779714464197	0.36445217370033994	-0.43508976313790454
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__IRF1	0.8	pct	IRF1	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.685518758886197	0.7223444374607165	0.717948717948718	0.36744399501676284	0.56	0.4883720930232558	0.8513513513513513	0.65625	0.7411764705882353	0.1832154602848299	0.08683910755795678	1.0328048262788954	-0.1499238805544915
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__SAMD3	0.8	rz	SAMD3	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6765319832992689	0.6983029541169076	0.717948717948718	0.35909946242899055	0.5074626865671642	0.3953488372093023	0.9054054054054054	0.7083333333333334	0.7204301075268817	0.18486291168347974	0.08849142029738848	0.795063762754138	-0.1421113216354129
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__LINC00474	0.65	pct	LINC00474	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6683887965215571	0.6439346323067253	0.7350427350427351	0.4101316549931011	0.5974025974025974	0.5348837209302325	0.8513513513513513	0.6764705882352942	0.7590361445783133	0.18350226926720029	0.0909484919929066	0.40278328683545994	-0.3727833452031478
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__LINC00474	0.8	pct	LINC00474	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6683887965215571	0.6439346323067253	0.7350427350427351	0.4101316549931011	0.5974025974025974	0.5348837209302325	0.8513513513513513	0.6764705882352942	0.7590361445783133	0.18429585375312288	0.0884830087579238	0.39121748661944183	-0.36653029842306706
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__MIR3925	0.65	pct	MIR3925	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6683887965215571	0.6439346323067253	0.7350427350427351	0.4101316549931011	0.5974025974025974	0.5348837209302325	0.8513513513513513	0.6764705882352942	0.7590361445783133	0.18350226926720029	0.0909484919929066	0.40278328683545994	-0.3727833452031478
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__MIR3925	0.8	pct	MIR3925	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6683887965215571	0.6439346323067253	0.7350427350427351	0.4101316549931011	0.5974025974025974	0.5348837209302325	0.8513513513513513	0.6764705882352942	0.7590361445783133	0.18429585375312288	0.0884830087579238	0.39121748661944183	-0.36653029842306706
primary_recist	melanoma_core_high_evidence	0.20*base+0.80*z__LINC00658	0.2	z	LINC00658	selected_by_primary_lodo_only	117	43	74	0.7765556253928347	0.6482789706698018	0.7110307982401005	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.19131322166648723	0.12801293446574338	0.3793594611070076	-0.10397604251561826
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__SLAMF7	0.8	z	SLAMF7	selected_by_primary_lodo_only	117	43	74	0.7765556253928346	0.693233119227146	0.6330923947203018	0.7264957264957265	0.4011297684511202	0.6097560975609756	0.5813953488372093	0.8108108108108109	0.6410256410256411	0.7692307692307693	0.18545355650037007	0.10626313287532893	0.8537729302560937	-0.35230379334321216
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__SLAMF7	0.8	rz	SLAMF7	selected_by_primary_lodo_only	117	43	74	0.7765556253928346	0.693233119227146	0.6330923947203018	0.7264957264957265	0.4011297684511202	0.6097560975609756	0.5813953488372093	0.8108108108108109	0.6410256410256411	0.7692307692307693	0.18545355643069625	0.10626313258195065	0.8537729351176006	-0.35230378717799227
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__TBX21	0.8	z	TBX21	selected_by_primary_lodo_only	117	43	74	0.7765556253928345	0.690781464527949	0.7185732243871779	0.7094017094017094	0.3366532187416458	0.48484848484848486	0.37209302325581395	0.9054054054054054	0.6956521739130435	0.7127659574468085	0.18449996117461823	0.09463987160905662	0.9675681681037093	0.0679479029876317
primary_recist	melanoma_core_high_evidence	0.35*base+0.65*pct__SPATA31D3	0.35	pct	SPATA31D3	selected_by_primary_lodo_only	117	43	74	0.7765556253928345	0.6643651838683211	0.6836895034569453	0.41025641025641024	0.11754992943855462	0.5490196078431373	0.9767441860465116	0.08108108108108109	0.38181818181818183	0.8571428571428571	0.3552233405467397	0.3861634235873367	0.1965992434833468	-0.791508231641406
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__ZBED2	0.8	pct	ZBED2	selected_by_primary_lodo_only	117	43	74	0.7762413576367065	0.6734437832111446	0.650691389063482	0.7606837606837606	0.4662508212182994	0.6216216216216216	0.5348837209302325	0.8918918918918919	0.7419354838709677	0.7674418604651163	0.18470361835461652	0.11992077057324432	0.3884551578612545	-0.368373408321536
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__FBXO6	0.8	pct	FBXO6	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.7069065417402812	0.6855751099937146	0.7435897435897436	0.42461462416477824	0.5833333333333334	0.4883720930232558	0.8918918918918919	0.7241379310344828	0.75	0.18329073232780332	0.08617590767877152	0.986379460162184	-0.11187200239284346
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__WNT1	0.8	pct	WNT1	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.7041753670500742	0.6796040226272784	0.7435897435897436	0.4260804632782839	0.5945945945945946	0.5116279069767442	0.8783783783783784	0.7096774193548387	0.7558139534883721	0.18020161825188574	0.0754065258279126	0.9019239675213722	-0.18882150919810214
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__SYNRG	0.65	z	SYNRG	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6657712654524877	0.6442489000628535	0.7350427350427351	0.40272150409312446	0.5507246376811594	0.4418604651162791	0.9054054054054054	0.7307692307692307	0.7362637362637363	0.18389698453610973	0.06822677502845116	0.39654764175164786	-0.2819633821759108
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__SYNRG	0.65	rz	SYNRG	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6657712654524877	0.6442489000628535	0.7350427350427351	0.40272150409312446	0.5507246376811594	0.4418604651162791	0.9054054054054054	0.7307692307692307	0.7362637362637363	0.1838969845696079	0.0682267750217013	0.3965476397950004	-0.2819633835701893
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__ICOS	0.8	pct	ICOS	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.665283323200422	0.6964173475801383	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.18508256796766862	0.10336154160454349	0.38413980630998923	-0.3801825709731764
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__CD6	0.8	z	CD6	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6601741935526413	0.7069453174104336	0.7435897435897436	0.42435359172992765	0.5588235294117647	0.4418604651162791	0.918918918918919	0.76	0.7391304347826086	0.18488432117011352	0.09236916379730573	0.38543092610752416	-0.3384664072613853
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__CD6	0.8	rz	CD6	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6601741935526413	0.7069453174104336	0.7435897435897436	0.42435359172992765	0.5588235294117647	0.4418604651162791	0.918918918918919	0.76	0.7391304347826086	0.18488432140999952	0.09236916475379871	0.38543092275162466	-0.33846640914520487
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__ELFN1	0.65	rz	ELFN1	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6563528048159732	0.7253299811439347	0.7264957264957265	0.4116907605279698	0.627906976744186	0.627906976744186	0.7837837837837838	0.627906976744186	0.7837837837837838	0.18828407681669504	0.10843051263339673	0.39628201220179843	-0.455239804103463
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__KRTAP8-1	0.8	z	KRTAP8-1	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6524453805207653	0.6458202388434946	0.717948717948718	0.37108738840710204	0.5714285714285714	0.5116279069767442	0.8378378378378378	0.6470588235294118	0.7469879518072289	0.18477342120760282	0.09670316924780994	0.3996139299668971	-0.3732135672392904
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__MIR1227	0.5	pct	MIR1227	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6474393918140462	0.6964173475801383	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.18643647265363691	0.08721534542807592	0.406015473170218	-0.214852463755788
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__MIR4679-2	0.5	pct	MIR4679-2	selected_by_primary_lodo_only	117	43	74	0.7762413576367064	0.6474393918140462	0.6964173475801383	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.18643647265363691	0.08721534542807592	0.406015473170218	-0.214852463755788
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__TTTY18	0.65	pct	TTTY18	selected_by_primary_lodo_only	117	43	74	0.7762413576367063	0.6535553579716402	0.6488057825267128	0.7264957264957265	0.4011297684511202	0.6097560975609756	0.5813953488372093	0.8108108108108109	0.6410256410256411	0.7692307692307693	0.18745566550531798	0.08335733253471722	0.38815079771031635	-0.4204243276204396
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__SPATA31D3	0.8	pct	SPATA31D3	selected_by_primary_lodo_only	117	43	74	0.7759270898805783	0.6614483916450742	0.6709616593337524	0.7264957264957265	0.445922735190212	0.6666666666666666	0.7441860465116279	0.7162162162162162	0.6037735849056604	0.828125	0.19729495730103103	0.1119246086329876	0.35363790314331783	-0.538150185894494
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__CD3E	0.65	z	CD3E	selected_by_primary_lodo_only	117	43	74	0.7759270898805783	0.6591041452578517	0.7339723444374607	0.717948717948718	0.3618679143669093	0.5352112676056338	0.4418604651162791	0.8783783783783784	0.6785714285714286	0.7303370786516854	0.1837587285394723	0.0754687600771714	0.4068954743831477	-0.3658574645686215
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__TVP23A	0.5	pct	TVP23A	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.679168243050616	0.7155876807039598	0.7264957264957265	0.4240392666380818	0.6444444444444445	0.6744186046511628	0.7567567567567568	0.6170212765957447	0.8	0.18512412386579244	0.07663656464918918	1.0019903897100206	-0.37294660761188503
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__NLRC3	0.8	rz	NLRC3	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.6769727693191747	0.6964173475801383	0.717948717948718	0.3600804036597348	0.5217391304347826	0.4186046511627907	0.8918918918918919	0.6923076923076923	0.7252747252747253	0.18413161043125661	0.06283234781082131	0.8582297254498982	-0.08477539380617799
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*z__NUGGC	0.5	z	NUGGC	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.6752910233195247	0.6323067253299811	0.6923076923076923	0.2909639775525892	0.3793103448275862	0.2558139534883721	0.9459459459459459	0.7333333333333333	0.6862745098039216	0.19406887213319962	0.10612836253886185	0.926673397504088	0.42782184299078857
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*z__PLEK2	0.5	z	PLEK2	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.675085598871593	0.6720615964802011	0.7094017094017094	0.3749214330609679	0.6046511627906976	0.6046511627906976	0.7702702702702703	0.6046511627906976	0.7702702702702703	0.18743069753145622	0.0940926897316287	1.011462402358536	-0.37325351682757774
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__SYNRG	0.8	z	SYNRG	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.6673045442519201	0.6390634820867378	0.7094017094017094	0.3398431996923306	0.5142857142857142	0.4186046511627907	0.8783783783783784	0.6666666666666666	0.7222222222222222	0.1828736891576701	0.07553224413507735	0.40741326628747965	-0.31636903916943643
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__SYNRG	0.8	rz	SYNRG	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.6673045442519201	0.6390634820867378	0.7094017094017094	0.3398431996923306	0.5142857142857142	0.4186046511627907	0.8783783783783784	0.6666666666666666	0.7222222222222222	0.18287368913878116	0.0755322440053882	0.40741326594447	-0.3163690401142449
primary_recist	melanoma_core_high_evidence	0.20*base+0.80*pct__OR52E2	0.2	pct	OR52E2	selected_by_primary_lodo_only	117	43	74	0.7759270898805782	0.6547845976860713	0.6488057825267128	0.6752136752136753	0.39640115800046627	0.6481481481481481	0.813953488372093	0.5945945945945946	0.5384615384615384	0.8461538461538461	0.262373766141705	0.2397329428587594	0.339772638588724	-0.815449183693466
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__IKZF3	0.8	pct	IKZF3	selected_by_primary_lodo_only	117	43	74	0.7756128221244502	0.6576860172161894	0.6915461973601509	0.7008547008547008	0.3203188015298844	0.5070422535211268	0.4186046511627907	0.8648648648648649	0.6428571428571429	0.7191011235955056	0.18457927857712939	0.0915611497126504	0.4003163786813395	-0.3691139776636694
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__PPP1R16B	0.8	pct	PPP1R16B	selected_by_primary_lodo_only	117	43	74	0.7756128221244502	0.6563181018609838	0.647705845380264	0.7264957264957265	0.38355684645628313	0.5555555555555556	0.46511627906976744	0.8783783783783784	0.6896551724137931	0.7386363636363636	0.184255114011008	0.07039271790923812	0.40726860357044664	-0.36505729353837674
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__IRF1	0.65	z	IRF1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.686961402191821	0.7253299811439347	0.717948717948718	0.36744399501676284	0.56	0.4883720930232558	0.8513513513513513	0.65625	0.7411764705882353	0.18478408690371975	0.09419074656235092	1.0505190174248533	-0.16650749039079493
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__IRF1	0.65	rz	IRF1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.686961402191821	0.7253299811439347	0.717948717948718	0.36744399501676284	0.56	0.4883720930232558	0.8513513513513513	0.65625	0.7411764705882353	0.18478408626801177	0.09419074632737195	1.0505190258176997	-0.1665074787617298
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__IL12RB1	0.8	rz	IL12RB1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.681762336505855	0.6642049025769956	0.7264957264957265	0.38355684645628313	0.5555555555555556	0.46511627906976744	0.8783783783783784	0.6896551724137931	0.7386363636363636	0.18436014115303762	0.08297776797142056	0.947017995380629	-0.1148695255707963
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*z__IL12RB1	0.8	z	IL12RB1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.681762336505855	0.6642049025769956	0.7264957264957265	0.38355684645628313	0.5555555555555556	0.46511627906976744	0.8783783783783784	0.6896551724137931	0.7386363636363636	0.18436014073824078	0.08297776778590604	0.9470180017410821	-0.11486952454866957
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__KIR3DX1	0.5	pct	KIR3DX1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.6784905222641727	0.622093023255814	0.7094017094017094	0.3584237191807117	0.575	0.5348837209302325	0.8108108108108109	0.6216216216216216	0.75	0.18468545053475893	0.10238265441708981	0.8042409454207481	-0.10859447451967304
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__IST1	0.8	rz	IST1	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.6618267467338954	0.6225644248900063	0.7350427350427351	0.40721360409813306	0.5866666666666667	0.5116279069767442	0.8648648648648649	0.6875	0.7529411764705882	0.18213410364947494	0.05662698928637741	0.22280170995046567	-0.4447169972835618
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__BLK	0.8	rz	BLK	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.6584726327594022	0.7418290383406663	0.717948717948718	0.3602235340891178	0.47619047619047616	0.3488372093023256	0.9324324324324325	0.75	0.711340206185567	0.18587925574987432	0.08500113110786155	0.38399209715995986	-0.30505014172541817
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*rz__NUGGC	0.65	rz	NUGGC	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.655054372502502	0.6315210559396606	0.717948717948718	0.3628355275075927	0.45901639344262296	0.32558139534883723	0.9459459459459459	0.7777777777777778	0.7070707070707071	0.18747930004005495	0.05695496068683628	0.3839892837124901	-0.2717051384704477
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*rz__CLEC17A	0.8	rz	CLEC17A	selected_by_primary_lodo_only	117	43	74	0.77561282212445	0.6449571838412866	0.6934318038969202	0.7008547008547008	0.313707781084856	0.46153846153846156	0.3488372093023256	0.9054054054054054	0.6818181818181818	0.7052631578947368	0.1870571663398985	0.09275301332807112	0.3720426630824977	-0.3160869401815514
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__SPRR2E	0.65	pct	SPRR2E	selected_by_primary_lodo_only	117	43	74	0.7756128221244499	0.6750350467576571	0.6634192331866751	0.6923076923076923	0.3318696048982219	0.5714285714285714	0.5581395348837209	0.7702702702702703	0.5853658536585366	0.75	0.18527429672876847	0.08669883165848216	0.39749262882790953	-0.41037690638207985
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__MIR1227	0.65	pct	MIR1227	selected_by_primary_lodo_only	117	43	74	0.7756128221244499	0.6483097509194806	0.7080452545568825	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.18447150143372887	0.0722217582473365	0.4073708525061047	-0.2626778617102017
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__MIR4679-2	0.65	pct	MIR4679-2	selected_by_primary_lodo_only	117	43	74	0.7756128221244499	0.6483097509194806	0.7080452545568825	0.7094017094017094	0.3457397473982529	0.5405405405405406	0.46511627906976744	0.8513513513513513	0.6451612903225806	0.7325581395348837	0.18447150143372887	0.0722217582473365	0.4073708525061047	-0.2626778617102017
primary_recist	melanoma_core_high_evidence	0.80*base+0.20*pct__PRR23A	0.8	pct	PRR23A	selected_by_primary_lodo_only	117	43	74	0.7752985543683218	0.667418485459397	0.6990886235072282	0.7264957264957265	0.3859101053382684	0.5675675675675675	0.4883720930232558	0.8648648648648649	0.6774193548387096	0.7441860465116279	0.18323484510758706	0.07875666679227944	0.40493248422407324	-0.3214414705650546
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*pct__SPATA31D3	0.65	pct	SPATA31D3	selected_by_primary_lodo_only	117	43	74	0.7752985543683218	0.6617514000207543	0.6660905091137649	0.5897435897435898	0.3161421770480282	0.6129032258064516	0.8837209302325582	0.4189189189189189	0.4691358024691358	0.8611111111111112	0.23066191014085197	0.20641610861784196	0.29671727398115405	-0.6603694498250273
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__SNRPD2P2	0.5	pct	SNRPD2P2	selected_by_primary_lodo_only	117	43	74	0.7752985543683217	0.7265925626884523	0.7126021370207416	0.5299145299145299	0.24921834644104246	0.5864661654135338	0.9069767441860465	0.3108108108108108	0.43333333333333335	0.8518518518518519	0.25119218331812715	0.2729795367141571	0.8229903068184388	-1.0041506676091767
primary_recist	melanoma_core_high_evidence	0.65*base+0.35*z__TBX21	0.65	z	TBX21	selected_by_primary_lodo_only	117	43	74	0.7752985543683217	0.6810513688138641	0.6866750471401635	0.6923076923076923	0.2909639775525892	0.3793103448275862	0.2558139534883721	0.9459459459459459	0.7333333333333333	0.6862745098039216	0.18735862884964916	0.08195086472713464	0.9435786247907704	0.20268471891239623
primary_recist	melanoma_core_high_evidence	0.50*base+0.50*pct__SPATA31D3	0.5	pct	SPATA31D3	selected_by_primary_lodo_only	117	43	74	0.7752985543683217	0.6624003657963369	0.6555625392834695	0.42735042735042733	0.1535255083353141	0.5562913907284768	0.9767441860465116	0.10810810810810811	0.3888888888888889	0.8888888888888888	0.28342685104355936	0.29643060661551945	0.25577229822640085	-0.7489805031922623
primary_recist	melanoma_core_high_evidence	0.35*base+0.65*z__CYLC1	0.35	z	CYLC1	selected_by_primary_lodo_only	117	43	74	0.7752985543683217	0.6600215681934938	0.6439346323067253	0.39316239316239315	0.12365923902754115	0.5477707006369427	1.0	0.04054054054054054	0.37719298245614036	1.0	0.3465178097229905	0.3762157328965775	0.2793755186451896	-0.907962375162478
