source_context	endpoint	evaluation_group	subgroup_axis	subgroup_value	model_name	threshold_policy	n_samples	n_responders	n_nonresponders	prevalence	n_predicted_high	threshold_min	threshold_median	threshold_max	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept
locked_external	strict_recist	locked_external_melanoma_combination_transfer	analysis_type	locked_external_melanoma_combination_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	27	21	6	0.7777777777777778	16	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.7619047619047619	0.9301116483889595	0.6666666666666666	0.6666666666666666	0.2820380374088831	0.7567567567567568	0.6666666666666666	0.6666666666666666	0.875	0.36363636363636365	0.2248711260257452	0.2768511998932794	1.2946288806132813	1.519252683278961
locked_external	strict_recist	locked_external_melanoma_pd1_like	cohort	PHS000452_LIU_LIKE_PRE	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	103	48	55	0.46601941747572817	49	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.12334476352939013	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.25317928221134817	0.12208957495112494	0.42157844148117724	-0.10105386358107159
locked_external	strict_recist	locked_external_melanoma_pd1_like	therapy_context	anti_pd1_monotherapy	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	103	48	55	0.46601941747572817	49	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.12334476352939013	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.25317928221134817	0.12208957495112494	0.42157844148117724	-0.10105386358107159
locked_external	strict_recist	locked_external_melanoma_pd1_like	platform_context	bulk_RNAseq_or_processed_expression	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	103	48	55	0.46601941747572817	49	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.12334476352939013	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.25317928221134817	0.12208957495112494	0.42157844148117724	-0.10105386358107159
locked_external	strict_recist	locked_external_melanoma_pd1_like	sampling_context	pretreatment_design_or_panel_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	103	48	55	0.46601941747572817	49	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.12334476352939013	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.25317928221134817	0.12208957495112494	0.42157844148117724	-0.10105386358107159
locked_external	strict_recist	locked_external_melanoma_pd1_like	analysis_type	locked_external_melanoma_pd1_like	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	103	48	55	0.46601941747572817	49	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5731060606060606	0.5787465694242914	0.5617424242424243	0.5631067961165048	0.12334476352939013	0.5360824742268041	0.5416666666666666	0.5818181818181818	0.5306122448979592	0.5925925925925926	0.25317928221134817	0.12208957495112494	0.42157844148117724	-0.10105386358107159
locked_external	strict_recist	locked_external_melanoma_pd1_recist	cohort	GSE145996	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	13	8	5	0.6153846153846154	6	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.24872726082410315	0.36963865375156424	0.8284183759374931	0.6303929540460782
locked_external	strict_recist	locked_external_melanoma_pd1_recist	therapy_context	anti_pd1_monotherapy	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	13	8	5	0.6153846153846154	6	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.24872726082410315	0.36963865375156424	0.8284183759374931	0.6303929540460782
locked_external	strict_recist	locked_external_melanoma_pd1_recist	platform_context	bulk_RNAseq_or_processed_expression	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	13	8	5	0.6153846153846154	6	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.24872726082410315	0.36963865375156424	0.8284183759374931	0.6303929540460782
locked_external	strict_recist	locked_external_melanoma_pd1_recist	sampling_context	pretreatment_design_or_panel_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	13	8	5	0.6153846153846154	6	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.24872726082410315	0.36963865375156424	0.8284183759374931	0.6303929540460782
locked_external	strict_recist	locked_external_melanoma_pd1_recist	analysis_type	locked_external_melanoma_pd1_recist	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	13	8	5	0.6153846153846154	6	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.575	0.7723099816849817	0.3875	0.38461538461538464	-0.21957751641341997	0.42857142857142855	0.375	0.4	0.5	0.2857142857142857	0.24872726082410315	0.36963865375156424	0.8284183759374931	0.6303929540460782
locked_external	strict_recist	nanostring_hcc_clinical_assay_transfer	cohort	GSE140901	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	14	6	8	0.42857142857142855	10	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.8333333333333334	0.7996031746031745	0.75	0.7142857142857143	0.5477225575051661	0.75	1.0	0.5	0.6	1.0	0.19128632816684904	0.16557433779660394	2.8467888213772556	-0.16785801403900694
locked_external	strict_recist	nanostring_hcc_clinical_assay_transfer	therapy_context	other_or_mixed_therapy	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	14	6	8	0.42857142857142855	10	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.8333333333333334	0.7996031746031745	0.75	0.7142857142857143	0.5477225575051661	0.75	1.0	0.5	0.6	1.0	0.19128632816684904	0.16557433779660394	2.8467888213772556	-0.16785801403900694
locked_external	strict_recist	nanostring_hcc_clinical_assay_transfer	platform_context	NanoString_nCounter	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	14	6	8	0.42857142857142855	10	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.8333333333333334	0.7996031746031745	0.75	0.7142857142857143	0.5477225575051661	0.75	1.0	0.5	0.6	1.0	0.19128632816684904	0.16557433779660394	2.8467888213772556	-0.16785801403900694
locked_external	strict_recist	nanostring_hcc_clinical_assay_transfer	sampling_context	pretreatment_design_or_panel_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	14	6	8	0.42857142857142855	10	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.8333333333333334	0.7996031746031745	0.75	0.7142857142857143	0.5477225575051661	0.75	1.0	0.5	0.6	1.0	0.19128632816684904	0.16557433779660394	2.8467888213772556	-0.16785801403900694
locked_external	strict_recist	nanostring_hcc_clinical_assay_transfer	analysis_type	nanostring_hcc_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	14	6	8	0.42857142857142855	10	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.8333333333333334	0.7996031746031745	0.75	0.7142857142857143	0.5477225575051661	0.75	1.0	0.5	0.6	1.0	0.19128632816684904	0.16557433779660394	2.8467888213772556	-0.16785801403900694
locked_external	strict_recist	nanostring_melanoma_clinical_assay_transfer	cohort	GSE93157	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	49	20	29	0.40816326530612246	28	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.04794633014853841	0.5	0.6	0.4482758620689655	0.42857142857142855	0.6190476190476191	0.24976501924811123	0.14608079905535076	0.4347698753515843	-0.34835191464152543
locked_external	strict_recist	nanostring_melanoma_clinical_assay_transfer	therapy_context	other_or_mixed_therapy	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	49	20	29	0.40816326530612246	28	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.04794633014853841	0.5	0.6	0.4482758620689655	0.42857142857142855	0.6190476190476191	0.24976501924811123	0.14608079905535076	0.4347698753515843	-0.34835191464152543
locked_external	strict_recist	nanostring_melanoma_clinical_assay_transfer	platform_context	NanoString_nCounter_immune_panel	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	49	20	29	0.40816326530612246	28	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.04794633014853841	0.5	0.6	0.4482758620689655	0.42857142857142855	0.6190476190476191	0.24976501924811123	0.14608079905535076	0.4347698753515843	-0.34835191464152543
locked_external	strict_recist	nanostring_melanoma_clinical_assay_transfer	sampling_context	pretreatment_design_or_panel_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	49	20	29	0.40816326530612246	28	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.04794633014853841	0.5	0.6	0.4482758620689655	0.42857142857142855	0.6190476190476191	0.24976501924811123	0.14608079905535076	0.4347698753515843	-0.34835191464152543
locked_external	strict_recist	nanostring_melanoma_clinical_assay_transfer	analysis_type	nanostring_melanoma_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	locked_or_training_fold_threshold	49	20	29	0.40816326530612246	28	0.4464485197217447	0.4464485197217447	0.4464485197217447	0.5862068965517241	0.6096389324156446	0.5241379310344827	0.5102040816326531	0.04794633014853841	0.5	0.6	0.4482758620689655	0.42857142857142855	0.6190476190476191	0.24976501924811123	0.14608079905535076	0.4347698753515843	-0.34835191464152543
primary_lodo	primary_recist	melanoma_core_high_evidence	cohort	GSE78220	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	27	14	13	0.5185185185185185	16	0.4098010472881599	0.4098010472881599	0.4098010472881599	0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.139491549444927	0.07713202923453748
primary_lodo	primary_recist	melanoma_core_high_evidence	cohort	GSE91061	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	49	10	39	0.20408163265306123	24	0.4360491969306495	0.4360491969306495	0.4360491969306495	0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.339979492567969	0.2471200148848096	-1.4350441545460417
primary_lodo	primary_recist	melanoma_core_high_evidence	cohort	PRJEB23709_PD1_PRE	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	41	19	22	0.4634146341463415	14	0.7106589134139443	0.7106589134139443	0.7106589134139443	0.8755980861244019	0.8331876911765292	0.7212918660287082	0.7317073170731707	0.46541211876427413	0.6666666666666666	0.5789473684210527	0.8636363636363636	0.7857142857142857	0.7037037037037037	0.1463994372895915	0.2213819619490431	0.7739163054922701	-0.12331167315888517
primary_lodo	primary_recist	melanoma_core_high_evidence	therapy_context	anti_pd1_monotherapy	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	68	33	35	0.4852941176470588	30	0.4098010472881599	0.7106589134139443	0.7106589134139443	0.7766233766233767	0.7081608089483983	0.6896103896103896	0.6911764705882353	0.3817074994996816	0.6666666666666666	0.6363636363636364	0.7428571428571429	0.7	0.6842105263157895	0.20377894833303534	0.18065999880648775	0.4486788709021537	-0.047142651558059696
primary_lodo	primary_recist	melanoma_core_high_evidence	therapy_context	other_or_mixed_therapy	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	49	10	39	0.20408163265306123	24	0.4360491969306495	0.4360491969306495	0.4360491969306495	0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.339979492567969	0.2471200148848096	-1.4350441545460417
primary_lodo	primary_recist	melanoma_core_high_evidence	platform_context	bulk_RNAseq_or_processed_expression	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	117	43	74	0.36752136752136755	54	0.4098010472881599	0.4360491969306495	0.7106589134139443	0.7049025769956003	0.5584727461504684	0.6131363922061597	0.6153846153846154	0.21883422945563896	0.5360824742268041	0.6046511627906976	0.6216216216216216	0.48148148148148145	0.7301587301587301	0.250038321836014	0.2348619118541941	0.34458391126365906	-0.6044426196350922
primary_lodo	primary_recist	melanoma_core_high_evidence	sampling_context	baseline_only	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	117	43	74	0.36752136752136755	54	0.4098010472881599	0.4360491969306495	0.7106589134139443	0.7049025769956003	0.5584727461504684	0.6131363922061597	0.6153846153846154	0.21883422945563896	0.5360824742268041	0.6046511627906976	0.6216216216216216	0.48148148148148145	0.7301587301587301	0.250038321836014	0.2348619118541941	0.34458391126365906	-0.6044426196350922
primary_lodo	primary_recist	melanoma_core_high_evidence	analysis_type	melanoma_core_high_evidence	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	117	43	74	0.36752136752136755	54	0.4098010472881599	0.4360491969306495	0.7106589134139443	0.7049025769956003	0.5584727461504684	0.6131363922061597	0.6153846153846154	0.21883422945563896	0.5360824742268041	0.6046511627906976	0.6216216216216216	0.48148148148148145	0.7301587301587301	0.250038321836014	0.2348619118541941	0.34458391126365906	-0.6044426196350922
primary_lodo	primary_recist	melanoma_recist_supported_primary	cohort	GSE145996	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	14	8	6	0.5714285714285714	7	0.368668376493705	0.368668376493705	0.368668376493705	0.5208333333333334	0.7016684704184704	0.35416666666666663	0.35714285714285715	-0.28867513459481287	0.4	0.375	0.3333333333333333	0.42857142857142855	0.2857142857142857	0.34260905290604887	0.4018903197022125	0.16905098599105378	0.3053512887352175
primary_lodo	primary_recist	melanoma_recist_supported_primary	cohort	GSE78220	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	27	14	13	0.5185185185185185	16	0.4098010472881599	0.4098010472881599	0.4098010472881599	0.6483516483516484	0.6310725135349196	0.6263736263736264	0.6296296296296297	0.2570193398539127	0.6666666666666666	0.7142857142857143	0.5384615384615384	0.625	0.6363636363636364	0.2909107984360428	0.32640283009776705	0.139491549444927	0.07713202923453748
primary_lodo	primary_recist	melanoma_recist_supported_primary	cohort	GSE91061	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	49	10	39	0.20408163265306123	24	0.4209547786696646	0.4209547786696646	0.4209547786696646	0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.339979492567969	0.2471200148848096	-1.4350441545460417
primary_lodo	primary_recist	melanoma_recist_supported_primary	cohort	PRJEB23709_PD1_PRE	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	41	19	22	0.4634146341463415	15	0.6731694744274304	0.6731694744274304	0.6731694744274304	0.8755980861244019	0.8331876911765292	0.7476076555023923	0.7560975609756098	0.5126841617284027	0.7058823529411765	0.631578947368421	0.8636363636363636	0.8	0.7307692307692307	0.1463994372895915	0.2213819619490431	0.7739163054922701	-0.12331167315888517
primary_lodo	primary_recist	melanoma_recist_supported_primary	therapy_context	anti_pd1_monotherapy	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	82	41	41	0.5	38	0.368668376493705	0.5414852608577951	0.6731694744274304	0.7465794170136822	0.7182569226923773	0.6463414634146342	0.6463414634146342	0.2934695928267111	0.6329113924050633	0.6097560975609756	0.6829268292682927	0.6578947368421053	0.6363636363636364	0.22748164911379373	0.19477564972266612	0.397274909425143	0.02855914492066511
primary_lodo	primary_recist	melanoma_recist_supported_primary	therapy_context	other_or_mixed_therapy	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	49	10	39	0.20408163265306123	24	0.4209547786696646	0.4209547786696646	0.4209547786696646	0.6128205128205129	0.443052059052059	0.5064102564102564	0.5102040816326531	0.010336227882434037	0.29411764705882354	0.5	0.5128205128205128	0.20833333333333334	0.8	0.31423500343198435	0.339979492567969	0.2471200148848096	-1.4350441545460417
primary_lodo	primary_recist	melanoma_recist_supported_primary	platform_context	bulk_RNAseq_or_processed_expression	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	131	51	80	0.3893129770992366	62	0.368668376493705	0.4209547786696646	0.6731694744274304	0.6845588235294118	0.5804730202048082	0.5941176470588235	0.5954198473282443	0.18382761318786953	0.5309734513274337	0.5882352941176471	0.6	0.4838709677419355	0.6956521739130435	0.2599313770648727	0.23858416431842683	0.3140888852438914	-0.4888824417688474
primary_lodo	primary_recist	melanoma_recist_supported_primary	sampling_context	baseline_only	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	131	51	80	0.3893129770992366	62	0.368668376493705	0.4209547786696646	0.6731694744274304	0.6845588235294118	0.5804730202048082	0.5941176470588235	0.5954198473282443	0.18382761318786953	0.5309734513274337	0.5882352941176471	0.6	0.4838709677419355	0.6956521739130435	0.2599313770648727	0.23858416431842683	0.3140888852438914	-0.4888824417688474
primary_lodo	primary_recist	melanoma_recist_supported_primary	analysis_type	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	locked_or_training_fold_threshold	131	51	80	0.3893129770992366	62	0.368668376493705	0.4209547786696646	0.6731694744274304	0.6845588235294118	0.5804730202048082	0.5941176470588235	0.5954198473282443	0.18382761318786953	0.5309734513274337	0.5882352941176471	0.6	0.4838709677419355	0.6956521739130435	0.2599313770648727	0.23858416431842683	0.3140888852438914	-0.4888824417688474
