endpoint	stratum	holdout	selected_model	feature	weight	weight_type
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.17189699287072396	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	exhaustion_checkpoint	0.13477483260594605	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
primary_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	calibration_intercept	-0.03014423158772857	platt
primary_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	calibration_slope	0.5081089408976304	platt
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	calibration_intercept	-0.04002498739438048	platt
primary_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	calibration_slope	0.5800562538044617	platt
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_intercept	-0.021880242632191373	platt
primary_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_slope	0.3778764334681779	platt
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	calibration_intercept	-0.03414609101063278	platt
primary_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	calibration_slope	0.5040533971211997	platt
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	calibration_intercept	-0.03414609101063278	platt
primary_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	calibration_slope	0.5040533971211997	platt
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_intercept	-0.03414609101063278	platt
primary_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_slope	0.5040533971211997	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	calibration_intercept	0.004133490732861026	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE91061	module_positive_composite	calibration_slope	0.3136988645837966	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	ifn_t_cell_inflamed	0.13486841393519952	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	cytotoxic_cd8	0.06341673274735035	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	exhaustion_checkpoint	0.1152603434231531	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	antigen_presentation	0.07570645243390285	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	myeloid_suppression	-0.17213337370768417	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	stromal_exclusion	0.09047706131714449	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	trm_tls	0.04567187724775553	scaled_logistic_coef
clinical_benefit	melanoma_anti_pd1_primary	GSE78220	module_logistic_l2_C0.05	intercept	0.0066710036302629686	scaled_logistic_intercept
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	calibration_intercept	0.009382162379559114	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE168204	module_positive_composite	calibration_slope	0.4293356392414535	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	calibration_intercept	0.009034994318279097	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE115821	module_prior_composite	calibration_slope	0.17909963400072362	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	calibration_intercept	0.0026117648186596326	platt
clinical_benefit	melanoma_anti_pd1_primary	GSE145996	module_positive_composite	calibration_slope	0.3135164635284707	platt
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_intercept	0.0005664048487930328	platt
clinical_benefit	melanoma_anti_pd1_primary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_slope	0.22562901585137282	platt
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	calibration_intercept	0.03538936801518368	platt
clinical_benefit	melanoma_recist_supported_primary	GSE91061	module_prior_composite	calibration_slope	0.25111826403475934	platt
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	ifn_t_cell_inflamed	0.12055020257490497	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	cytotoxic_cd8	0.05863719397834605	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	exhaustion_checkpoint	0.17941436637760041	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	antigen_presentation	0.0903762763662756	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	myeloid_suppression	-0.16871915700500273	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	stromal_exclusion	0.011247561127531272	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	trm_tls	0.11600974232083713	scaled_logistic_coef
clinical_benefit	melanoma_recist_supported_primary	GSE78220	module_logistic_l2_C0.05	intercept	0.025551041698366233	scaled_logistic_intercept
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	calibration_intercept	0.016639046195393147	platt
clinical_benefit	melanoma_recist_supported_primary	GSE145996	module_prior_composite	calibration_slope	0.22728705799541785	platt
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	calibration_intercept	0.01039735288176949	platt
clinical_benefit	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_prior_composite	calibration_slope	0.18990998954974725	platt
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	calibration_intercept	0.026969553654758154	platt
clinical_benefit	melanoma_core_high_evidence	GSE91061	module_prior_composite	calibration_slope	0.24032110101445478	platt
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	calibration_intercept	0.024765265006528994	platt
clinical_benefit	melanoma_core_high_evidence	GSE78220	module_prior_composite	calibration_slope	0.26396482013743555	platt
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	calibration_intercept	0.004937075914884534	platt
clinical_benefit	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_prior_composite	calibration_slope	0.17396494425832357	platt
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	calibration_intercept	0.012592200067236117	platt
clinical_benefit	melanoma_core_plus_phs000452	GSE91061	module_prior_composite	calibration_slope	0.19389263034636053	platt
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	calibration_intercept	0.013154243662619776	platt
clinical_benefit	melanoma_core_plus_phs000452	GSE78220	module_prior_composite	calibration_slope	0.2063320752083091	platt
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	calibration_intercept	0.006479242136754185	platt
clinical_benefit	melanoma_core_plus_phs000452	PRJEB23709_PD1_PRE	module_prior_composite	calibration_slope	0.167459599070893	platt
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	calibration_intercept	0.016639046195393147	platt
clinical_benefit	melanoma_core_plus_phs000452	PHS000452_LIU_LIKE_PRE	module_prior_composite	calibration_slope	0.22728705799541785	platt
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	calibration_intercept	-0.023041493682763495	platt
clinical_benefit	melanoma_binary_response_stress	GSE168204	module_prior_composite	calibration_slope	0.16322827356647243	platt
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	calibration_intercept	-0.00988805744030332	platt
clinical_benefit	melanoma_binary_response_stress	GSE115821	module_prior_composite	calibration_slope	-0.17893406964440944	platt
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.21226721457224454	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	exhaustion_checkpoint	0.1015351263064363	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE115821	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	calibration_intercept	0.002011419436959364	platt
clinical_benefit	pan_cancer_response_all	GSE136961	module_positive_composite	calibration_slope	0.44125047825220115	platt
