endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	INTS3,SLC27A3	1.0	0.3709677419354839	0.5756503740018343	1.0	0.0	0.8702342187764648
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	LOC100288974,MBL1P	1.0	0.5967741935483871	0.5952397052195518	1.0	0.0	0.8913407342811968
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	HLA-DRA	-1.0	0.2	0.071732642623027	0.6666666666666666	1.0	1.4439549679818722
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	HLA-DRB1	1.0	0.4909090909090909	0.048390796567732194	1.0	1.0	1.5021386405024078
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	PSMB9	1.0	0.5636363636363636	0.3020808768708506	1.0	1.0	1.7754768955864595
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	RILP,SCARF1	-1.0	0.6181818181818182	0.6656160906435411	1.0	0.0	0.9671677369291969
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	RPS8,SNORD55	1.0	0.5636363636363636	0.6206830299458805	1.0	0.0	0.9187546322780042
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	TAP1	1.0	0.5272727272727272	0.18764934312639595	1.0	1.0	1.652182694556099
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc	ZNF595,ZNF718	1.0	0.45454545454545453	0.5852950455789185	1.0	0.0	0.8806258655313914
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	caf_ecm_exclusion	MIR548N,OSBPL6	-1.0	0.509090909090909	0.635297935276771	1.0	0.0	0.9345014550019793
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	caf_ecm_exclusion	POSTN	-1.0	0.2545454545454545	0.19530850549580442	0.6666666666666666	1.0	1.5771017220362358
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	caf_ecm_exclusion	TGFBI	-1.0	0.21818181818181817	0.21483070189295028	1.0	1.0	1.681469236494145
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	CSF1R	-1.0	0.36363636363636365	0.019527335897228142	1.0	1.0	1.4710397186764692
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	S100A8	-1.0	0.5272727272727272	0.06405172685729836	0.6666666666666666	1.0	1.5556791689819929
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	myeloid_suppression	TGFB1	1.0	0.9636363636363636	0.15803664043940316	0.6666666666666666	1.0	1.6569431689462917
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	HAVCR2	-1.0	0.38181818181818183	0.07633471067058087	0.6666666666666666	1.0	1.4489134639876815
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	PDCD1	1.0	0.4727272727272727	0.24777310370443967	1.0	1.0	1.8369630114918565
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tcell_dysfunction	TIGIT	1.0	0.4727272727272727	0.19021888041942422	0.6666666666666666	1.0	1.5716179079440664
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	ATP5E,SLMO2,SLMO2-ATP5E	-1.0	0.8909090909090909	0.6086872170121767	1.0	0.0	0.9058297493984863
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	CD8A	1.0	0.5272727272727272	0.17418976632220956	0.6666666666666666	1.0	1.5543473466645683
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	CTD-2201I18.1,SERINC5	-1.0	0.8727272727272727	0.6697495757450568	1.0	0.0	0.9716213584650262
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	GNLY	1.0	0.4	0.06849054270884077	0.6666666666666666	1.0	1.4404617689876782
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	IFNG	1.0	0.5454545454545454	0.11602091236386491	1.0	1.0	1.6950066762598945
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	PRF1	1.0	0.5272727272727272	0.1266191928357436	0.6666666666666666	1.0	1.6230924551268229
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tnk_effector	SLC13A3,TP53RK	-1.0	0.5818181818181818	0.6155779072387602	1.0	0.0	0.9132541202710431
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	AXL	-1.0	0.509090909090909	0.19878911854252793	0.6666666666666666	1.0	1.5808519068904383
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	CTD-2201I18.1,SERINC5	-1.0	0.8727272727272727	0.6697495757450568	1.0	0.0	0.9716213584650262
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	HPN,SCN1B	-1.0	0.7090909090909091	0.6203434860963829	1.0	0.0	0.918388790920568
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	INTS3,SLC27A3	-1.0	0.5272727272727272	0.5756503740018343	1.0	0.0	0.8702342187764648
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	MIR4469,RNF170	-1.0	0.6	0.5864562913911066	1.0	0.0	0.8818770492735695
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	0.36363636363636365	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	tumor_dedifferentiation	VIM	-1.0	1.0	0.2877470744580092	1.0	1.0	1.7600329470664218
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	B2M	1.0	1.0	0.2753071628793394	1.0	1.0	1.8842441427032388
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	HLA-A	1.0	0.3291139240506329	0.14007578656736994	1.0	1.0	1.7298868514824552
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	HLA-B	1.0	0.06329113924050633	0.14895855806494526	1.0	1.0	1.6200259226380709
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	HLA-C	1.0	0.2911392405063291	0.08643036198496323	1.0	1.0	1.5486542984259333
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	IGKV4-1	1.0	0.3924050632911392	0.5986417321957641	1.0	0.0	0.933308258138885
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	IGLV2-11	1.0	0.31645569620253167	0.6004243760255497	1.0	0.0	0.9353430231489102
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	LOC101927356	-1.0	0.810126582278481	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	antigen_presentation_mhc	LOC102724050	-1.0	0.31645569620253167	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	COL1A1	-1.0	0.3670886075949367	0.18900179710549597	1.0	1.0	1.7857325188332223
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	IGHD2-15	1.0	0.7088607594936709	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	IGHV6-1	1.0	0.5063291139240507	0.6025726811475239	1.0	0.0	0.937795165309903
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	LOC101927356	-1.0	0.810126582278481	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	LOXL2	-1.0	0.17721518987341772	0.25710869262804126	0.5	1.0	1.618471843781485
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	TRAJ1	1.0	0.34177215189873417	0.5959427509288164	1.0	0.0	0.9302275571301146
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion	VIM	-1.0	0.6708860759493671	0.16236363474422824	1.0	1.0	1.6353268933243972
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	CSF1R	1.0	0.27848101265822783	0.00791012009050006	1.0	1.0	1.4590288566433278
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	IGHD2-15	1.0	0.7088607594936709	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	IGHD3-10	1.0	0.1518987341772152	0.571257348608386	1.0	0.0	0.9020508725559178
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	MRC1	-1.0	0.3291139240506329	0.0653125479592584	0.5	1.0	1.3995497698881758
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	S100A8	-1.0	0.3037974683544304	0.04767492923471917	0.5	1.0	1.4994176443108673
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	S100A9	-1.0	0.3670886075949367	0.0690498369243696	1.0	1.0	1.6488156275382015
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression	TRAJ52	1.0	0.6962025316455697	0.5699427119624403	1.0	0.0	0.9005503054749496
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	B2M	1.0	1.0	0.2753071628793394	1.0	0.0	0.9002441427032386
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	CARMIL2	1.0	0.6708860759493671	0.5752756096437112	1.0	0.0	0.906637440449747
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	IDO1	1.0	0.20253164556962025	0.23768216514480056	0.5	1.0	1.59629780220979
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction	TRAJ52	1.0	0.6962025316455697	0.5699427119624403	1.0	0.0	0.9005503054749496
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	CD8A	1.0	0.35443037974683544	0.2720105551667831	0.5	1.0	1.6354812923159598
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	GZMB	1.0	0.25316455696202533	0.08878333018371601	0.5	1.0	1.5463400493765873
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector	IFNG	1.0	0.3291139240506329	0.24440698908117486	1.0	1.0	1.8489737250249272
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	AL049794	-1.0	0.4177215189873418	0.6092080689966051	1.0	0.0	0.9453690029984337
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	AXL	-1.0	0.31645569620253167	0.15867653578720786	0.5	1.0	1.5061183241077702
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	B2M	1.0	1.0	0.2753071628793394	1.0	0.0	0.9002441427032386
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	IGLV1-40	1.0	0.5316455696202531	0.5774866997426176	1.0	0.0	0.9091612473325885
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	ITGA3	1.0	0.31645569620253167	0.06068770579122261	0.5	1.0	1.394270831457979
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	VIM	-1.0	0.6708860759493671	0.16236363474422824	1.0	1.0	1.6353268933243972
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation	ZEB1	-1.0	0.3037974683544304	0.13583230723759493	1.0	1.0	1.6050432124353717
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	B2M	1.0	0.9682539682539683	0.2753071628793394	1.0	1.0	1.8842441427032388
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	IGHGP	1.0	0.9682539682539683	0.5737308864944041	1.0	0.0	0.9048742454907381
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	LOC101927356	-1.0	0.5079365079365079	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	antigen_presentation_mhc	TRAJ6	1.0	0.8571428571428571	0.6308268177901365	1.0	0.0	0.9700453140318572
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	COL1A1	-1.0	0.49206349206349204	0.18900179710549597	1.0	1.0	1.7857325188332223
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	COL3A1	-1.0	0.07936507936507936	0.1774384346779818	1.0	1.0	1.6525337379704315
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	CXCL12	1.0	0.4603174603174603	0.01377884459084043	0.5	1.0	1.4607276009843142
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	FAP	-1.0	0.42857142857142855	0.2901039503598385	1.0	1.0	1.7811336553041488
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	caf_ecm_exclusion	TGFBI	-1.0	0.49206349206349204	0.2603657426241931	1.0	1.0	1.7471895417631784
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	CD163	-1.0	0.42857142857142855	0.064411925401236	0.5	1.0	1.398521771340354
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	LOC102724050	-1.0	0.5079365079365079	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	S100A8	-1.0	0.12698412698412698	0.04767492923471917	0.5	1.0	1.4994176443108673
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	S100A9	-1.0	0.49206349206349204	0.0690498369243696	1.0	1.0	1.6488156275382015
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	CXCL13	1.0	0.12698412698412698	0.2859630817917741	0.5	1.0	1.6514071393660639
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	IDO1	1.0	0.42857142857142855	0.23768216514480056	0.5	1.0	1.59629780220979
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	LAG3	1.0	0.42857142857142855	0.20785797757616917	0.5	1.0	1.68225554861818
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tcell_dysfunction	PDCD1	1.0	0.49206349206349204	0.21397505558390997	1.0	1.0	1.8142377713627216
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	GZMA	1.0	0.4444444444444444	0.1835320087368778	0.5	1.0	1.5344891325780745
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IFNG	1.0	0.47619047619047616	0.24440698908117486	1.0	1.0	1.8489737250249272
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	IGLV2-11	1.0	1.0	0.6004243760255497	1.0	0.0	0.9353430231489102
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tnk_effector	TRAJ1	1.0	0.5079365079365079	0.5959427509288164	1.0	0.0	0.9302275571301146
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	AXL	-1.0	0.4444444444444444	0.15867653578720786	0.5	1.0	1.5061183241077702
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	B2M	1.0	0.9682539682539683	0.2753071628793394	1.0	0.0	0.9002441427032386
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	IGHGP	1.0	0.9682539682539683	0.5737308864944041	1.0	0.0	0.9048742454907381
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	ITGA3	1.0	0.42857142857142855	0.06068770579122261	0.5	1.0	1.394270831457979
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	NGFR	-1.0	0.07936507936507936	0.06863641063961418	1.0	1.0	1.5283437299418394
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	RP11-428O18	-1.0	0.31746031746031744	0.5889628703376754	1.0	0.0	0.9222605047309171
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	TRAJ52	1.0	0.4444444444444444	0.5699427119624403	1.0	0.0	0.9005503054749496
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	TRAJ6	1.0	0.8571428571428571	0.6308268177901365	1.0	0.0	0.9700453140318572
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	tumor_dedifferentiation	VIM	-1.0	0.5079365079365079	0.16236363474422824	1.0	1.0	1.6353268933243972
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	HLA-A	1.0	0.375	0.14007578656736994	1.0	1.0	1.7298868514824552
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	IGHD2-15	1.0	0.3472222222222222	0.6388147763670191	1.0	0.0	0.979163017940061
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	PSMB8	1.0	0.4166666666666667	0.12144276920832435	1.0	1.0	1.5886185470012741
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	PSMB9	1.0	0.3333333333333333	0.2712459569394127	1.0	1.0	1.75960855616206
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	RP11-33B1	1.0	0.7638888888888888	0.59235293498118	1.0	0.0	0.9261300297605786
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	COL1A1	1.0	0.3611111111111111	0.18900179710549597	1.0	1.0	1.7857325188332223
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	COL3A1	1.0	0.2916666666666667	0.1774384346779818	1.0	1.0	1.6525337379704315
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	IGLV1-40	1.0	0.2638888888888889	0.5774866997426176	1.0	0.0	0.9091612473325885
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	LOC102724050	1.0	0.6666666666666666	0.6495316220259982	1.0	0.0	0.9913955582828811
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	LOXL2	1.0	0.2777777777777778	0.25710869262804126	0.5	1.0	1.618471843781485
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	POSTN	1.0	0.20833333333333334	0.26048324816528295	1.0	1.0	1.747323666235773
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	RP11-428O18	1.0	0.3055555555555556	0.5889628703376754	1.0	0.0	0.9222605047309171
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion	TGFBI	1.0	0.2777777777777778	0.2603657426241931	1.0	1.0	1.7471895417631784
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	LOC101927356	1.0	0.4722222222222222	0.6570699150771363	1.0	0.0	1.0
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	RP11-444B24	1.0	0.5277777777777778	0.6016462644598755	1.0	0.0	0.9367377245417395
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	S100A8	1.0	0.3333333333333333	0.04767492923471917	0.5	1.0	1.4994176443108673
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	S100A9	1.0	0.4444444444444444	0.0690498369243696	1.0	1.0	1.6488156275382015
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression	TGFB1	1.0	0.375	0.08996844419139718	0.5	1.0	1.5476927752971714
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	CARMIL2	1.0	0.5555555555555556	0.5752756096437112	1.0	0.0	0.906637440449747
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	CTLA4	1.0	0.20833333333333334	0.10731606587586501	0.5	1.0	1.447493889249898
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	HAVCR2	1.0	0.375	0.07310076532233509	0.5	1.0	1.4084394829739162
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	IDO1	1.0	0.2777777777777778	0.23768216514480056	0.5	1.0	1.59629780220979
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	IGHD3-10	1.0	0.3055555555555556	0.571257348608386	1.0	0.0	0.9020508725559178
primary_recist	melanoma_core_high_evidence	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	LAG3	1.0	0.20833333333333334	0.20785797757616917	0.5	1.0	1.68225554861818
