candidate	inner_mean_AUROC	inner_sd_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	selection_score	endpoint	stratum	holdout
module_plus_APM_IPRES	0.6368131868131868	0.15989010989010993	0.5218177241382942	0.523992673992674	0.2653285793382198	0.6296443902750011	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_immune_family_alpha0.85	0.5754578754578754	0.04249084249084256	0.48335137533692696	0.49615384615384617	0.16571990407013232	0.6294295328755537	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_immune_family_alpha0.75	0.5754578754578754	0.04249084249084256	0.48335137533692696	0.49615384615384617	0.1824339650166422	0.6269224237335772	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_immune_family_alpha0.65	0.5754578754578754	0.04249084249084256	0.48335137533692696	0.49615384615384617	0.1850272043290448	0.6265334378367169	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_immune_family_alpha0.5	0.5754578754578754	0.04249084249084256	0.48335137533692696	0.49615384615384617	0.18753404829912113	0.6261574112412054	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
immune_family_mean	0.5754578754578754	0.04249084249084256	0.48335137533692696	0.49615384615384617	0.19474156654356203	0.6250762835045393	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIG_alpha0.8	0.5697802197802198	0.05329670329670333	0.4844798864366083	0.5112637362637362	0.16003347812749902	0.6213660438476128	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_dysfunction_alpha0.8	0.5783882783882783	0.07289377289377291	0.5042538985781131	0.5305860805860807	0.1923589333052497	0.6202162385067124	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_dysfunction_alpha0.65	0.5783882783882783	0.07289377289377291	0.5042538985781131	0.5305860805860807	0.20007055580796895	0.6190594951313045	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIG_alpha0.5	0.5697802197802198	0.05329670329670333	0.4844798864366083	0.5112637362637362	0.18375596165530533	0.6178076713184419	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIG_alpha0.65	0.5697802197802198	0.05329670329670333	0.4844798864366083	0.5112637362637362	0.18637461843920944	0.6174148728008563	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_dysfunction_alpha0.5	0.5783882783882783	0.07289377289377291	0.5042538985781131	0.5305860805860807	0.21508321131352445	0.6168075968054711	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__TIG	0.5697802197802198	0.05329670329670333	0.4844798864366083	0.5112637362637362	0.2019710364307896	0.6150754101021193	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_ifn_apm_cyt	0.5637362637362637	0.03626373626373636	0.4707433579492403	0.4826007326007326	0.18488809768356182	0.6150187768200455	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CXCL9_TIG	0.5747252747252747	0.06373626373626373	0.48553151871897354	0.517032967032967	0.21002621509883385	0.614796472354325	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CXCL9_alpha0.8	0.5692307692307692	0.06923076923076929	0.4651097022499531	0.5312271062271062	0.16013861901742502	0.6136898110720153	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__TIDE_dysfunction	0.5783882783882783	0.07289377289377291	0.5042538985781131	0.5305860805860807	0.2364204377831014	0.6136070128350346	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CXCL9_alpha0.65	0.5692307692307692	0.06923076923076929	0.4651097022499531	0.5312271062271062	0.18696818896542106	0.6096653755798158	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CXCL9_alpha0.5	0.5692307692307692	0.06923076923076929	0.4651097022499531	0.5312271062271062	0.18698452232365564	0.6096629255760806	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_IFNG_alpha0.8	0.5606227106227106	0.04963369963369968	0.4498734275975042	0.49413919413919416	0.1594321966098816	0.6087739784697334	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__CXCL9	0.5692307692307692	0.06923076923076929	0.4651097022499531	0.5312271062271062	0.20985981123018815	0.6062316322401008	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_IFNG_alpha0.65	0.5606227106227106	0.04963369963369968	0.4498734275975042	0.49413919413919416	0.1844857830687766	0.6050159405008991	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_dysfunction_CYT	0.569047619047619	0.07454212454212455	0.5026301502317405	0.5005494505494505	0.20630095616416833	0.6048764796571567	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_IFNG_alpha0.5	0.5606227106227106	0.04963369963369968	0.4498734275975042	0.49413919413919416	0.1890312274882749	0.6043341238379744	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__IFNG	0.5606227106227106	0.04963369963369968	0.4498734275975042	0.49413919413919416	0.20705040032498817	0.6016312479124674	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_exclusion_alpha0.8	0.5769230769230769	0.11538461538461539	0.4698087541778738	0.5353479853479854	0.17252407633065467	0.5996370625029876	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_exclusion_alpha0.65	0.5769230769230769	0.11538461538461539	0.4698087541778738	0.5353479853479854	0.18327842852280812	0.5980239096741646	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CXCL9_CYT	0.560989010989011	0.07747252747252753	0.4717412071200313	0.514010989010989	0.18678744698925587	0.5966834761910872	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIDE_exclusion_alpha0.5	0.5769230769230769	0.11538461538461539	0.4698087541778738	0.5353479853479854	0.19396540508408133	0.5964208631899737	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_TIG_CYT	0.5545787545787546	0.07106227106227109	0.46954692287370126	0.5261904761904762	0.18670556439843589	0.5941686378473849	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__TIDE_exclusion	0.5769230769230769	0.11538461538461539	0.4698087541778738	0.5353479853479854	0.23169189616034186	0.5907618895285346	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__EcoNiche-Opt-ModulePriorFixed	0.5	0.0	0.36130007558578986	0.5	0.15721844293272863	0.5625472411186697	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CYT_alpha0.8	0.519047619047619	0.1014652014652015	0.4256907744490672	0.5005494505494505	0.1690887822478373	0.5406489835509545	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CYT_alpha0.65	0.519047619047619	0.1014652014652015	0.4256907744490672	0.5005494505494505	0.18466947759976055	0.5383118792481659	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CYT_alpha0.5	0.519047619047619	0.1014652014652015	0.4256907744490672	0.5005494505494505	0.20905305836490923	0.5346543421333937	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
single__CYT	0.519047619047619	0.1014652014652015	0.4256907744490672	0.5005494505494505	0.22346284079178724	0.5324928747693619	primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE
module_plus_CYT_IPRES	0.6964760385813017	0.05978812723228999	0.7197965842947037	0.6057447669289774	0.1732420080380006	0.7761392152434392	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_IPRES	0.6908555625660889	0.07497847905387998	0.721288035137877	0.6140171962540383	0.1833608128899323	0.7631416481975447	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_IPRES	0.6755247676300308	0.06602542813500822	0.7175073870121181	0.6020459803354541	0.1373389663444114	0.7571678167523727	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_APM_alpha0.8	0.6854676755992545	0.12283537546597234	0.716193283631382	0.6899880090669566	0.18666498111339255	0.7428101387423919	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_APM_alpha0.5	0.6854676755992545	0.12283537546597234	0.716193283631382	0.6899880090669566	0.1896846596330233	0.7423571869644473	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_APM_alpha0.65	0.6854676755992545	0.12283537546597234	0.716193283631382	0.6899880090669566	0.20885221461585413	0.7394820537170227	primary_recist	melanoma_recist_supported_primary	GSE91061
single__APM	0.6854676755992545	0.12283537546597234	0.716193283631382	0.6899880090669566	0.2234622127320065	0.7372905539995999	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_IPRES	0.6626962219067482	0.10021821287138351	0.7103577755144025	0.5997390767127609	0.19675415578408115	0.7190945879697297	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_APM_IPRES	0.6703391637602163	0.15082977886495755	0.7192523359082824	0.584648903727851	0.1495686447829785	0.710420590517152	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IPRES_alpha0.8	0.6259157509157509	0.10318566564733588	0.673313059768914	0.627688466504256	0.14642893342307986	0.6876180139883048	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CYT_APM	0.6430148798569851	0.13834307262303913	0.6854430953463462	0.6723784256678993	0.21148776254240612	0.6848194848966811	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IPRES_alpha0.65	0.6259157509157509	0.10318566564733588	0.673313059768914	0.627688466504256	0.1746704515940981	0.683381786262652	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IPRES_alpha0.5	0.6259157509157509	0.10318566564733588	0.673313059768914	0.627688466504256	0.22182985870341634	0.6763078751962542	primary_recist	melanoma_recist_supported_primary	GSE91061
single__IPRES	0.6259157509157509	0.10318566564733588	0.673313059768914	0.627688466504256	0.2338261758057365	0.6745084276309062	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_CYT	0.6312094338410127	0.1354620231383283	0.6786021809631846	0.5917240654082759	0.15332144642848108	0.6742859311016388	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_alpha0.8	0.6247382003960952	0.1304202574796412	0.6737812434656867	0.598164992901835	0.18758485890804968	0.6651059793308013	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_alpha0.65	0.6247382003960952	0.1304202574796412	0.6737812434656867	0.598164992901835	0.21077346653056164	0.6616276881874246	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_alpha0.5	0.6247382003960952	0.1304202574796412	0.6737812434656867	0.598164992901835	0.23273705319833762	0.6583331501872581	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_TIDE_dysfunction	0.6253523523260366	0.14314325858481086	0.6778666858571705	0.623849469244206	0.2227784191341481	0.6576927386028872	primary_recist	melanoma_recist_supported_primary	GSE91061
single__TIDE_dysfunction	0.6247382003960952	0.1304202574796412	0.6737812434656867	0.598164992901835	0.2447166560439713	0.656536209760413	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_TIDE_dysfunction	0.6259131949921424	0.14779668719227715	0.6674713795345637	0.6220884378779116	0.21252276719039162	0.6564822524183064	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_TIG	0.6169006432164327	0.1576159301529728	0.6731569286876633	0.6448770527717896	0.18065993621492374	0.6506778823613018	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_immune_family_alpha0.85	0.6148898616003878	0.15545838357243952	0.6720639700951111	0.6019477598424966	0.1678768982471238	0.6471532272494822	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_APM	0.6259895075684548	0.17075478408312034	0.6709155267571432	0.5901094519515572	0.21179091108319428	0.6434837159394415	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CYT_alpha0.65	0.6117154044785624	0.1616788154799316	0.6657860050949731	0.5925594872963293	0.14226759035037137	0.6434543481991677	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CYT_alpha0.8	0.6117154044785624	0.1616788154799316	0.6657860050949731	0.5925594872963293	0.14423575647048506	0.6431591232811507	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_CYT	0.6130926821716295	0.1575994805804676	0.6664899189014003	0.6130795374216427	0.18404674325875137	0.6425228500539106	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_immune_family_alpha0.75	0.6148898616003878	0.15545838357243952	0.6720639700951111	0.6019477598424966	0.21072234298610612	0.6407264105386348	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_dysfunction_APM	0.6282942203994835	0.16716535636813623	0.6718483594403075	0.517181283628652	0.21560475813412985	0.6396320606205986	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CYT_alpha0.5	0.6117154044785624	0.1616788154799316	0.6657860050949731	0.5925594872963293	0.16893145023413067	0.6394547692166037	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_immune_family_alpha0.65	0.6148898616003878	0.15545838357243952	0.6720639700951111	0.6019477598424966	0.21929981419088818	0.6394397898579175	primary_recist	melanoma_recist_supported_primary	GSE91061
single__CYT	0.6117154044785624	0.1616788154799316	0.6657860050949731	0.5925594872963293	0.18531555141288916	0.63699715403979	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_immune_family_alpha0.5	0.6148898616003878	0.15545838357243952	0.6720639700951111	0.6019477598424966	0.2383296238454786	0.636585318409729	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_exclusion_alpha0.8	0.5736719420929947	0.084702893145321	0.6058936664403	0.4987695053484527	0.08126289023788259	0.6338325238207931	primary_recist	melanoma_recist_supported_primary	GSE91061
immune_family_mean	0.6148898616003878	0.15545838357243952	0.6720639700951111	0.6019477598424966	0.25821580365130903	0.6336023914388543	primary_recist	melanoma_recist_supported_primary	GSE91061
module_ifn_apm_cyt	0.6069113634903108	0.16368430078797705	0.6649998437962835	0.6455083659031027	0.22771976408881486	0.6301462844923376	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_eight_family_alpha0.85	0.6138747947958474	0.18444724091519796	0.6705692838291678	0.6034283698757382	0.19086504797727663	0.6296435445579074	primary_recist	melanoma_recist_supported_primary	GSE91061
ifn_apm_effector_resistance_balance	0.617629446576815	0.17224109213137437	0.6777020772863996	0.6049140917561969	0.25838015826353056	0.6296255482824266	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_exclusion_alpha0.65	0.5736719420929947	0.084702893145321	0.6058936664403	0.4987695053484527	0.10957957159147712	0.629585021617754	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIDE_exclusion_alpha0.5	0.5736719420929947	0.084702893145321	0.6058936664403	0.4987695053484527	0.12668900111994286	0.627018607188484	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_CYT	0.5968114487851329	0.16330871668729213	0.6626897169175238	0.6263371131792184	0.17191243076643922	0.6264383446705597	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_eight_family_alpha0.75	0.6138747947958474	0.18444724091519796	0.6705692838291678	0.6034283698757382	0.2269890004172972	0.6242249516919043	primary_recist	melanoma_recist_supported_primary	GSE91061
single__TIDE_exclusion	0.5736719420929947	0.084702893145321	0.6058936664403	0.4987695053484527	0.15486106068757524	0.6227927982533392	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_eight_family_alpha0.5	0.6138747947958474	0.18444724091519796	0.6705692838291678	0.6034283698757382	0.24303965691985027	0.6218173532165213	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_alpha0.8	0.6000585671638303	0.16107042890319584	0.6664801037570299	0.4976529318634581	0.15201439407747214	0.6211880186078201	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_eight_family_alpha0.65	0.6138747947958474	0.18444724091519796	0.6705692838291678	0.6034283698757382	0.24994604968080736	0.6207813943023778	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_APM	0.6085292631345264	0.17537741792587333	0.6623122135297698	0.6376521869942922	0.26053295539680527	0.6205259218107687	primary_recist	melanoma_recist_supported_primary	GSE91061
eight_signature_family_mean	0.6138747947958474	0.18444724091519796	0.6705692838291678	0.6034283698757382	0.2641623040357873	0.6186489561491307	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_alpha0.65	0.6000585671638303	0.16107042890319584	0.6664801037570299	0.4976529318634581	0.18122325108166906	0.6168066900571907	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_alpha0.8	0.595361509835194	0.16520240618637852	0.6483746426782785	0.5718104994420784	0.17628203214585314	0.6165966364414814	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_alpha0.65	0.595361509835194	0.16520240618637852	0.6483746426782785	0.5718104994420784	0.1792615700532024	0.616149705755379	primary_recist	melanoma_recist_supported_primary	GSE91061
single__TIG	0.6000585671638303	0.16107042890319584	0.6664801037570299	0.4976529318634581	0.21592143278865916	0.6116019628011421	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CXCL9_alpha0.5	0.595361509835194	0.16520240618637852	0.6483746426782785	0.5718104994420784	0.2198309601156596	0.6100642972460104	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_TIG_alpha0.5	0.6000585671638303	0.16107042890319584	0.6664801037570299	0.4976529318634581	0.2295138838627949	0.6095630951400217	primary_recist	melanoma_recist_supported_primary	GSE91061
single__CXCL9	0.595361509835194	0.16520240618637852	0.6483746426782785	0.5718104994420784	0.2532333745048849	0.6050539350876266	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IFNG_alpha0.65	0.5923126581021317	0.18574036091896107	0.6645866959645318	0.5757933586880956	0.18628980321957508	0.6048240306709258	primary_recist	melanoma_recist_supported_primary	GSE91061
single__IFNG	0.5923126581021317	0.18574036091896107	0.6645866959645318	0.5757933586880956	0.19168199663341148	0.6040152016588504	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IFNG_alpha0.8	0.5923126581021317	0.18574036091896107	0.6645866959645318	0.5757933586880956	0.19289832571359156	0.6038327522968233	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_IFNG_alpha0.5	0.5923126581021317	0.18574036091896107	0.6645866959645318	0.5757933586880956	0.2018055493870192	0.6024966687458092	primary_recist	melanoma_recist_supported_primary	GSE91061
single__EcoNiche-Opt-ModulePriorFixed	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5954521013464104	primary_recist	melanoma_recist_supported_primary	GSE91061
module_plus_CYT_alpha0.8	0.6793588721220299	0.09501399880744561	0.6295738200614701	0.6052263525947735	0.20366145387197268	0.7295333718435077	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_CYT	0.6809041835357624	0.09849954269968457	0.6627921271987883	0.542810698073856	0.21904122698711578	0.7242834878001014	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CYT_alpha0.5	0.6793588721220299	0.09501399880744561	0.6295738200614701	0.6052263525947735	0.24050198405069004	0.7240072923167001	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CYT_alpha0.65	0.6793588721220299	0.09501399880744561	0.6295738200614701	0.6052263525947735	0.24252094480241182	0.7237044482039419	primary_recist	melanoma_recist_supported_primary	GSE78220
single__CYT	0.6793588721220299	0.09501399880744561	0.6295738200614701	0.6052263525947735	0.24559911369262452	0.72324272287041	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CYT_IPRES	0.6744980166032798	0.08305155986134752	0.6429143124955286	0.5442854659959924	0.25194648979082895	0.7180528190462012	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_alpha0.65	0.6733340489919438	0.10071275726372882	0.6565270256619925	0.5594773647405227	0.22333661962596954	0.7161132543196219	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_alpha0.5	0.6733340489919438	0.10071275726372882	0.6565270256619925	0.5594773647405227	0.22464590317991276	0.7159168617865305	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_alpha0.8	0.6733340489919438	0.10071275726372882	0.6565270256619925	0.5594773647405227	0.2264573183652027	0.7156451495087369	primary_recist	melanoma_recist_supported_primary	GSE78220
single__TIDE_dysfunction	0.6733340489919438	0.10071275726372882	0.6565270256619925	0.5594773647405227	0.22751982847212873	0.7154857729926981	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_IPRES	0.6375516296568929	0.06867905980200736	0.6282723128916295	0.6260918905655748	0.20406247963314142	0.7014731011467387	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_IPRES	0.6543476260581524	0.0947827773780466	0.6507681292067323	0.5372229378808326	0.20836011210918226	0.6992404661304107	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_CYT	0.6647410338199812	0.12956815422171242	0.6381415230105226	0.5754932932564512	0.2185323754557904	0.6950189897285395	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_TIDE_dysfunction	0.6698692389481863	0.12872828080250176	0.647931751495231	0.5458752504805137	0.24314619137731294	0.6948502840780381	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_TIDE_dysfunction	0.6649127918864761	0.12599885493170604	0.6481403580491619	0.5601296364454259	0.2613279229416711	0.6898411181754165	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_TIG	0.6593914857072751	0.13947464236664361	0.6369413606885888	0.5515826278984174	0.2584879882307704	0.6767070972663706	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_IPRES	0.6326595918701182	0.10977098005289677	0.6290352632006132	0.6354951335214493	0.2414124271003434	0.6735038264534694	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_CYT	0.6441862961599804	0.14291195155671413	0.6254594212678255	0.5497551425183004	0.2352572169863197	0.6621087917901236	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_alpha0.8	0.6415153559890402	0.15082966926798896	0.6143420305168176	0.5671696724328303	0.22227890950324522	0.6584513386879232	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CYT_APM	0.6391076759497811	0.1396927389027546	0.6166707656881535	0.556570257228152	0.2583106619435201	0.654823446443644	primary_recist	melanoma_recist_supported_primary	GSE78220
single__CXCL9	0.6415153559890402	0.15082966926798896	0.6143420305168176	0.5671696724328303	0.2540612593990157	0.6536839862035576	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_immune_family_alpha0.85	0.6432170899276162	0.1453646429106566	0.6174382966941864	0.4893694025272972	0.2437983001056627	0.6519140255241197	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_immune_family_alpha0.75	0.6432170899276162	0.1453646429106566	0.6174382966941864	0.4893694025272972	0.2635570938376395	0.6489502064643232	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_immune_family_alpha0.65	0.6432170899276162	0.1453646429106566	0.6174382966941864	0.4893694025272972	0.26368333541983857	0.6489312702269934	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_immune_family_alpha0.5	0.6432170899276162	0.1453646429106566	0.6174382966941864	0.4893694025272972	0.2641180485061628	0.6488660632640447	primary_recist	melanoma_recist_supported_primary	GSE78220
immune_family_mean	0.6432170899276162	0.1453646429106566	0.6174382966941864	0.4893694025272972	0.26660397164933136	0.6484931747925694	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_alpha0.5	0.6415153559890402	0.15082966926798896	0.6143420305168176	0.5671696724328303	0.29141107518998083	0.6480815138349129	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_CXCL9_alpha0.65	0.6415153559890402	0.15082966926798896	0.6143420305168176	0.5671696724328303	0.2916715761904454	0.6480424386848431	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_alpha0.65	0.6355897026949658	0.15009854544876777	0.623022105314084	0.538121089436879	0.2521942711796377	0.646330536041171	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_alpha0.8	0.6355897026949658	0.15009854544876777	0.623022105314084	0.538121089436879	0.2659608175847597	0.6442655540804026	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIG_alpha0.5	0.6355897026949658	0.15009854544876777	0.623022105314084	0.538121089436879	0.2686390854238802	0.6438638139045346	primary_recist	melanoma_recist_supported_primary	GSE78220
single__TIG	0.6355897026949658	0.15009854544876777	0.623022105314084	0.538121089436879	0.27028395000918687	0.6436170842167386	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_APM_alpha0.8	0.6207546108861899	0.13792444007816607	0.5828483049076271	0.5260274812906393	0.22392981630114772	0.6359867190256696	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_APM_alpha0.65	0.6207546108861899	0.13792444007816607	0.5828483049076271	0.5260274812906393	0.2339953993411471	0.6344768815696697	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_APM_alpha0.5	0.6207546108861899	0.13792444007816607	0.5828483049076271	0.5260274812906393	0.23434501101779756	0.6344244398181722	primary_recist	melanoma_recist_supported_primary	GSE78220
single__APM	0.6207546108861899	0.13792444007816607	0.5828483049076271	0.5260274812906393	0.2365907363623699	0.6340875810164863	primary_recist	melanoma_recist_supported_primary	GSE78220
module_ifn_apm_cyt	0.631087187666135	0.15530773518731625	0.611960938257378	0.5077567169672432	0.26570041548261714	0.6333154100319123	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_IFNG_alpha0.8	0.6254017911912648	0.17693898712903028	0.6062030883707045	0.5340500143131722	0.26315589213929375	0.6203311734306949	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_IFNG_alpha0.65	0.6254017911912648	0.17693898712903028	0.6062030883707045	0.5340500143131722	0.2724528037694552	0.6189366366861706	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_IFNG_alpha0.5	0.6254017911912648	0.17693898712903028	0.6062030883707045	0.5340500143131722	0.27743069375103707	0.6181899531889333	primary_recist	melanoma_recist_supported_primary	GSE78220
single__IFNG	0.6254017911912648	0.17693898712903028	0.6062030883707045	0.5340500143131722	0.2893992865542699	0.6163946642684485	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_eight_family_alpha0.85	0.618514599435652	0.18418710651955317	0.6066215100955413	0.5417014272277431	0.25152023118575056	0.6127346605563189	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_eight_family_alpha0.75	0.618514599435652	0.18418710651955317	0.6066215100955413	0.5417014272277431	0.27182313172285505	0.6096892254757532	primary_recist	melanoma_recist_supported_primary	GSE78220
eight_signature_family_mean	0.618514599435652	0.18418710651955317	0.6066215100955413	0.5417014272277431	0.27626331251909336	0.6090231983563175	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_eight_family_alpha0.65	0.618514599435652	0.18418710651955317	0.6066215100955413	0.5417014272277431	0.28197985761022326	0.608165716592648	primary_recist	melanoma_recist_supported_primary	GSE78220
ifn_apm_effector_resistance_balance	0.6145769435243119	0.17262666666907692	0.5939192354190374	0.5430468654152865	0.2867206395065737	0.6075834576806736	primary_recist	melanoma_recist_supported_primary	GSE78220
module_plus_TIDE_dysfunction_APM	0.6122991044043675	0.16730233881570256	0.5923291659637621	0.5516572608677873	0.2934163569440911	0.6073992410788426	primary_recist	melanoma_recist_supported_primary	GSE78220
