endpoint	stratum	holdout	train_cohorts	candidate	feature_family	penalty	C	n_features	inner_mean_AUROC	inner_sd_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	selection_score	selected_candidate
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C1	module_signature_bio	l1	1.0	36	0.5169716978927504	0.09448285427400858	0.579347119258656	0.4823170250801829	0.314394881316311	0.46862160173817424	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.03	module_signature_bio	l2	0.03	36	0.597621676569045	0.0694250506172611	0.630441970983911	0.5067852469168259	0.15547246276234683	0.5919717412902947	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.1	module_signature_bio	l2	0.1	36	0.5772122614227877	0.055273338692750314	0.6147842116912854	0.5204284020073494	0.19943953495346867	0.5711595031028881	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.3	module_signature_bio	l2	0.3	36	0.5599926389400074	0.0472177716431101	0.6027930359683485	0.5196922960080854	0.2473139470227738	0.5495505794622754	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C1	module_signature_bio	l2	1.0	36	0.5467562408351881	0.05008651187191447	0.5920925076424749	0.5299736812894708	0.3091054832994948	0.5250550972330277	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.03	module_signature_edge	l1	0.03	50	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5204521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.1	module_signature_edge	l1	0.1	50	0.5633394383394383	0.062473112435926424	0.6013166357146735	0.5006105006105006	0.09619624810254605	0.5528356335080856	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.3	module_signature_edge	l1	0.3	50	0.5802570967044652	0.04201899538805022	0.6240799978122386	0.4646212705423231	0.24469783969745285	0.558181986364162	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C1	module_signature_edge	l1	1.0	50	0.43545891243259655	0.12437911295472875	0.5168785630490257	0.46804255685834634	0.3714604753637886	0.3426402687984838	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.03	module_signature_edge	l2	0.03	50	0.5815237394184762	0.0579207146665221	0.6114872253997324	0.49801331709226443	0.205710225305521	0.5577562366839734	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.1	module_signature_edge	l2	0.1	50	0.5267243721191089	0.06862284348432264	0.5510961963676557	0.48166562969194543	0.2900575550575078	0.47809721823968426	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.3	module_signature_edge	l2	0.3	50	0.4664264828738513	0.08884514533051595	0.5122298452909141	0.46046679928258877	0.3161603928483215	0.39882617577456597	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C1	module_signature_edge	l2	1.0	50	0.4402516343305816	0.11066376900425137	0.5156674113529537	0.430401469875154	0.41121665634764454	0.3463240660053623	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.03	all	l1	0.03	66	0.5	0.0	0.5177872413644771	0.5	0.042177485266916136	0.5044521013464103	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.1	all	l1	0.1	66	0.5666208791208791	0.05615371622817451	0.6039808812249928	0.553113553113553	0.1025573273159446	0.5452141876875771	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.3	all	l1	0.3	66	0.5784255948729633	0.040789201211763396	0.6209810687819369	0.48843079435184694	0.2519986991182596	0.5407508359951287	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l1_C1	all	l1	1.0	66	0.43649296609822924	0.12622764981229026	0.5181987827902981	0.46804255685834634	0.3610292302151077	0.3284467627817651	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.03	all	l2	0.03	66	0.5873424820793242	0.06231234251410703	0.6149744652791161	0.4940698920962079	0.26105143175781415	0.5372295371913205	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.1	all	l2	0.1	66	0.5195433221749012	0.07623297762921492	0.5485445806810286	0.5032580723370197	0.28173084421798156	0.45318456841255045	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.3	all	l2	0.3	66	0.4737524901998586	0.09766930303569196	0.5325160936934089	0.46046679928258877	0.3115395763467681	0.38846185156346774	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE91061	GSE78220,GSE145996,PRJEB23709_PD1_PRE	all_l2_C1	all	l2	1.0	66	0.44208313616208356	0.11302182513453309	0.5175192632048055	0.430401469875154	0.4145949908653594	0.3306549747792514	module_l2_C0.3
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.03	module	l1	0.03	7	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.5391008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.1	module	l1	0.1	7	0.5592948717948718	0.047160060799878736	0.5139370018576382	0.5026709401709402	0.18879912693428066	0.5769222195491012	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l1_C0.3	module	l1	0.3	7	0.6535803377908641	0.13693783182443842	0.6447178664911362	0.5460383184067394	0.26068111007441325	0.6307829579369334	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l1_C1	module	l1	1.0	7	0.6116090050300577	0.12167708950455418	0.6201806685762857	0.5662853228642702	0.2318973276093982	0.5993181941372129	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.03	module	l2	0.03	7	0.6596240747556537	0.15669857588125488	0.6439708144220895	0.5996820431030957	0.24558536575220868	0.6318181655495586	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.1	module	l2	0.1	7	0.6347922545290966	0.14909119046209765	0.627497753894274	0.5982957101378154	0.2475543887002665	0.6087780618893259	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l2_C0.3	module	l2	0.3	7	0.6153064041221935	0.11009476531969935	0.615861358726034	0.5868819776714513	0.24033823627478115	0.6081385207773027	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_l2_C1	module	l2	1.0	7	0.5832975504028136	0.09514769562285107	0.586868506994849	0.5629585326953748	0.27275586719598083	0.5746450998462446	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.03	signature	l1	0.03	13	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.5331008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.1	signature	l1	0.1	13	0.5445512820512821	0.049017159218728776	0.5360450545389569	0.44839743589743586	0.16372134965598015	0.5585088772422883	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C0.3	signature	l1	0.3	13	0.6466246472825421	0.11893539047928421	0.6405973766073435	0.5326611254242833	0.27377913352649014	0.623782875945875	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l1_C1	signature	l1	1.0	13	0.5389118922013658	0.05245358886788681	0.5688902309269607	0.5220484194168405	0.2880502443262429	0.5394690051820241	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.03	signature	l2	0.03	13	0.6575675786202102	0.14216484689935302	0.6402057838643637	0.5472994111152006	0.2639606232637564	0.6252766106231666	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.1	signature	l2	0.1	13	0.6188397129186601	0.10861017990194322	0.613932043465843	0.5717877152087678	0.22987202572371404	0.607036409216154	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C0.3	signature	l2	0.3	13	0.5738355212039422	0.0541191899812204	0.575277419378564	0.5419135688872531	0.25353938788453	0.5803684384128716	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	signature_l2_C1	signature	l2	1.0	13	0.5302007933586882	0.05140108358513488	0.5558061499213288	0.5449781212939108	0.26343278864549197	0.5348148543261254	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.03	compact	l1	0.03	15	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.5311008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.1	compact	l1	0.1	15	0.5514957264957265	0.046580216409353475	0.5378765563704587	0.510897435897436	0.16385098812487936	0.5679604975042356	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C0.3	compact	l1	0.3	15	0.6553965771071034	0.13076482998772823	0.6416214999466942	0.4946494295178505	0.27792506485824875	0.6222200238550639	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l1_C1	compact	l1	1.0	15	0.6006624953993375	0.07688828892879171	0.5930211687915016	0.526002944423997	0.27780075513586994	0.5911505017649111	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.03	compact	l2	0.03	15	0.6355324500061342	0.1511877007755707	0.6219160962604204	0.5596066944751155	0.2574885756373399	0.5964872576225457	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.1	compact	l2	0.1	15	0.6116090050300577	0.12167708950455418	0.6085587799079517	0.5635285036600827	0.24690436620165432	0.5877671085213316	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C0.3	compact	l2	0.3	15	0.5896735574367153	0.08242029030502332	0.5915698545406817	0.5257683106367317	0.24019845149218647	0.5828790455462806	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	compact_l2_C1	compact	l2	1.0	15	0.5835081585081586	0.03157866565950026	0.571947091006698	0.5209509058193268	0.29050917704778706	0.5923847035128765	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.03	module_signature	l1	0.03	20	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.5261008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.1	module_signature	l1	0.1	20	0.5514957264957265	0.046580216409353475	0.5378765563704587	0.5039529914529914	0.16384876174850524	0.5626136092384695	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C0.3	module_signature	l1	0.3	20	0.6553965771071034	0.13076482998772823	0.6416214999466942	0.4946494295178505	0.27803059818681863	0.6172041938557784	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l1_C1	module_signature	l1	1.0	20	0.544047253915675	0.05149372271391716	0.5693015815375461	0.5371999345683557	0.27884252606734616	0.5402641685307868	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.03	module_signature	l2	0.03	20	0.6484598004334846	0.14248454298508256	0.6347114268710244	0.5387733611417821	0.2588195792271341	0.6088044028010647	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.1	module_signature	l2	0.1	20	0.6089840714840715	0.10161639752189101	0.6066550345871862	0.5327142886353413	0.22721976686957487	0.5913941255831754	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C0.3	module_signature	l2	0.3	20	0.5602860589702696	0.07215037266367982	0.5787356092540497	0.5120930969615181	0.2552110769709596	0.5494074268662666	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_l2_C1	module_signature	l2	1.0	20	0.523882039013618	0.05075875356305559	0.5626872920004015	0.5051680775364985	0.28849728212484543	0.5167552029902284	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.03	module_signature_bio	l1	0.03	36	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.5101008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.1	module_signature_bio	l1	0.1	36	0.5152777777777778	0.037319524562623343	0.5155057966033576	0.4863247863247863	0.17138918689947236	0.5107764564381203	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C0.3	module_signature_bio	l1	0.3	36	0.6260162352267615	0.1552162087733526	0.6255823721049348	0.5459314807999017	0.24749405294468393	0.5651388341488711	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l1_C1	module_signature_bio	l1	1.0	36	0.5467181940866152	0.03769290809122729	0.5707478078430247	0.520533267901689	0.2727561845816752	0.5340597565331371	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.03	module_signature_bio	l2	0.03	36	0.654484623563571	0.13242870180807592	0.6345406358807043	0.5783467263730421	0.24171098741485944	0.6083850244540266	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.1	module_signature_bio	l2	0.1	36	0.6117695170326749	0.09083340148591976	0.6089447522307817	0.5647246759088865	0.2435199379930809	0.5829555346092753	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C0.3	module_signature_bio	l2	0.3	36	0.5731484889379627	0.052687711493350664	0.5824026827982579	0.49969993456835565	0.23797306565139117	0.5583339383518222	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_bio_l2_C1	module_signature_bio	l2	1.0	36	0.5261598781335622	0.046642237657437934	0.5625987773604783	0.5123261971946182	0.2989081334873073	0.5038787268775259	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.03	module_signature_edge	l1	0.03	50	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.4961008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.1	module_signature_edge	l1	0.1	50	0.5754191714718031	0.029162795496003566	0.5516518303906686	0.5180744693902589	0.1640926705135714	0.5672927796553453	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C0.3	module_signature_edge	l1	0.3	50	0.5883685028421871	0.09704284576816756	0.5754931167967013	0.4845688668057089	0.2093343488080941	0.5402246826568448	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l1_C1	module_signature_edge	l1	1.0	50	0.5270064000327158	0.04196393512163278	0.4715859077707208	0.5325522430785589	0.25354851118819427	0.4917783587246703	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.03	module_signature_edge	l2	0.03	50	0.5794248149511309	0.08958885901203122	0.5846247695541801	0.546900687032266	0.2171294785620307	0.5378684749678418	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.1	module_signature_edge	l2	0.1	50	0.5369954606796713	0.08630020299780396	0.5313379245718076	0.556237475974318	0.24691402968455659	0.48775392098398246	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C0.3	module_signature_edge	l2	0.3	50	0.5186577311577312	0.08729972101288622	0.4831270197552902	0.5101909786120312	0.2832395149992084	0.4563441943075373	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	module_signature_edge_l2_C1	module_signature_edge	l2	1.0	50	0.460729256123993	0.07791266266513609	0.4441579721315196	0.43820032306874407	0.37707943625584955	0.38153682271963674	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.03	all	l1	0.03	66	0.5	0.0	0.41297494607599133	0.5	0.13464410154305623	0.4801008793761407	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.1	all	l1	0.1	66	0.5392012227538543	0.04250194349180032	0.5292810706235674	0.49350181981760927	0.17163649256607671	0.5038079751762798	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l1_C0.3	all	l1	0.3	66	0.572877049850734	0.10433306724895007	0.5714547214698648	0.47602185825870036	0.20901404355316586	0.5043049747532056	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l1_C1	all	l1	1.0	66	0.5252969983233141	0.042296763837954617	0.4707908400764283	0.5325522430785589	0.25964930100637756	0.4729079174149509	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.03	all	l2	0.03	66	0.5801650104281683	0.09101212650858387	0.5844737163906616	0.5374989776305567	0.22118909801501008	0.5208029029922188	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.1	all	l2	0.1	66	0.5369954606796713	0.08630020299780396	0.5450232247788469	0.556237475974318	0.26877729675608203	0.46984296094395755	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l2_C0.3	all	l2	0.3	66	0.5178030303030303	0.08681159299481914	0.48518695698840225	0.5101909786120312	0.28499338274540414	0.43967647102325186	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE78220	GSE91061,GSE145996,PRJEB23709_PD1_PRE	all_l2_C1	all	l2	1.0	66	0.45913435979225453	0.07634204303431143	0.4438443800208505	0.43820032306874407	0.38101097619210883	0.3641061460018047	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l1_C0.03	module	l1	0.03	7	0.5	0.0	0.3953382617726404	0.5	0.11700741723970526	0.5399827135913083	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l1_C0.1	module	l1	0.1	7	0.49865689865689866	0.04771319080626319	0.46702970564794066	0.4833943833943834	0.16574180996371554	0.513811721493723	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l1_C0.3	module	l1	0.3	7	0.6341664183769445	0.14076500998729433	0.5633637335479404	0.5744220691589113	0.24318796482669883	0.6053631954720321	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l1_C1	module	l1	1.0	7	0.6308469308469308	0.1324699051736431	0.558801857495489	0.5647402305297042	0.21033083314802944	0.6101795505639389	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l2_C0.03	module	l2	0.03	7	0.6721851248167038	0.13442183313164266	0.595652533613333	0.6108835608835609	0.22954451974330345	0.6536519616948984	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l2_C0.1	module	l2	0.1	7	0.6537176274018379	0.13326262535012084	0.5834390582770151	0.6173458120826542	0.24110322819076643	0.6331320269299968	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l2_C0.3	module	l2	0.3	7	0.6328233170338433	0.14128935320474723	0.5732629457256508	0.5660471107839529	0.23024695581990362	0.6062702471702469	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	module_l2_C1	module	l2	1.0	7	0.6013179802653487	0.13545366007104098	0.5385047136052927	0.6012785460153881	0.26807307870160685	0.5702945870858859	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l1_C0.03	signature	l1	0.03	13	0.5	0.0	0.3953382617726404	0.5	0.11700741723970526	0.5339827135913083	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l1_C0.1	signature	l1	0.1	13	0.5776556776556777	0.06076392039627096	0.4987506269588091	0.5438339438339438	0.1470495738585671	0.5892830412663354	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l1_C0.3	signature	l1	0.3	13	0.6429809956125746	0.09345150771174333	0.5653195885277317	0.5708361813624973	0.18538714140771276	0.6405209384664441	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l1_C1	signature	l1	1.0	13	0.601662080609449	0.07054823683218217	0.5173260356042948	0.5667592641276852	0.22203295430583095	0.6001535858142971	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l2_C0.03	signature	l2	0.03	13	0.6610208504945346	0.11873121133989051	0.5705076087802977	0.6197936566357619	0.23896783884108885	0.6408505127082438	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l2_C0.1	signature	l2	0.1	13	0.6266996161733004	0.11009777908044197	0.5395348451392747	0.6192599797862955	0.21393326770507018	0.611477219980561	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l2_C0.3	signature	l2	0.3	13	0.6037564774406879	0.10484125966055016	0.5269715744981817	0.5715439531229005	0.23709278597191097	0.5840462848205894	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	signature_l2_C1	signature	l2	1.0	13	0.5716330453172559	0.0963758371572147	0.5110374024071812	0.5711493185177395	0.23389660992668673	0.5550218414162504	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	compact_l1_C0.03	compact	l1	0.03	15	0.5	0.0	0.3953382617726404	0.5	0.11700741723970526	0.5319827135913083	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	compact_l1_C0.1	compact	l1	0.1	15	0.5575091575091575	0.04068738101849631	0.48290358637574365	0.509035409035409	0.14924312219886707	0.5735211277594242	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	compact_l1_C0.3	compact	l1	0.3	15	0.6275963802279593	0.10169170519597567	0.5483703002595276	0.5686632081368923	0.1809283352428902	0.6178814677763353	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	compact_l1_C1	compact	l1	1.0	15	0.6117157696105066	0.10903407115004561	0.5404391567768174	0.5697425381635908	0.22567690616859803	0.5908782406960553	module_l2_C0.03
primary_recist	melanoma_recist_supported_primary	GSE145996	GSE91061,GSE78220,PRJEB23709_PD1_PRE	compact_l2_C0.03	compact	l2	0.03	15	0.6605552342394447	0.12894544548219875	0.5759066766498582	0.6112466480887534	0.2242635108031402	0.6355959849472977	module_l2_C0.03
