holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_balanced_accuracy	threshold	selection_score
GSE78220	signed_MCP_CD8_T	0.5571945398351649	0.47455255188460904	0.5890690928270043	0.579011021556303	0.6103756220707455
GSE78220	signed_MCP_fibroblast	0.4630807005494505	0.3557768598177024	0.5278217299578059	0.21645679145012287	0.5072606300382259
GSE78220	signed_MPS	0.4990066646316647	0.40119322221136294	0.5169435654008439	0.2764588423115775	0.5449135040122751
GSE78220	signed_PDCD1	0.5481079504985755	0.4672399582846712	0.5715981012658228	0.6232799647517174	0.6000498534761002
GSE78220	signed_PDCD1LG2	0.6488370599308099	0.5590132424652821	0.6145833333333333	0.5063905173320974	0.7075168887207407
GSE78220	signed_PDL1_CD274	0.5868945614570615	0.5081177744571257	0.5905195147679325	0.5044970521112846	0.6418264259183145
GSE78220	signed_TIDE_dysfunction	0.6408534862128612	0.5718894685306333	0.6117484177215189	0.5259113644999054	0.7000353805254688
GSE78220	signed_TIDE_exclusion	0.36244402472527476	0.3087156653528611	0.5212289029535865	0.1771663211242839	0.40394125314059715
GSE78220	signed_TIG	0.615309511090761	0.5082407980011461	0.5963871308016877	0.616115873178717	0.6705409075309028
GSE78220	signed_TLS	0.5540948183760684	0.46652256981914586	0.5817510548523207	0.5859506584039346	0.6065084996096417
GSE78220	suppression_inverse	0.3815499592999593	0.33414568964057645	0.5278217299578059	0.2672971736564544	0.4246483302798784
GSE78220	tcell_checkpoint	0.6304222502035003	0.5403556123108036	0.6072652953586498	0.5154924398211972	0.687803295586973
GSE78220	top5_minus_stroma_myeloid	0.5455379782254782	0.45347919959060395	0.5726529535864979	0.33666983459097805	0.5968445858843333
GSE91061	ifn_core_pdcd1lg2_weighted	0.645125317969068	0.5797326101455846	0.6180331753554502	0.44938970196740946	0.7050136072441198
GSE91061	immune_mean	0.608065031033781	0.5499518043100398	0.5956872037914691	0.4941180070173679	0.6653469814388564
GSE91061	immune_minus_suppressive	0.5182030804843305	0.4485586266263316	0.55978672985782	0.2880186281814394	0.5686203483085381
GSE91061	immune_top5	0.6377512973137974	0.572971569243572	0.6169668246445498	0.4087276944002104	0.6972482170082035
GSE91061	signed_APM	0.610478518009768	0.5352457615703157	0.6238625592417062	0.5558069030355517	0.6684339340503691
GSE91061	signed_CTLA4	0.5010783602971103	0.43803619673414884	0.5586018957345972	0.5068260481364204	0.5509102649205475
GSE91061	signed_CXCL9	0.5730925099206349	0.493473605850725	0.6164928909952607	0.545093681376828	0.6285908347629342
GSE91061	signed_CYT	0.5451707748270248	0.48425941131067674	0.5722748815165877	0.49541574249205533	0.597997489468388
GSE91061	signed_C_ECM	0.412486072954823	0.39450084628767856	0.5158056872037915	0.16855137402285508	0.4580013996293965
GSE91061	signed_ESCS	0.41506882122507116	0.3882656137885413	0.5065402843601896	0.7512325994489206	0.4598091161325077
GSE91061	signed_HLA_DRA	0.5966653566341067	0.4992934725427614	0.5814218009478673	0.41490762507738677	0.6507011203086381
GSE91061	signed_IFNG	0.6194580280830281	0.54197262745718	0.6095971563981043	0.3821304592103456	0.6770365172757923
GSE91061	signed_IMPRES_template	0.6006376297313798	0.5520281603232438	0.6028199052132701	0.5453161595551382	0.6583800330082055
GSE91061	signed_IPRES	0.4128087861212861	0.3985794085001094	0.5061848341232227	0.4621345588992435	0.45804699825245265
GSE91061	signed_MCP_CD8_T	0.5500150526556776	0.48889746986665583	0.5880805687203792	0.5018245543040678	0.6038639545850294
GSE91061	signed_MCP_fibroblast	0.48458253205128204	0.4107272685359683	0.5292417061611374	0.21616544589102535	0.5315809807861372
GSE91061	signed_MPS	0.5142447598697599	0.4525764873875338	0.5212796208530805	0.7305450023569712	0.5629375652817907
GSE91061	signed_PDCD1	0.5390237014143263	0.4825704731508763	0.5720379146919432	0.541081243163833	0.5917541208064673
GSE91061	signed_PDCD1LG2	0.6378114189051689	0.5729143033744978	0.6238625592417062	0.49879762796258353	0.6976502620359791
GSE91061	signed_PDL1_CD274	0.5899348544973545	0.5394194664299875	0.5943838862559242	0.5030281631878343	0.6466250221316501
GSE91061	signed_TIDE_dysfunction	0.6262747316341066	0.5770657338717416	0.6032938388625593	0.39431922398593855	0.6852927102708217
GSE91061	signed_TIDE_exclusion	0.3855209478021978	0.36363403594864996	0.5292417061611374	0.21820119573936608	0.4301647349076872
GSE91061	signed_TIG	0.6046501704314204	0.5212781975340299	0.6022274881516587	0.39462408208692273	0.6608254547157049
GSE91061	signed_TLS	0.5489299832112332	0.48229706114598914	0.5583649289099526	0.6203747861079671	0.6009630827140303
GSE91061	suppression_inverse	0.4004144281644281	0.3851229187694051	0.5229383886255924	0.3030819764940811	0.445817493534178
GSE91061	tcell_checkpoint	0.6151841549654049	0.549067755819068	0.6028199052132701	0.5448072360984386	0.6727785380170218
GSE91061	top5_minus_stroma_myeloid	0.5456112382987384	0.4684416205273581	0.5742890995260663	0.33624292076660073	0.5977477743014096
GSE93157	ifn_core_pdcd1lg2_weighted	0.6483389931827432	0.5766599278853844	0.6165311653116532	0.43262875041076104	0.7079985478425951
GSE93157	immune_mean	0.6127658857346358	0.5412967286324224	0.5959349593495935	0.5140802278135599	0.6696274701337366
GSE93157	immune_minus_suppressive	0.5263911146723647	0.4531918757126424	0.5639566395663956	0.5605611083975119	0.5772485404363166
GSE93157	immune_top5	0.6435290750915751	0.5714897568561006	0.6279132791327913	0.39923909912322	0.7034992268910196
GSE93157	signed_APM	0.6088203983516484	0.5242131113271815	0.6199186991869918	0.567643001992703	0.666026988877357
GSE93157	signed_CTLA4	0.5162920355107855	0.43271951096213107	0.5845528455284552	0.496820047164108	0.5671556533353148
GSE93157	signed_CXCL9	0.5766053304334554	0.48895195887840226	0.6085365853658536	0.4167312231753319	0.6314797576456682
GSE93157	signed_CYT	0.5558887235449734	0.4788365669618691	0.5799457994579946	0.4637744962709636	0.6088278418659666
GSE93157	signed_C_ECM	0.40564846611721606	0.3788969131398332	0.5172086720867209	0.2145499829478424	0.45045374537854377
GSE93157	signed_ESCS	0.4280346331908832	0.385644142332833	0.5147696476964769	0.6163976997081311	0.4730553226923487
GSE93157	signed_HLA_DRA	0.5987080916768417	0.49455256244009727	0.5845528455284552	0.4893921732832364	0.6526633620752693
GSE93157	signed_IFNG	0.6240392246642246	0.5307809799501536	0.6119241192411924	0.3777092132261684	0.6811744796237919
GSE93157	signed_IMPRES_template	0.6097060057997559	0.5436600401215573	0.6165311653116531	0.5347892890121468	0.6677155660714164
GSE93157	signed_IPRES	0.4152959656084656	0.3935074302233947	0.5126016260162601	0.17313740263364774	0.4606014184204483
GSE93157	signed_MCP_CD8_T	0.5548184714590965	0.48527640607560274	0.5765582655826558	0.49730948589242	0.6079102050420094
GSE93157	signed_MCP_fibroblast	0.4803859508547008	0.39690028729985954	0.5331978319783197	0.21106580299336247	0.5268908568186098
GSE93157	signed_MPS	0.518347323972324	0.4432790008100137	0.5239837398373984	0.2715638592034971	0.5667104610046946
GSE93157	signed_PDCD1	0.5447630176536427	0.47115382856510707	0.5707317073170732	0.5205427851083118	0.5968572944477517
GSE93157	signed_PDCD1LG2	0.6377686838624339	0.5621221321181145	0.6439024390243901	0.45018093896066796	0.6980699124195592
GSE93157	signed_PDL1_CD274	0.582870751933252	0.5165258553275436	0.5867208672086721	0.5922298016098848	0.6380330880600628
GSE93157	signed_TIDE_dysfunction	0.6345140478734229	0.5743023015393871	0.6186991869918699	0.4196023591967024	0.6941641222999857
GSE93157	signed_TIDE_exclusion	0.3901192384004884	0.35496836339346627	0.5331978319783197	0.21018532273145057	0.4345275481690777
GSE93157	signed_TIG	0.6114023071835571	0.5176489428900213	0.6107046070460704	0.45013901174845716	0.6678199846803617
GSE93157	signed_TLS	0.5594171626984127	0.48677707295299566	0.5605691056910569	0.5408281364767084	0.6117844716306153
GSE93157	suppression_inverse	0.40313237688237685	0.3778177148975659	0.5331978319783197	0.26599877544668193	0.4486831542261711
GSE93157	tcell_checkpoint	0.6205516763329264	0.5424215858919662	0.6119241192411924	0.5063135084015056	0.6782689615895843
GSE93157	top5_minus_stroma_myeloid	0.5545086741961741	0.47878701157878895	0.5799457994579946	0.5738774831158567	0.6074453147480133
