candidate	group	external_AUROC	external_AUPRC	external_BA	primary_AUROC	primary_AUPRC	primary_BA
0.65*base+0.35*z__CCR4	strict_phs_gse	0.6705357142857142	0.6880465406020121	0.6238095238095238	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.65*base+0.35*z__CCR4	phs_only	0.6636363636363637	0.6737776907116811	0.6295454545454545	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.65*base+0.35*z__CCR4	gse145996_only	0.875	0.9206845238095238	0.65	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.65*base+0.35*rz__CCR4	strict_phs_gse	0.6427083333333334	0.6762416726029118	0.6238095238095238	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.65*base+0.35*rz__CCR4	phs_only	0.6636363636363637	0.6737776907116811	0.6295454545454545	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.65*base+0.35*rz__CCR4	gse145996_only	0.5249999999999999	0.7711465617715618	0.65	0.7708988057825267	0.6705712083984966	0.6412633563796355
0.80*base+0.20*z__CD8A	strict_phs_gse	0.6703869047619049	0.6792559196620431	0.5892857142857143	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*z__CD8A	phs_only	0.6382575757575758	0.6307709693383335	0.5706439393939394	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*z__CD8A	gse145996_only	0.9	0.9317956349206349	0.7125	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*rz__CD8A	strict_phs_gse	0.6703869047619049	0.6792559196620431	0.5892857142857143	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*rz__CD8A	phs_only	0.6382575757575758	0.6307709693383335	0.5706439393939394	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*rz__CD8A	gse145996_only	0.9	0.9317956349206349	0.7125	0.7705845380263985	0.6687598155462722	0.7058453802639849
0.80*base+0.20*pct__TIGIT	strict_phs_gse	0.6709821428571429	0.6850770701692636	0.6077380952380952	0.7705845380263985	0.6645804261823116	0.6915461973601509
0.80*base+0.20*pct__TIGIT	phs_only	0.6401515151515151	0.6402158049262124	0.5837121212121212	0.7705845380263985	0.6645804261823116	0.6915461973601509
0.80*base+0.20*pct__TIGIT	gse145996_only	0.925	0.9526289682539683	0.8125	0.7705845380263985	0.6645804261823116	0.6915461973601509
0.35*base+0.65*z__GCH1	strict_phs_gse	0.60625	0.6178425833475091	0.5898809523809524	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.35*base+0.65*z__GCH1	phs_only	0.6	0.5925238031010676	0.5837121212121212	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.35*base+0.65*z__GCH1	gse145996_only	0.725	0.8712121212121212	0.6875	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.35*base+0.65*rz__GCH1	strict_phs_gse	0.60625	0.6178425833475091	0.5898809523809524	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.35*base+0.65*rz__GCH1	phs_only	0.6	0.5925238031010676	0.5837121212121212	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.35*base+0.65*rz__GCH1	gse145996_only	0.725	0.8712121212121212	0.6875	0.7705845380263985	0.6588595142915281	0.6393777498428661
0.80*base+0.20*z__ITGAL	strict_phs_gse	0.6745535714285715	0.689229446045147	0.5928571428571429	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*z__ITGAL	phs_only	0.6488636363636364	0.6504117546267565	0.5785984848484849	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*z__ITGAL	gse145996_only	0.875	0.9206845238095238	0.7125	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*rz__ITGAL	strict_phs_gse	0.672172619047619	0.6885375477668229	0.5928571428571429	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*rz__ITGAL	phs_only	0.6488636363636364	0.6504117546267565	0.5785984848484849	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*rz__ITGAL	gse145996_only	0.875	0.9206845238095238	0.7125	0.7705845380263984	0.6736530174583266	0.6885606536769328
0.80*base+0.20*z__P2RY10	strict_phs_gse	0.6767857142857143	0.6919430685833388	0.6214285714285714	0.7702702702702703	0.6626436573709035	0.7204588309239472
0.80*base+0.20*z__P2RY10	phs_only	0.649621212121212	0.6535896547342126	0.6138257575757575	0.7702702702702703	0.6626436573709035	0.7204588309239472
0.80*base+0.20*z__P2RY10	gse145996_only	0.875	0.9206845238095238	0.7125	0.7702702702702703	0.6626436573709035	0.7204588309239472
0.80*base+0.20*rz__P2RY10	strict_phs_gse	0.6782738095238096	0.6926015811074996	0.6214285714285714	0.7696417347580139	0.6609881859466322	0.7099308610936518
0.80*base+0.20*rz__P2RY10	phs_only	0.649621212121212	0.6535896547342126	0.6138257575757575	0.7696417347580139	0.6609881859466322	0.7099308610936518
0.80*base+0.20*rz__P2RY10	gse145996_only	0.9	0.9317956349206349	0.7125	0.7696417347580139	0.6609881859466322	0.7099308610936518
0.20*base+0.80*z__SIRPG	strict_phs_gse	0.6227678571428572	0.6277771027690536	0.569047619047619	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.20*base+0.80*z__SIRPG	phs_only	0.6015151515151514	0.5821120477939654	0.55625	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.20*base+0.80*z__SIRPG	gse145996_only	0.85	0.908531746031746	0.6875	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.20*base+0.80*rz__SIRPG	strict_phs_gse	0.6180059523809524	0.6343595973130237	0.5714285714285714	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.20*base+0.80*rz__SIRPG	phs_only	0.6011363636363636	0.5867868749085373	0.5602272727272728	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.20*base+0.80*rz__SIRPG	gse145996_only	0.725	0.8510281385281385	0.65	0.7696417347580138	0.6389360964544505	0.6896605908233815
0.80*base+0.20*rz__NCR3	strict_phs_gse	0.6830357142857144	0.7026816360563086	0.6422619047619048	0.7693274670018856	0.6728345176971097	0.6866750471401635
0.80*base+0.20*rz__NCR3	phs_only	0.6571969696969697	0.6609621357889189	0.6282196969696969	0.7693274670018856	0.6728345176971097	0.6866750471401635
0.80*base+0.20*rz__NCR3	gse145996_only	0.825	0.8951388888888889	0.7	0.7693274670018856	0.6728345176971097	0.6866750471401635
0.80*base+0.20*z__TXK	strict_phs_gse	0.6761904761904761	0.6843958069205286	0.6416666666666666	0.7693274670018855	0.6661353500604617	0.6341923318667505
0.80*base+0.20*z__TXK	phs_only	0.6492424242424243	0.6482961536554642	0.6295454545454545	0.7693274670018855	0.6661353500604617	0.6341923318667505
0.80*base+0.20*z__TXK	gse145996_only	0.9	0.9415178571428572	0.775	0.7693274670018855	0.6661353500604617	0.6341923318667505
0.65*base+0.35*z__SLAMF7	strict_phs_gse	0.6907738095238095	0.7146795769071074	0.5803571428571429	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.65*base+0.35*z__SLAMF7	phs_only	0.6784090909090909	0.6806701991279154	0.5625	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.65*base+0.35*z__SLAMF7	gse145996_only	0.825	0.9126984126984127	0.6875	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.65*base+0.35*rz__SLAMF7	strict_phs_gse	0.6907738095238095	0.7146795769071074	0.5803571428571429	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.65*base+0.35*rz__SLAMF7	phs_only	0.6784090909090909	0.6806701991279154	0.5625	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.65*base+0.35*rz__SLAMF7	gse145996_only	0.825	0.9126984126984127	0.6875	0.7690131992457574	0.6985875987367568	0.6495914519170334
0.80*base+0.20*pct__NCR3	strict_phs_gse	0.6796130952380952	0.6970484315943067	0.5976190476190477	0.7690131992457574	0.6831093903919325	0.6409490886235072
0.80*base+0.20*pct__NCR3	phs_only	0.6537878787878788	0.6544937088528049	0.5878787878787879	0.7690131992457574	0.6831093903919325	0.6409490886235072
0.80*base+0.20*pct__NCR3	gse145996_only	0.825	0.8951388888888889	0.675	0.7690131992457574	0.6831093903919325	0.6409490886235072
0.80*base+0.20*pct__CD8A	strict_phs_gse	0.659672619047619	0.6706688783113973	0.5571428571428572	0.7690131992457574	0.6685206959135658	0.7339723444374607
0.80*base+0.20*pct__CD8A	phs_only	0.6291666666666667	0.6240769408978365	0.5369318181818181	0.7690131992457574	0.6685206959135658	0.7339723444374607
0.80*base+0.20*pct__CD8A	gse145996_only	0.9	0.9415178571428572	0.7125	0.7690131992457574	0.6685206959135658	0.7339723444374607
0.50*base+0.50*z__CD247	strict_phs_gse	0.6635416666666666	0.6921679134461695	0.5875	0.7690131992457574	0.653386934070877	0.6528912633563797
0.50*base+0.50*z__CD247	phs_only	0.6420454545454546	0.667298558023771	0.5784090909090909	0.7690131992457574	0.653386934070877	0.6528912633563797
0.50*base+0.50*z__CD247	gse145996_only	0.875	0.9206845238095238	0.6875	0.7690131992457574	0.653386934070877	0.6528912633563797
0.50*base+0.50*rz__CD247	strict_phs_gse	0.6629464285714286	0.6936586461688398	0.5875	0.7690131992457574	0.653386934070877	0.6528912633563797
0.50*base+0.50*rz__CD247	phs_only	0.6416666666666668	0.6671282855878736	0.5784090909090909	0.7690131992457574	0.653386934070877	0.6528912633563797
0.50*base+0.50*rz__CD247	gse145996_only	0.825	0.8865936147186148	0.6875	0.7690131992457574	0.653386934070877	0.6528912633563797
0.80*base+0.20*z__LAX1	strict_phs_gse	0.6830357142857143	0.6869107168701538	0.5732142857142857	0.7686989314896292	0.6682717555623886	0.6431489629164048
0.80*base+0.20*z__LAX1	phs_only	0.6583333333333333	0.6437628860670105	0.5642045454545455	0.7686989314896292	0.6682717555623886	0.6431489629164048
0.80*base+0.20*z__LAX1	gse145996_only	0.875	0.9206845238095238	0.65	0.7686989314896292	0.6682717555623886	0.6431489629164048
0.80*base+0.20*pct__MS4A1	strict_phs_gse	0.6818452380952381	0.6971022914826012	0.6398809523809523	0.7686989314896291	0.6669968099007667	0.6412633563796355
0.80*base+0.20*pct__MS4A1	phs_only	0.6628787878787878	0.6586520322971903	0.6346590909090909	0.7686989314896291	0.6669968099007667	0.6412633563796355
0.80*base+0.20*pct__MS4A1	gse145996_only	0.85	0.9159722222222222	0.675	0.7686989314896291	0.6669968099007667	0.6412633563796355
0.80*base+0.20*z__MS4A1	strict_phs_gse	0.6848214285714286	0.6849394454322154	0.6339285714285714	0.7686989314896291	0.6651068468219414	0.6983029541169076
0.80*base+0.20*z__MS4A1	phs_only	0.6602272727272729	0.6475846504665748	0.6217803030303031	0.7686989314896291	0.6651068468219414	0.6983029541169076
0.80*base+0.20*z__MS4A1	gse145996_only	0.875	0.9206845238095238	0.775	0.7686989314896291	0.6651068468219414	0.6983029541169076
0.80*base+0.20*z__SLAMF1	strict_phs_gse	0.6782738095238096	0.6719285216276542	0.6297619047619047	0.7686989314896291	0.6646188626679725	0.7031741043368951
0.80*base+0.20*z__SLAMF1	phs_only	0.6530303030303031	0.627140851592012	0.6229166666666667	0.7686989314896291	0.6646188626679725	0.7031741043368951
0.80*base+0.20*z__SLAMF1	gse145996_only	0.875	0.9206845238095238	0.7125	0.7686989314896291	0.6646188626679725	0.7031741043368951
0.65*base+0.35*z__TXK	strict_phs_gse	0.6616071428571428	0.6623707773721969	0.593452380952381	0.768384663733501	0.6621334338063692	0.6934318038969202
0.65*base+0.35*z__TXK	phs_only	0.6443181818181819	0.6369604434436903	0.5893939393939394	0.768384663733501	0.6621334338063692	0.6934318038969202
0.65*base+0.35*z__TXK	gse145996_only	0.9	0.9415178571428572	0.7125	0.768384663733501	0.6621334338063692	0.6934318038969202
0.80*base+0.20*rz__TXK	strict_phs_gse	0.6803571428571429	0.6941784076891967	0.6416666666666666	0.7683846637335009	0.6648450005069698	0.6341923318667505
0.80*base+0.20*rz__TXK	phs_only	0.6492424242424243	0.6482961536554642	0.6295454545454545	0.7683846637335009	0.6648450005069698	0.6341923318667505
0.80*base+0.20*rz__TXK	gse145996_only	0.875	0.9293650793650794	0.775	0.7683846637335009	0.6648450005069698	0.6341923318667505
0.65*base+0.35*rz__PLA2G2D	strict_phs_gse	0.7101190476190476	0.7248548406240055	0.6214285714285714	0.7680703959773728	0.6664988608675653	0.6217787554996858
0.65*base+0.35*rz__PLA2G2D	phs_only	0.6935606060606061	0.7016114775689931	0.6138257575757575	0.7680703959773728	0.6664988608675653	0.6217787554996858
0.65*base+0.35*rz__PLA2G2D	gse145996_only	0.85	0.8956845238095238	0.7125	0.7680703959773728	0.6664988608675653	0.6217787554996858
0.80*base+0.20*pct__ITGAL	strict_phs_gse	0.6647321428571429	0.6839424548910057	0.6029761904761906	0.7680703959773727	0.6703963477470647	0.6983029541169076
0.80*base+0.20*pct__ITGAL	phs_only	0.646969696969697	0.6499963165459379	0.5916666666666667	0.7680703959773727	0.6703963477470647	0.6983029541169076
0.80*base+0.20*pct__ITGAL	gse145996_only	0.875	0.9206845238095238	0.7125	0.7680703959773727	0.6703963477470647	0.6983029541169076
0.65*base+0.35*z__CD3G	strict_phs_gse	0.6733630952380953	0.688398937681045	0.5892857142857143	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.65*base+0.35*z__CD3G	phs_only	0.6484848484848484	0.6537969694333933	0.571969696969697	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.65*base+0.35*z__CD3G	gse145996_only	0.9	0.9317956349206349	0.75	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.65*base+0.35*rz__CD3G	strict_phs_gse	0.6733630952380952	0.6911748218155981	0.5892857142857143	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.65*base+0.35*rz__CD3G	phs_only	0.6484848484848484	0.6537969694333933	0.571969696969697	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.65*base+0.35*rz__CD3G	gse145996_only	0.925	0.9526289682539683	0.75	0.7680703959773727	0.6582194042502756	0.7080452545568825
0.80*base+0.20*rz__LAX1	strict_phs_gse	0.6726190476190477	0.6837295620309618	0.5815476190476191	0.7677561282212445	0.665503342328859	0.6431489629164048
0.80*base+0.20*rz__LAX1	phs_only	0.6583333333333333	0.6437628860670105	0.5642045454545455	0.7677561282212445	0.665503342328859	0.6431489629164048
0.80*base+0.20*rz__LAX1	gse145996_only	0.85	0.908531746031746	0.75	0.7677561282212445	0.665503342328859	0.6431489629164048
0.80*base+0.20*pct__PIK3CD	strict_phs_gse	0.6928571428571428	0.723945348018257	0.6107142857142858	0.7674418604651163	0.6949346976556333	0.7118164676304211
0.80*base+0.20*pct__PIK3CD	phs_only	0.6625000000000001	0.6832383038220989	0.5903409090909091	0.7674418604651163	0.6949346976556333	0.7118164676304211
0.80*base+0.20*pct__PIK3CD	gse145996_only	0.925	0.9526289682539683	0.8125	0.7674418604651163	0.6949346976556333	0.7118164676304211
0.65*base+0.35*z__TPI1P3	strict_phs_gse	0.7251488095238094	0.7358725328636292	0.6827380952380953	0.7674418604651162	0.6753382675413448	0.6228786926461345
0.65*base+0.35*z__TPI1P3	phs_only	0.6958333333333334	0.6977920193720932	0.6524621212121212	0.7674418604651162	0.6753382675413448	0.6228786926461345
0.65*base+0.35*z__TPI1P3	gse145996_only	0.85	0.8956845238095238	0.8	0.7674418604651162	0.6753382675413448	0.6228786926461345
0.65*base+0.35*z__PIK3CD	strict_phs_gse	0.6997023809523809	0.7300349400171878	0.6422619047619048	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*z__PIK3CD	phs_only	0.6583333333333333	0.6852097272300054	0.6331439393939394	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*z__PIK3CD	gse145996_only	1.0	1.0	0.75	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*rz__PIK3CD	strict_phs_gse	0.6997023809523809	0.7300349400171878	0.6422619047619048	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*rz__PIK3CD	phs_only	0.6583333333333333	0.6852097272300054	0.6331439393939394	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*rz__PIK3CD	gse145996_only	1.0	1.0	0.75	0.767127592708988	0.6977753630258083	0.700188560653677
0.65*base+0.35*z__ICOS	strict_phs_gse	0.6833333333333333	0.6919616738735083	0.6172619047619048	0.767127592708988	0.6645091329466619	0.6491200502828409
0.65*base+0.35*z__ICOS	phs_only	0.6602272727272728	0.6531244742613377	0.6058712121212122	0.767127592708988	0.6645091329466619	0.6491200502828409
0.65*base+0.35*z__ICOS	gse145996_only	0.9	0.9317956349206349	0.75	0.767127592708988	0.6645091329466619	0.6491200502828409
0.65*base+0.35*rz__ICOS	strict_phs_gse	0.6815476190476191	0.694864345925787	0.6172619047619048	0.767127592708988	0.6645091329466619	0.6491200502828409
0.65*base+0.35*rz__ICOS	phs_only	0.6602272727272728	0.6531244742613377	0.6058712121212122	0.767127592708988	0.6645091329466619	0.6491200502828409
0.65*base+0.35*rz__ICOS	gse145996_only	0.9	0.9317956349206349	0.75	0.767127592708988	0.6645091329466619	0.6491200502828409
0.80*base+0.20*z__TIGIT	strict_phs_gse	0.6806547619047619	0.6892743484866741	0.5892857142857143	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*z__TIGIT	phs_only	0.6507575757575758	0.6445355923158405	0.5706439393939394	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*z__TIGIT	gse145996_only	0.875	0.9206845238095238	0.7125	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*rz__TIGIT	strict_phs_gse	0.68125	0.6922262481999081	0.5892857142857143	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*rz__TIGIT	phs_only	0.6503787878787878	0.6462398816112409	0.5706439393939394	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*rz__TIGIT	gse145996_only	0.9	0.9415178571428572	0.7125	0.767127592708988	0.6616068562310072	0.6896605908233815
0.80*base+0.20*pct__SLAMF1	strict_phs_gse	0.6727678571428573	0.6708908620611914	0.5839285714285715	0.7668133249528598	0.6645033420397417	0.7302011313639221
0.80*base+0.20*pct__SLAMF1	phs_only	0.6545454545454545	0.6323380668635895	0.5785984848484849	0.7668133249528598	0.6645033420397417	0.7302011313639221
0.80*base+0.20*pct__SLAMF1	gse145996_only	0.9	0.9317956349206349	0.65	0.7668133249528598	0.6645033420397417	0.7302011313639221
0.65*base+0.35*pct__CXCL10	strict_phs_gse	0.6174107142857144	0.6633772824893406	0.5880952380952381	0.7661847894406034	0.6698681742663151	0.6488057825267128
0.65*base+0.35*pct__CXCL10	phs_only	0.6246212121212121	0.6520682577808935	0.5901515151515152	0.7661847894406034	0.6698681742663151	0.6488057825267128
0.65*base+0.35*pct__CXCL10	gse145996_only	0.875	0.9206845238095238	0.625	0.7661847894406034	0.6698681742663151	0.6488057825267128
0.65*base+0.35*z__CD83	strict_phs_gse	0.6727678571428573	0.7050646090352914	0.5982142857142857	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*z__CD83	phs_only	0.6462121212121213	0.6706746155949838	0.5905303030303031	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*z__CD83	gse145996_only	0.925	0.9526289682539683	0.7125	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*rz__CD83	strict_phs_gse	0.6727678571428573	0.7050646090352914	0.5982142857142857	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*rz__CD83	phs_only	0.6462121212121213	0.6706746155949838	0.5905303030303031	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*rz__CD83	gse145996_only	0.925	0.9526289682539683	0.7125	0.7661847894406033	0.6911817382709897	0.6701759899434319
0.65*base+0.35*z__DIAPH1	strict_phs_gse	0.6991071428571429	0.7081640986309573	0.6089285714285715	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*z__DIAPH1	phs_only	0.6704545454545455	0.6653388363082737	0.5931818181818181	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*z__DIAPH1	gse145996_only	0.85	0.908531746031746	0.7375	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*rz__DIAPH1	strict_phs_gse	0.7008928571428571	0.7100156726058577	0.6255952380952381	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*rz__DIAPH1	phs_only	0.6727272727272727	0.6679117093248106	0.6113636363636363	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*rz__DIAPH1	gse145996_only	0.85	0.908531746031746	0.7375	0.7661847894406033	0.674376942254706	0.6923318667504714
0.65*base+0.35*rz__TXK	strict_phs_gse	0.6705357142857142	0.6763006997579065	0.6107142857142858	0.7661847894406033	0.6597111848852812	0.6934318038969202
0.65*base+0.35*rz__TXK	phs_only	0.6443181818181819	0.6369604434436903	0.5984848484848485	0.7661847894406033	0.6597111848852812	0.6934318038969202
0.65*base+0.35*rz__TXK	gse145996_only	0.9	0.9415178571428572	0.775	0.7661847894406033	0.6597111848852812	0.6934318038969202
0.65*base+0.35*pct__SLAMF7	strict_phs_gse	0.6684523809523809	0.6905497011002262	0.6	0.7658705216844752	0.6939445401687199	0.6360779384035198
0.65*base+0.35*pct__SLAMF7	phs_only	0.6492424242424242	0.6516574529427832	0.587310606060606	0.7658705216844752	0.6939445401687199	0.6360779384035198
0.65*base+0.35*pct__SLAMF7	gse145996_only	0.8500000000000001	0.9248511904761905	0.6875	0.7658705216844752	0.6939445401687199	0.6360779384035198
0.80*base+0.20*z__MAP4K1	strict_phs_gse	0.6782738095238096	0.6815453981225615	0.6309523809523809	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*z__MAP4K1	phs_only	0.649621212121212	0.635631357757717	0.6255681818181817	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*z__MAP4K1	gse145996_only	0.875	0.9206845238095238	0.7125	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*rz__MAP4K1	strict_phs_gse	0.6815476190476191	0.6875901737139763	0.6309523809523809	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*rz__MAP4K1	phs_only	0.649621212121212	0.635631357757717	0.6255681818181817	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*rz__MAP4K1	gse145996_only	0.9	0.9415178571428572	0.7125	0.7658705216844752	0.6677550606667423	0.7118164676304211
0.80*base+0.20*z__TAGAP	strict_phs_gse	0.6754464285714286	0.6891808815059232	0.6309523809523809	0.7658705216844752	0.6664018020950513	0.647705845380264
0.80*base+0.20*z__TAGAP	phs_only	0.6609848484848485	0.6564892948460141	0.6255681818181817	0.7658705216844752	0.6664018020950513	0.647705845380264
0.80*base+0.20*z__TAGAP	gse145996_only	0.85	0.908531746031746	0.7125	0.7658705216844752	0.6664018020950513	0.647705845380264
0.80*base+0.20*rz__TAGAP	strict_phs_gse	0.6724702380952381	0.6875851099703353	0.6309523809523809	0.7658705216844752	0.6664018020950513	0.647705845380264
0.80*base+0.20*rz__TAGAP	phs_only	0.6609848484848485	0.6564892948460141	0.6255681818181817	0.7658705216844752	0.6664018020950513	0.647705845380264
0.80*base+0.20*rz__TAGAP	gse145996_only	0.825	0.8951388888888889	0.7125	0.7658705216844752	0.6664018020950513	0.647705845380264
0.50*base+0.50*pct__SIRPG	strict_phs_gse	0.6328869047619048	0.6537242035029848	0.5886904761904762	0.7658705216844752	0.6599069462081387	0.6104651162790697
0.50*base+0.50*pct__SIRPG	phs_only	0.6117424242424242	0.614659832877978	0.5696969696969697	0.7658705216844752	0.6599069462081387	0.6104651162790697
0.50*base+0.50*pct__SIRPG	gse145996_only	0.85	0.928409090909091	0.8125	0.7658705216844752	0.6599069462081387	0.6104651162790697
0.80*base+0.20*pct__TAGAP	strict_phs_gse	0.6730654761904762	0.6865406942651612	0.5916666666666667	0.7658705216844751	0.6636280146792921	0.6585480829666877
0.80*base+0.20*pct__TAGAP	phs_only	0.6553030303030303	0.6513987251997702	0.5772727272727273	0.7658705216844751	0.6636280146792921	0.6585480829666877
0.80*base+0.20*pct__TAGAP	gse145996_only	0.85	0.9159722222222222	0.75	0.7658705216844751	0.6636280146792921	0.6585480829666877
0.80*base+0.20*rz__MS4A1	strict_phs_gse	0.6860119047619048	0.6890289989901933	0.6577380952380952	0.7655562539283469	0.6627683295667961	0.6712759270898805
0.80*base+0.20*rz__MS4A1	phs_only	0.6606060606060606	0.6489645821194134	0.6554924242424243	0.7655562539283469	0.6627683295667961	0.6712759270898805
0.80*base+0.20*rz__MS4A1	gse145996_only	0.875	0.9293650793650794	0.675	0.7655562539283469	0.6627683295667961	0.6712759270898805
0.65*base+0.35*rz__BLK	strict_phs_gse	0.6690476190476191	0.6824851123476325	0.6220238095238095	0.7655562539283469	0.6496684507715266	0.6934318038969202
0.65*base+0.35*rz__BLK	phs_only	0.6670454545454546	0.668655707212495	0.6242424242424243	0.7655562539283469	0.6496684507715266	0.6934318038969202
0.65*base+0.35*rz__BLK	gse145996_only	0.65	0.7781114718614719	0.6125	0.7655562539283469	0.6496684507715266	0.6934318038969202
0.80*base+0.20*z__NCR3	strict_phs_gse	0.6848214285714286	0.6986189819879116	0.6410714285714285	0.7652419861722186	0.6677055176507747	0.6371778755499686
0.80*base+0.20*z__NCR3	phs_only	0.6571969696969697	0.6585919864572976	0.6282196969696969	0.7652419861722186	0.6677055176507747	0.6371778755499686
0.80*base+0.20*z__NCR3	gse145996_only	0.85	0.908531746031746	0.775	0.7652419861722186	0.6677055176507747	0.6371778755499686
0.80*base+0.20*pct__CD79A	strict_phs_gse	0.6639880952380952	0.6884238438694595	0.5619047619047619	0.7649277184160904	0.6710941132885369	0.6742614707730987
0.80*base+0.20*pct__CD79A	phs_only	0.6401515151515151	0.6484463034514141	0.5393939393939394	0.7649277184160904	0.6710941132885369	0.6742614707730987
0.80*base+0.20*pct__CD79A	gse145996_only	0.85	0.908531746031746	0.75	0.7649277184160904	0.6710941132885369	0.6742614707730987
0.50*base+0.50*z__NCR3	strict_phs_gse	0.6733630952380952	0.6879684459364553	0.6303571428571428	0.7646134506599622	0.6684609048349992	0.6934318038969202
0.50*base+0.50*z__NCR3	phs_only	0.6537878787878788	0.6574661697334812	0.6115530303030303	0.7646134506599622	0.6684609048349992	0.6934318038969202
0.50*base+0.50*z__NCR3	gse145996_only	0.85	0.908531746031746	0.8	0.7646134506599622	0.6684609048349992	0.6934318038969202
0.65*base+0.35*z__PLA2G2D	strict_phs_gse	0.7050595238095237	0.7139701844096912	0.6244047619047619	0.764299182903834	0.6679765987178846	0.6150219987429291
0.65*base+0.35*z__PLA2G2D	phs_only	0.681060606060606	0.6759636073755164	0.6109848484848485	0.764299182903834	0.6679765987178846	0.6150219987429291
0.65*base+0.35*z__PLA2G2D	gse145996_only	0.875	0.9206845238095238	0.7125	0.764299182903834	0.6679765987178846	0.6150219987429291
0.80*base+0.20*pct__CD3G	strict_phs_gse	0.6748511904761905	0.685732439954145	0.6089285714285715	0.764299182903834	0.6602612900706082	0.6866750471401635
0.80*base+0.20*pct__CD3G	phs_only	0.6450757575757575	0.6447852245226002	0.5863636363636364	0.764299182903834	0.6602612900706082	0.6866750471401635
0.80*base+0.20*pct__CD3G	gse145996_only	0.925	0.9526289682539683	0.8125	0.764299182903834	0.6602612900706082	0.6866750471401635
0.65*base+0.35*rz__P2RY10	strict_phs_gse	0.6583333333333334	0.6741952891962287	0.5910714285714286	0.764299182903834	0.6452858268965049	0.63073538654934
