mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
0.10680549380078051	-0.20005952380952383	0.4143233082706767	0.516	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	29	0.5959595959595959	0.48989898989898994	0.5123501572699434	0.39120135657568816	0.21906259352366797	0.29413411604972656	False	computed_from_matched_predictions	0.756
0.10252482720144755	-0.15789473684210525	0.3571616541353384	0.44	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	29	0.5959595959595959	0.48989898989898983	0.5123501572699434	0.37540741104814335	0.21906259352366797	0.3119356225743206	False	computed_from_matched_predictions	0.756
0.12505282978769486	-0.137295751633987	0.3723214285714284	0.348	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	29	0.5959595959595959	0.4696969696969697	0.5123501572699434	0.37405414901532796	0.21906259352366797	0.3286549695056704	True	computed_from_matched_predictions	0.756
0.16794457076549182	-0.038123249299719913	0.39394667832167823	0.136	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	29	0.5959595959595959	0.4292929292929293	0.5123501572699434	0.35128158339360754	0.21906259352366797	0.23661596954607442	False	computed_from_matched_predictions	0.7128
0.18906552497400894	-0.11052631578947358	0.495220588235294	0.198	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	29	0.5959595959595959	0.40404040404040403	0.5123501572699434	0.3386046100442385	0.21906259352366797	0.43250310518322965	True	computed_from_matched_predictions	0.7128
0.276363600029478	-0.11581681476418326	0.6394914215686274	0.174	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_TIDE_exclusion	TIDE_exclusion	29	0.5959595959595959	0.3232323232323232	0.5123501572699434	0.30413555349384225	0.21906259352366797	0.31881187826889895	True	computed_from_matched_predictions	0.7128
0.3730021380871937	-0.005073051948051978	0.7060383244206773	0.056	clinical_benefit	melanoma_binary_response_stress	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	29	0.5959595959595959	0.2272727272727273	0.5123501572699434	0.2766389261018417	0.21906259352366797	0.38985241591515113	True	computed_from_matched_predictions	0.7128
-0.13745971302782278	-0.2703692410771662	-0.007080192913792764	0.04	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_APM	APM	117	0.5174556213017751	0.6529585798816568	0.5756741122855475	0.6561309583364284	0.23851013810755087	0.08311771590684232	True	computed_from_matched_predictions	0.23399999999999999
-0.12646169072244443	-0.256304643069349	-0.0070109536364140876	0.04	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	117	0.5174556213017751	0.6428994082840236	0.5756741122855475	0.6817494451481434	0.23851013810755087	0.28614396313624546	True	computed_from_matched_predictions	0.23399999999999999
-0.117375631395411	-0.24578611105459122	0.002396259497369984	0.052	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	117	0.5174556213017751	0.6337278106508876	0.5756741122855475	0.6669387328057917	0.23851013810755087	0.06591560346915872	False	computed_from_matched_predictions	0.23399999999999999
