endpoint	stratum	ablation_model	n_samples	full_AUROC	ablation_AUROC	delta_AUROC	full_AUPRC	ablation_AUPRC	full_ECE	ablation_ECE	bootstrap_mean_delta	ci_low	ci_high	p_value	fdr_q	claim_level
strict_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordNoInteraction	200	0.49472414832680134	0.5723042910260276	-0.0775801426992263	0.4866218212223382	0.5734877011869998	0.13888922607475235	0.095326608267946	-0.07693834601342485	-0.11978150860467243	-0.03482030765300534	0.002	0.009000000000000001	component_not_supported
strict_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordNoBioObjective	200	0.49472414832680134	0.49472414832680134	0.0	0.4866218212223382	0.4866218212223382	0.13888922607475235	0.13888922607475235	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	melanoma_core_plus_phs000452	EcoNiche-Opt-WordUnsignedGraph	200	0.49472414832680134	0.4876896794292031	0.007034468897598234	0.4866218212223382	0.46338455235733433	0.13888922607475235	0.17926826354019793	0.005706020101783427	-0.0612005098354075	0.07422168902011803	0.876	0.9855	point_estimate_component_gain
strict_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoInteraction	108	0.5693154454764362	0.6350189198486412	-0.06570347437220503	0.5518280844790202	0.6485519482356471	0.19691910859739628	0.12410769561366992	-0.06515703607782966	-0.12213550600343037	-0.01225904598546113	0.022	0.19799999999999998	component_not_supported
strict_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordUnsignedGraph	108	0.5693154454764362	0.6013071895424837	-0.031991744066047545	0.5518280844790202	0.5668351585285931	0.19691910859739628	0.16666864222334482	-0.0294740616907781	-0.10832569922156185	0.04220949298885136	0.428	0.642	component_not_supported
strict_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordNoBioObjective	108	0.5693154454764362	0.5693154454764362	0.0	0.5518280844790202	0.5518280844790202	0.19691910859739628	0.19691910859739628	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	pan_cancer_response_all	EcoNiche-Opt-WordNoInteraction	480	0.6176785714285715	0.6574642857142857	-0.0397857142857142	0.5537569694140784	0.5816555773340057	0.1097456040228966	0.08613952471841373	-0.040343457522625144	-0.06736333036854837	-0.013496627621366277	0.0	0.0	component_not_supported
strict_recist	pan_cancer_response_all	EcoNiche-Opt-WordUnsignedGraph	480	0.6176785714285715	0.6314821428571429	-0.01380357142857136	0.5537569694140784	0.5374120107316631	0.1097456040228966	0.0997608229737672	-0.014588236954038264	-0.040648778809769394	0.012727786793084738	0.272	0.702	component_not_supported
strict_recist	pan_cancer_response_all	EcoNiche-Opt-WordNoBioObjective	480	0.6176785714285715	0.6176785714285715	0.0	0.5537569694140784	0.5537569694140784	0.1097456040228966	0.1097456040228966	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordUnsignedGraph	316	0.5589056393076494	0.637246059356612	-0.07834042004896269	0.44330191974562577	0.46118044453859564	0.16989033754542038	0.13102925428261197	-0.07751488750215262	-0.1306326001090484	-0.025689234941996212	0.004	0.045	component_not_supported
strict_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordNoInteraction	316	0.5589056393076494	0.586479405574883	-0.027573766267233624	0.44330191974562577	0.4677390501096499	0.16989033754542038	0.1361585362795565	-0.027339674322064855	-0.06144301053160296	0.0037944922157690923	0.092	0.12738461538461537	component_not_supported
strict_recist	pan_cancer_without_secondary	EcoNiche-Opt-WordNoBioObjective	316	0.5589056393076494	0.5589056393076494	0.0	0.44330191974562577	0.44330191974562577	0.16989033754542038	0.16989033754542038	0.0	0.0	0.0	1.0	1.0	component_not_supported
strict_recist	secondary_confounded_transfer	EcoNiche-Opt-WordNoInteraction	164	0.5742971887550201	0.6003272348653876	-0.026030046110367522	0.6247573823475099	0.6318009852443365	0.18034900846062143	0.1501492516623166	-0.02585834473015358	-0.1036123785693259	0.04906623081501507	0.532	0.7248	component_not_supported
strict_recist	secondary_confounded_transfer	EcoNiche-Opt-WordUnsignedGraph	164	0.5742971887550201	0.5924438494719619	-0.01814666071694182	0.6247573823475099	0.6150348608888314	0.18034900846062143	0.1321253603339947	-0.016818044084568815	-0.0821399931448823	0.04706626954579283	0.604	0.7248	component_not_supported
strict_recist	secondary_confounded_transfer	EcoNiche-Opt-WordNoBioObjective	164	0.5742971887550201	0.5742971887550201	0.0	0.6247573823475099	0.6247573823475099	0.18034900846062143	0.18034900846062143	0.0	0.0	0.0	1.0	1.0	component_not_supported
