mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.13048625591447102	-0.22650867922926743	-0.03479335848173288	0.014	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	131	0.5208333333333334	0.6544117647058824	0.3944198839765576	0.5459537905768007	0.2167090480801186	0.123103902051317	False	computed_from_matched_predictions	0.057600000000000005
-0.1259451873620896	-0.2299186361028177	-0.02320776984384575	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_CXCL9	CXCL9	131	0.5208333333333334	0.649264705882353	0.3944198839765576	0.5371225556519088	0.2167090480801186	0.1345603036842726	True	computed_from_matched_predictions	0.057600000000000005
-0.12182239136592465	-0.22426135668181701	-0.014872635007447822	0.024	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIDE_dysfunction	TIDE_dysfunction	131	0.5208333333333334	0.6455882352941177	0.3944198839765576	0.5478125399264986	0.2167090480801186	0.11415110795487338	True	computed_from_matched_predictions	0.061714285714285715
-0.12072244142163004	-0.21405717893217893	-0.019834653822769586	0.016	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIG	TIG	131	0.5208333333333334	0.6443627450980393	0.3944198839765576	0.5402750166694281	0.2167090480801186	0.11949029910582962	True	computed_from_matched_predictions	0.057600000000000005
-0.11800690767950611	-0.24164808891901343	0.0008008712889545254	0.052	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_APM	APM	131	0.5208333333333334	0.6419117647058823	0.3944198839765576	0.5025690476013558	0.2167090480801186	0.13856848077764605	True	computed_from_matched_predictions	0.09359999999999999
-0.11598552989644632	-0.21604131143895014	-0.015410652065704316	0.02	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_IFNG	IFNG	131	0.5208333333333334	0.6397058823529411	0.3944198839765576	0.5313226284532585	0.2167090480801186	0.13524042281735324	True	computed_from_matched_predictions	0.06
-0.10571383649697143	-0.1970858756426132	-0.012950327858416133	0.03	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.5208333333333334	0.6303921568627452	0.3944198839765576	0.5174460482582935	0.2167090480801186	0.12076221874679825	False	computed_from_matched_predictions	0.0675
-0.10129896814339381	-0.19377131935105218	-0.000761766334440851	0.048	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	131	0.5208333333333334	0.6242647058823529	0.3944198839765576	0.5116737068683719	0.2167090480801186	0.12143659252064323	True	computed_from_matched_predictions	0.09359999999999999
-0.09725196175306025	-0.20712495052117694	0.01144576096555776	0.088	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.5208333333333334	0.6198529411764706	0.3944198839765576	0.5032624617711886	0.2167090480801186	0.13328941742116335	True	computed_from_matched_predictions	0.144
-0.06769713932188114	-0.1792538623288509	0.0507832936110911	0.288	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_PDCD1LG2	PDCD1LG2	131	0.5208333333333334	0.5889705882352941	0.3944198839765576	0.4748746815396976	0.2167090480801186	0.14133191364890493	True	computed_from_matched_predictions	0.3987692307692307
-0.0526457364213772	-0.17231215341288508	0.06222774155643876	0.322	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	131	0.5208333333333334	0.5752450980392156	0.3944198839765576	0.45264519914708135	0.2167090480801186	0.2121959642863123	True	computed_from_matched_predictions	0.41400000000000003
-0.05288936114180232	-0.18693075194925332	0.06572202301713384	0.406	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_IPRES	IPRES	131	0.5208333333333334	0.5732843137254903	0.3944198839765576	0.47080769428251634	0.2167090480801186	0.17402200379843538	True	computed_from_matched_predictions	0.4872
-0.035479749431165074	-0.12972595463680728	0.057059797832176296	0.474	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph	131	0.5208333333333334	0.5556372549019608	0.3944198839765576	0.41877535516546777	0.2167090480801186	0.265424350924428	False	computed_from_matched_predictions	0.53325
-0.018155681078467316	-0.14865912652323804	0.10896017962291085	0.784	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_TIDE_exclusion	TIDE_exclusion	131	0.5208333333333334	0.5392156862745099	0.3944198839765576	0.39508881504616233	0.2167090480801186	0.1561917643498541	True	computed_from_matched_predictions	0.784
0.017052024107383185	-0.07322417551768491	0.11125459603000522	0.74	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	131	0.5208333333333334	0.5058823529411764	0.3944198839765576	0.4234774863918838	0.2167090480801186	0.34649845176840866	True	computed_from_matched_predictions	0.7835294117647059
0.06903318019306241	-0.04281525602280318	0.171578488372093	0.192	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	131	0.5208333333333334	0.4534313725490196	0.3944198839765576	0.3631288846081233	0.2167090480801186	0.2620799740399009	True	computed_from_matched_predictions	0.288
