endpoint	stratum	holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	performance_score	selection_score	bio_cell_specificity	bio_pathway	bio_network	bio_lr	bio_direction_stability	penalty_size	penalty_batch	penalty_leakage	penalty_redundancy	penalty_therapy_confounding	bio_bonus	bio_penalty	bio_objective_delta
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_positive_composite	0.5846153846153845	0.5098296265882383	0.5191391941391942	0.21264666882601344	0.046153846153846156	0.6360638256517561	0.6360638256517561													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	word_full_graph	0.6395604395604396	0.5533475822030087	0.643956043956044	0.21075142565859661	0.029670329670329676	0.6821286377781048	0.7840435048363716	0.4523809523809524	0.0	1.0	0.0	0.8928571428571429	0.4444444444444444	0.09940136220695886	0.0	0.3994858761289272	0.0	0.14761904761904765	0.04570418056078085	0.1019148670582668
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	word_no_interaction	0.8137362637362637	0.7032972478628996	0.5442307692307693	0.25435073881602566	0.021428571428571463	0.8634820590188311	0.9073620100615828	0.4666666666666667	0.0	0.0	0.0	0.9	0.2222222222222222	0.3864173873926076	0.0	0.5130220482056842	0.0	0.10933333333333334	0.0654533822905817	0.043879951042751636
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	word_unsigned_graph	0.5461538461538462	0.46743889990196874	0.5103479853479853	0.419703735744446	0.030769230769230826	0.5416134212036215	0.663842553505444	0.5882352941176471	0.0	1.0	0.0	0.8529411764705882	0.2962962962962963	0.06160654337607297	0.0	0.3256922004659751	0.0	0.15529411764705883	0.03306498534523644	0.12222913230182239
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	word_no_bio_objective	0.6705128205128206	0.5058435266330004	0.6266483516483516	0.18373354259873464	0.1371794871794872	0.6631387901379587	0.6631387901379587	0.575	0.023255813953488372	0.9767441860465116	0.0	0.8375	0.4074074074074074	0.08595807324101573	0.0	0.3921378575356154	0.0	0.153	0.042779835032358327	0.11022016496764167
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l1_C0.05	0.5	0.36130007558578986	0.5	0.15721844293272863	0.0	0.5430650037792896	0.5430650037792896													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l1_C0.25	0.4761904761904762	0.42933804126873515	0.486996336996337	0.21742895260787337	0.036630036630036666	0.5220071951037298	0.5220071951037298													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l1_C1	0.4236263736263736	0.3794105024796864	0.40934065934065933	0.30979706221722003	0.060989010989010994	0.4630639317173909	0.4630639317173909													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l2_C0.05	0.4694139194139194	0.39359900135359005	0.5164835164835165	0.23874010870366585	0.0023809523809523725	0.5149180453057748	0.5149180453057748													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l2_C0.25	0.38992673992673993	0.36172548386932657	0.41712454212454214	0.28347371726914694	0.07673992673992674	0.42886924122643333	0.42886924122643333													
primary_recist	melanoma_core_high_evidence	PRJEB23709_PD1_PRE	module_logistic_l2_C1	0.38278388278388276	0.35996923634812317	0.45009157509157505	0.3678121744837762	0.09157509157509158	0.42328692335586765	0.42328692335586765													
