endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	IL10	-1.0	0.5	0.05902402758170933	0.6666666666666666	1.0	1.5502620768141209
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	RILP,SCARF1	-1.0	0.25	0.6656160906435411	1.0	0.0	0.9671677369291969
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	RPS8,SNORD55	1.0	0.5	0.6206830299458805	1.0	0.0	0.9187546322780042
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	S100A8	-1.0	0.5	0.1439258011343337	0.6666666666666666	1.0	1.6417394519195534
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	S100A9	-1.0	0.5	0.10118891654035457	1.0	1.0	1.6790259494889928
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	TGFB1	-1.0	0.5	0.0846799756199275	0.6666666666666666	1.0	1.5779050656961242
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoInteraction	word_no_interaction	myeloid_suppression	TRAJ10	1.0	1.0	0.6296396874096398	1.0	0.0	0.9284049785572294
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	ATP5E,SLMO2,SLMO2-ATP5E	1.0	1.0	0.6086872170121767	1.0	0.0	0.9058297493984863
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	IGHD2-15	1.0	1.0	0.6388147763670191	1.0	0.0	0.9382906737442641
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	1.0	0.75	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	NGFR	1.0	0.25	0.01836380739022356	0.6666666666666666	1.0	1.3864527421125248
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation	VIM	1.0	0.5	0.1404377553823342	1.0	1.0	1.6013145920339569
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	B2M	1.0	0.5	0.24682893619627436	1.0	1.0	1.8359457186640067
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	CTD-2201I18.1,SERINC5	1.0	1.0	0.6697495757450568	1.0	0.0	0.9716213584650262
