method	gene	group	external_AUROC	external_AUPRC	external_BA	direction	primary_AUROC	primary_AUPRC	primary_BA
pct	FCRL5	strict_phs_gse	0.581547619047619	0.6043453770116228	0.5845238095238094	1.0	0.6731615336266499	0.562494768221889	0.5755813953488372
pct	FCRL5	phs_only	0.5791666666666666	0.5844352827576754	0.5890151515151515	1.0	0.6731615336266499	0.562494768221889	0.5755813953488372
pct	FCRL5	gse145996_only	0.6000000000000001	0.7639652014652014	0.55	1.0	0.6731615336266499	0.562494768221889	0.5755813953488372
rz	IST1	strict_phs_gse	0.5458333333333334	0.5352419056446284	0.525	1.0	0.6731615336266499	0.560775420680566	0.6120364550597108
rz	IST1	phs_only	0.5424242424242424	0.5163701892551916	0.5227272727272727	1.0	0.6731615336266499	0.560775420680566	0.6120364550597108
rz	IST1	gse145996_only	0.6	0.7288690476190477	0.55	1.0	0.6731615336266499	0.560775420680566	0.6120364550597108
rz	CD247	strict_phs_gse	0.6104166666666667	0.664294216410112	0.5726190476190476	1.0	0.6731615336266499	0.5530434401815971	0.595065996228787
rz	CD247	phs_only	0.6145833333333334	0.6475745588323019	0.5732954545454545	1.0	0.6731615336266499	0.5530434401815971	0.595065996228787
rz	CD247	gse145996_only	0.6000000000000001	0.8040064102564103	0.5875	1.0	0.6731615336266499	0.5530434401815971	0.595065996228787
rz	DIAPH1	strict_phs_gse	0.6455357142857143	0.6605973430484074	0.5886904761904762	1.0	0.6731615336266499	0.5345604380220117	0.6428346951602766
rz	DIAPH1	phs_only	0.643939393939394	0.6205000500489184	0.5797348484848485	1.0	0.6731615336266499	0.5345604380220117	0.6428346951602766
rz	DIAPH1	gse145996_only	0.6499999999999999	0.8227564102564103	0.65	1.0	0.6731615336266499	0.5345604380220117	0.6428346951602766
pct	ITK	strict_phs_gse	0.6017857142857144	0.6227902772823454	0.6101190476190477	1.0	0.6731615336266499	0.5062216984805051	0.5331552482715274
pct	ITK	phs_only	0.6045454545454546	0.6234255616978498	0.6153409090909091	1.0	0.6731615336266499	0.5062216984805051	0.5331552482715274
pct	ITK	gse145996_only	0.575	0.6968614718614718	0.575	1.0	0.6731615336266499	0.5062216984805051	0.5331552482715274
pct	DPPA2P3	strict_phs_gse	0.4642857142857143	0.46161791310355443	0.5154761904761905	-1.0	0.6730043997485858	0.5546726691723386	0.457416719044626
pct	DPPA2P3	phs_only	0.46212121212121215	0.44785173237403525	0.506439393939394	-1.0	0.6730043997485858	0.5546726691723386	0.457416719044626
pct	DPPA2P3	gse145996_only	0.6	0.6666666666666666	0.6	-1.0	0.6730043997485858	0.5546726691723386	0.457416719044626
rz	CUX2	strict_phs_gse	0.6071428571428571	0.5920560004985451	0.5797619047619048	1.0	0.6730043997485858	0.5318803826388673	0.6626335637963545
rz	CUX2	phs_only	0.5905303030303031	0.5564455011049513	0.5693181818181818	1.0	0.6730043997485858	0.5318803826388673	0.6626335637963545
rz	CUX2	gse145996_only	0.6500000000000001	0.7076923076923077	0.65	1.0	0.6730043997485858	0.5318803826388673	0.6626335637963545
rz	PDCD1	strict_phs_gse	0.5805059523809524	0.634549224896762	0.5565476190476191	1.0	0.6728472658705218	0.5306331305661095	0.6445631678189818
rz	PDCD1	phs_only	0.5647727272727273	0.6094807161810859	0.5551136363636364	1.0	0.6728472658705218	0.5306331305661095	0.6445631678189818
rz	PDCD1	gse145996_only	0.7	0.8219246031746031	0.55	1.0	0.6728472658705218	0.5306331305661095	0.6445631678189818
pct	ITGB7	strict_phs_gse	0.5985119047619047	0.6461907707385035	0.5464285714285714	1.0	0.6728472658705217	0.556318310220828	0.6642049025769956
pct	ITGB7	phs_only	0.6181818181818182	0.644806193443096	0.571969696969697	1.0	0.6728472658705217	0.556318310220828	0.6642049025769956
pct	ITGB7	gse145996_only	0.42500000000000004	0.6848415473415473	0.325	1.0	0.6728472658705217	0.556318310220828	0.6642049025769956
pct	SCARF2	strict_phs_gse	0.5688988095238094	0.547137280261246	0.5327380952380952	-1.0	0.6728472658705217	0.548283650794625	0.5955373978629792
pct	SCARF2	phs_only	0.5443181818181818	0.5139616360274795	0.5259469696969696	-1.0	0.6728472658705217	0.548283650794625	0.5955373978629792
pct	SCARF2	gse145996_only	0.8	0.8993055555555556	0.6	-1.0	0.6728472658705217	0.548283650794625	0.5955373978629792
z	HBS1L	strict_phs_gse	0.4770833333333333	0.45368729484575354	0.5101190476190476	1.0	0.6725329981143936	0.5431176900836358	0.6461345065996229
z	HBS1L	phs_only	0.46742424242424246	0.4307632170694636	0.5107954545454545	1.0	0.6725329981143936	0.5431176900836358	0.6461345065996229
z	HBS1L	gse145996_only	0.625	0.7564685314685315	0.525	1.0	0.6725329981143936	0.5431176900836358	0.6461345065996229
z	NELL2	strict_phs_gse	0.5520833333333334	0.5316580879963682	0.5404761904761904	1.0	0.6725329981143935	0.5956562862464483	0.5276555625392835
z	NELL2	phs_only	0.5325757575757577	0.4978151690508452	0.5314393939393939	1.0	0.6725329981143935	0.5956562862464483	0.5276555625392835
z	NELL2	gse145996_only	0.775	0.8763257575757576	0.625	1.0	0.6725329981143935	0.5956562862464483	0.5276555625392835
rz	CD6	strict_phs_gse	0.5947916666666667	0.6252037406598121	0.5488095238095239	1.0	0.6725329981143935	0.5782069693146723	0.6258642363293526
rz	CD6	phs_only	0.599810606060606	0.6064356299239295	0.5382575757575757	1.0	0.6725329981143935	0.5782069693146723	0.6258642363293526
rz	CD6	gse145996_only	0.625	0.7877185314685314	0.65	1.0	0.6725329981143935	0.5782069693146723	0.6258642363293526
z	ANKRD26P1	strict_phs_gse	0.4589285714285714	0.49101014504602497	0.5208333333333333	1.0	0.6725329981143935	0.53582273895298	0.6120364550597108
z	ANKRD26P1	phs_only	0.4628787878787879	0.47863148497248126	0.515719696969697	1.0	0.6725329981143935	0.53582273895298	0.6120364550597108
z	ANKRD26P1	gse145996_only	0.525	0.6698717948717949	0.525	1.0	0.6725329981143935	0.53582273895298	0.6120364550597108
pct	KLRB1	strict_phs_gse	0.4991071428571429	0.5268402122102963	0.46011904761904765	1.0	0.6725329981143935	0.5040742677574136	0.6539912005028284
pct	KLRB1	phs_only	0.47083333333333327	0.4782665098766272	0.45265151515151514	1.0	0.6725329981143935	0.5040742677574136	0.6539912005028284
pct	KLRB1	gse145996_only	0.7	0.8648018648018647	0.5125	1.0	0.6725329981143935	0.5040742677574136	0.6539912005028284
z	FXYD4	strict_phs_gse	0.4669642857142857	0.4653414007634452	0.5023809523809524	-1.0	0.6725329981143935	0.49652059955655936	0.5982086737900691
z	FXYD4	phs_only	0.47916666666666663	0.45725987322368883	0.4867424242424242	-1.0	0.6725329981143935	0.49652059955655936	0.5982086737900691
z	FXYD4	gse145996_only	0.6	0.6666666666666666	0.6	-1.0	0.6725329981143935	0.49652059955655936	0.5982086737900691
rz	TNFAIP3	strict_phs_gse	0.5873511904761904	0.5653336779116426	0.5547619047619048	1.0	0.6722187303582652	0.594163798555452	0.5047140163419233
rz	TNFAIP3	phs_only	0.5996212121212121	0.5663633922101736	0.5615530303030303	1.0	0.6722187303582652	0.594163798555452	0.5047140163419233
rz	TNFAIP3	gse145996_only	0.45000000000000007	0.6223099816849818	0.4875	1.0	0.6722187303582652	0.594163798555452	0.5047140163419233
rz	SYNRG	strict_phs_gse	0.5574404761904762	0.5803838116074717	0.5345238095238095	1.0	0.6722187303582652	0.5818927050796325	0.6385920804525456
rz	SYNRG	phs_only	0.5734848484848486	0.576750232396045	0.5458333333333334	1.0	0.6722187303582652	0.5818927050796325	0.6385920804525456
rz	SYNRG	gse145996_only	0.42500000000000004	0.6518554362304363	0.425	1.0	0.6722187303582652	0.5818927050796325	0.6385920804525456
rz	FCRL5	strict_phs_gse	0.5763392857142857	0.5622647685891942	0.5678571428571428	1.0	0.6722187303582652	0.5346828085535589	0.5212130735386549
rz	FCRL5	phs_only	0.575	0.5409581002179928	0.58125	1.0	0.6722187303582652	0.5346828085535589	0.5212130735386549
rz	FCRL5	gse145996_only	0.6	0.7639652014652014	0.4875	1.0	0.6722187303582652	0.5346828085535589	0.5212130735386549
z	ITK	strict_phs_gse	0.5919642857142857	0.6192144558671457	0.5339285714285714	1.0	0.6722187303582652	0.5278795554962786	0.5631678189817725
z	ITK	phs_only	0.6045454545454546	0.6234255616978498	0.5458333333333334	1.0	0.6722187303582652	0.5278795554962786	0.5631678189817725
z	ITK	gse145996_only	0.575	0.6968614718614718	0.4625	1.0	0.6722187303582652	0.5278795554962786	0.5631678189817725
z	STATH	strict_phs_gse	0.5398809523809525	0.51190902140666	0.5380952380952381	-1.0	0.6722187303582652	0.48719531827122586	0.6517913262099309
z	STATH	phs_only	0.49356060606060614	0.46257845748854026	0.5	-1.0	0.6722187303582652	0.48719531827122586	0.6517913262099309
z	STATH	gse145996_only	0.6	0.6666666666666666	0.6	-1.0	0.6722187303582652	0.48719531827122586	0.6517913262099309
rz	ANKRD55	strict_phs_gse	0.4973214285714286	0.5147325728321855	0.46964285714285714	1.0	0.6720615964802011	0.5643686874196225	0.6120364550597108
rz	ANKRD55	phs_only	0.4678030303030304	0.4710856073670212	0.4666666666666667	1.0	0.6720615964802011	0.5643686874196225	0.6120364550597108
rz	ANKRD55	gse145996_only	0.75	0.8385912698412699	0.4875	1.0	0.6720615964802011	0.5643686874196225	0.6120364550597108
pct	ADARB2-AS1	strict_phs_gse	0.5058035714285715	0.4843134236453202	0.48809523809523814	1.0	0.6720615964802011	0.4855285882987662	0.6011942174732873
pct	ADARB2-AS1	phs_only	0.503030303030303	0.46467098166127296	0.5	1.0	0.6720615964802011	0.4855285882987662	0.6011942174732873
pct	ADARB2-AS1	gse145996_only	0.625	0.7115384615384616	0.625	1.0	0.6720615964802011	0.4855285882987662	0.6011942174732873
pct	FCRL2	strict_phs_gse	0.5703869047619048	0.6120529012524395	0.5434523809523809	1.0	0.671904462602137	0.5492020374842673	0.5944374607165305
pct	FCRL2	phs_only	0.5708333333333334	0.5964452626936789	0.55625	1.0	0.671904462602137	0.5492020374842673	0.5944374607165305
pct	FCRL2	gse145996_only	0.5875	0.7283882783882785	0.425	1.0	0.671904462602137	0.5492020374842673	0.5944374607165305
z	GFI1	strict_phs_gse	0.5827380952380953	0.5979592270529204	0.5333333333333333	1.0	0.671904462602137	0.5311155436299594	0.5650534255185418
z	GFI1	phs_only	0.5833333333333335	0.5762385486483116	0.5236742424242424	1.0	0.671904462602137	0.5311155436299594	0.5650534255185418
z	GFI1	gse145996_only	0.575	0.7971882284382285	0.5875	1.0	0.671904462602137	0.5311155436299594	0.5650534255185418
rz	P2RY10	strict_phs_gse	0.621577380952381	0.6367538575034909	0.5839285714285715	1.0	0.671904462602137	0.5245541151233248	0.6142363293526084
rz	P2RY10	phs_only	0.6018939393939394	0.5954211180496819	0.5785984848484849	1.0	0.671904462602137	0.5245541151233248	0.6142363293526084
rz	P2RY10	gse145996_only	0.75	0.829204822954823	0.65	1.0	0.671904462602137	0.5245541151233248	0.6142363293526084
pct	EPB41	strict_phs_gse	0.6080357142857143	0.5951465781364962	0.5863095238095238	1.0	0.6715901948460089	0.5505583411053137	0.5801382778126964
pct	EPB41	phs_only	0.5901515151515152	0.5667451342994906	0.5630681818181817	1.0	0.6715901948460089	0.5505583411053137	0.5801382778126964
pct	EPB41	gse145996_only	0.75	0.8015241702741703	0.775	1.0	0.6715901948460089	0.5505583411053137	0.5801382778126964
pct	HBS1L	strict_phs_gse	0.4870535714285714	0.4637421358626246	0.5136904761904761	1.0	0.6715901948460089	0.5479609845669112	0.6161219358893777
pct	HBS1L	phs_only	0.46742424242424246	0.4307632170694636	0.5047348484848485	1.0	0.6715901948460089	0.5479609845669112	0.6161219358893777
pct	HBS1L	gse145996_only	0.625	0.7564685314685315	0.575	1.0	0.6715901948460089	0.5479609845669112	0.6161219358893777
pct	DNTT	strict_phs_gse	0.5083333333333334	0.49510391596471315	0.5113095238095238	1.0	0.6715901948460088	0.5754016023225881	0.6011942174732873
pct	DNTT	phs_only	0.4948863636363637	0.49940671845208534	0.48731060606060606	1.0	0.6715901948460088	0.5754016023225881	0.6011942174732873
pct	DNTT	gse145996_only	0.45	0.6009615384615385	0.5	1.0	0.6715901948460088	0.5754016023225881	0.6011942174732873
pct	ERAP1	strict_phs_gse	0.5068452380952381	0.5471529406806951	0.5154761904761904	1.0	0.6715901948460088	0.5170869062010437	0.595065996228787
pct	ERAP1	phs_only	0.509090909090909	0.5236277878069987	0.5109848484848485	1.0	0.6715901948460088	0.5170869062010437	0.595065996228787
pct	ERAP1	gse145996_only	0.475	0.7156406093906094	0.55	1.0	0.6715901948460088	0.5170869062010437	0.595065996228787
z	ARID1B	strict_phs_gse	0.5083333333333333	0.4686454501255433	0.5059523809523809	1.0	0.6715901948460088	0.4979572940628838	0.6431489629164048
z	ARID1B	phs_only	0.4935606060606061	0.4360133389888895	0.5005681818181817	1.0	0.6715901948460088	0.4979572940628838	0.6431489629164048
z	ARID1B	gse145996_only	0.675	0.7906746031746031	0.5875	1.0	0.6715901948460088	0.4979572940628838	0.6431489629164048
z	TMC8	strict_phs_gse	0.5949404761904762	0.6310633301489045	0.5761904761904761	1.0	0.6712759270898806	0.5577096037649102	0.5688246385920805
z	TMC8	phs_only	0.5988636363636364	0.6184080692095548	0.58125	1.0	0.6712759270898806	0.5577096037649102	0.5688246385920805
z	TMC8	gse145996_only	0.575	0.7662087912087913	0.5875	1.0	0.6712759270898806	0.5577096037649102	0.5688246385920805
z	ERAP1	strict_phs_gse	0.5050595238095239	0.5502771180639561	0.48333333333333334	1.0	0.6712759270898806	0.5300704853182405	0.6532055311125078
z	ERAP1	phs_only	0.509090909090909	0.5236277878069987	0.4876893939393939	1.0	0.6712759270898806	0.5300704853182405	0.6532055311125078
z	ERAP1	gse145996_only	0.475	0.7156406093906094	0.4875	1.0	0.6712759270898806	0.5300704853182405	0.6532055311125078
z	LAP3	strict_phs_gse	0.5619047619047619	0.5810607935851232	0.5702380952380952	1.0	0.6712759270898806	0.5181146658441109	0.6158076681332495
z	LAP3	phs_only	0.5666666666666667	0.5638478034326446	0.5679924242424242	1.0	0.6712759270898806	0.5181146658441109	0.6158076681332495
z	LAP3	gse145996_only	0.5	0.6914387695637696	0.5875	1.0	0.6712759270898806	0.5181146658441109	0.6158076681332495
z	IFIT5	strict_phs_gse	0.5458333333333334	0.5033702884788185	0.4666666666666667	1.0	0.6712759270898806	0.5165800631732876	0.6096794468887492
z	IFIT5	phs_only	0.5337121212121212	0.4813681061725476	0.46136363636363636	1.0	0.6712759270898806	0.5165800631732876	0.6096794468887492
z	IFIT5	gse145996_only	0.7	0.7842261904761905	0.525	1.0	0.6712759270898806	0.5165800631732876	0.6096794468887492
z	HLA-F	strict_phs_gse	0.5934523809523811	0.5877775324275408	0.5333333333333333	1.0	0.6712759270898806	0.48613003140555755	0.6037083595223129
z	HLA-F	phs_only	0.5912878787878788	0.5604707606517355	0.5304924242424243	1.0	0.6712759270898806	0.48613003140555755	0.6037083595223129
z	HLA-F	gse145996_only	0.675	0.8581730769230769	0.5125	1.0	0.6712759270898806	0.48613003140555755	0.6037083595223129
pct	NUB1	strict_phs_gse	0.5653273809523809	0.5226450195887655	0.5744047619047619	1.0	0.6712759270898805	0.5479564371696033	0.5857950974230044
pct	NUB1	phs_only	0.5647727272727273	0.5188857981587661	0.5564393939393939	1.0	0.6712759270898805	0.5479564371696033	0.5857950974230044
pct	NUB1	gse145996_only	0.55	0.676923076923077	0.7125	1.0	0.6712759270898805	0.5479564371696033	0.5857950974230044
z	CD8B	strict_phs_gse	0.5297619047619048	0.5766258772984185	0.5464285714285714	1.0	0.6711187932118164	0.5371456997095337	0.6074795725958517
z	CD8B	phs_only	0.5231060606060607	0.5456112251236727	0.534280303030303	1.0	0.6711187932118164	0.5371456997095337	0.6074795725958517
z	CD8B	gse145996_only	0.6499999999999999	0.8328754578754579	0.6875	1.0	0.6711187932118164	0.5371456997095337	0.6074795725958517
pct	POM121L8P	strict_phs_gse	0.6025297619047619	0.5589511259272637	0.5327380952380952	-1.0	0.6711187932118163	0.5369749631312958	0.5421118793211817
pct	POM121L8P	phs_only	0.5348484848484849	0.48434257085502364	0.5259469696969696	-1.0	0.6711187932118163	0.5369749631312958	0.5421118793211817
pct	POM121L8P	gse145996_only	0.8375	0.8565340909090909	0.6	-1.0	0.6711187932118163	0.5369749631312958	0.5421118793211817
z	PPP1R16B	strict_phs_gse	0.5727678571428572	0.612140834762574	0.5226190476190476	1.0	0.6709616593337524	0.5708063320073389	0.506913890634821
z	PPP1R16B	phs_only	0.5914772727272728	0.6120134535753893	0.5382575757575757	1.0	0.6709616593337524	0.5708063320073389	0.506913890634821
z	PPP1R16B	gse145996_only	0.35	0.629727910977911	0.425	1.0	0.6709616593337524	0.5708063320073389	0.506913890634821
pct	ITGAL	strict_phs_gse	0.6139880952380952	0.6502987618812741	0.5654761904761905	1.0	0.6709616593337524	0.5638905198029899	0.6037083595223129
pct	ITGAL	phs_only	0.6204545454545455	0.6400834831061192	0.5827651515151515	1.0	0.6709616593337524	0.5638905198029899	0.6037083595223129
pct	ITGAL	gse145996_only	0.55	0.7430871212121212	0.4125	1.0	0.6709616593337524	0.5638905198029899	0.6037083595223129
rz	PSMA8	strict_phs_gse	0.4711309523809524	0.46480097815991744	0.4625	1.0	0.6708045254556882	0.49481766601630967	0.5928661219358893
rz	PSMA8	phs_only	0.46098484848484844	0.44392327496837697	0.4628787878787879	1.0	0.6708045254556882	0.49481766601630967	0.5928661219358893
rz	PSMA8	gse145996_only	0.5625	0.6634615384615385	0.5625	1.0	0.6708045254556882	0.49481766601630967	0.5928661219358893
pct	CCSAP	strict_phs_gse	0.5138392857142857	0.4918388832722267	0.47738095238095235	1.0	0.6706473915776242	0.5665202321463294	0.650691389063482
pct	CCSAP	phs_only	0.5350378787878787	0.5076473812021406	0.4939393939393939	1.0	0.6706473915776242	0.5665202321463294	0.650691389063482
pct	CCSAP	gse145996_only	0.32499999999999996	0.536489898989899	0.325	1.0	0.6706473915776242	0.5665202321463294	0.650691389063482
z	PDCD1	strict_phs_gse	0.575	0.6317768927954311	0.5595238095238095	1.0	0.6706473915776241	0.5152030655719883	0.634820867379007
z	PDCD1	phs_only	0.5647727272727273	0.609480716181086	0.5549242424242424	1.0	0.6706473915776241	0.5152030655719883	0.634820867379007
z	PDCD1	gse145996_only	0.7	0.8219246031746031	0.625	1.0	0.6706473915776241	0.5152030655719883	0.634820867379007
pct	GP5	strict_phs_gse	0.4550595238095238	0.46676409927865325	0.49166666666666664	1.0	0.67049025769956	0.5491069842755067	0.5955373978629792
pct	GP5	phs_only	0.4507575757575758	0.46826638739201115	0.49772727272727274	1.0	0.67049025769956	0.5491069842755067	0.5955373978629792
pct	GP5	gse145996_only	0.46249999999999997	0.605448717948718	0.425	1.0	0.67049025769956	0.5491069842755067	0.5955373978629792
rz	BHLHE40-AS1	strict_phs_gse	0.5208333333333333	0.5155307141762488	0.5101190476190476	1.0	0.6704902576995599	0.5613878585100256	0.5538969201759899
rz	BHLHE40-AS1	phs_only	0.49962121212121213	0.4699707000109794	0.4990530303030303	1.0	0.6704902576995599	0.5613878585100256	0.5538969201759899
rz	BHLHE40-AS1	gse145996_only	0.5499999999999999	0.641025641025641	0.55	1.0	0.6704902576995599	0.5613878585100256	0.5538969201759899
pct	STAT4	strict_phs_gse	0.6038690476190476	0.6215125246190896	0.6035714285714285	1.0	0.670333123821496	0.519718792365091	0.5366121935889377
pct	STAT4	phs_only	0.5859848484848484	0.5893742720748628	0.6020833333333333	1.0	0.670333123821496	0.519718792365091	0.5366121935889377
pct	STAT4	gse145996_only	0.75	0.8720619658119658	0.6125	1.0	0.670333123821496	0.519718792365091	0.5366121935889377
rz	CLECL1	strict_phs_gse	0.5348214285714286	0.5804289496036021	0.5732142857142857	1.0	0.6703331238214959	0.5218259217638608	0.6483343808925205
rz	CLECL1	phs_only	0.5484848484848485	0.5550824965519446	0.5837121212121212	1.0	0.6703331238214959	0.5218259217638608	0.6483343808925205
rz	CLECL1	gse145996_only	0.425	0.7041208791208791	0.4875	1.0	0.6703331238214959	0.5218259217638608	0.6483343808925205
pct	BTLA	strict_phs_gse	0.5653273809523809	0.6031440636243042	0.506547619047619	1.0	0.6701759899434319	0.5153759587659323	0.576681332495286
pct	BTLA	phs_only	0.5515151515151515	0.571334121250194	0.49829545454545454	1.0	0.6701759899434319	0.5153759587659323	0.576681332495286
pct	BTLA	gse145996_only	0.6625	0.8258814102564103	0.575	1.0	0.6701759899434319	0.5153759587659323	0.576681332495286
rz	CCSAP	strict_phs_gse	0.5096726190476191	0.4980909256696982	0.49523809523809526	1.0	0.6700188560653677	0.5755078687709247	0.6150219987429291
rz	CCSAP	phs_only	0.5350378787878787	0.5076473812021406	0.5056818181818181	1.0	0.6700188560653677	0.5755078687709247	0.6150219987429291
rz	CCSAP	gse145996_only	0.32499999999999996	0.536489898989899	0.425	1.0	0.6700188560653677	0.5755078687709247	0.6150219987429291
rz	ERICH4	strict_phs_gse	0.4607142857142857	0.4644418233539166	0.5	-1.0	0.6700188560653677	0.5533563903732599	0.6466059082338151
rz	ERICH4	phs_only	0.43446969696969695	0.43713720655468224	0.5	-1.0	0.6700188560653677	0.5533563903732599	0.6466059082338151
rz	ERICH4	gse145996_only	0.675	0.7163461538461539	0.5	-1.0	0.6700188560653677	0.5533563903732599	0.6466059082338151
pct	SCAF8	strict_phs_gse	0.45907738095238093	0.4571922062629507	0.44285714285714284	1.0	0.6700188560653677	0.5241811550761397	0.5909805153991201
pct	SCAF8	phs_only	0.43636363636363634	0.424910877894221	0.4331439393939394	1.0	0.6700188560653677	0.5241811550761397	0.5909805153991201
pct	SCAF8	gse145996_only	0.625	0.7364448051948053	0.5125	1.0	0.6700188560653677	0.5241811550761397	0.5909805153991201
pct	RTP4	strict_phs_gse	0.478125	0.47349232855695295	0.47738095238095235	1.0	0.6700188560653677	0.4874582693808328	0.6239786297925832
pct	RTP4	phs_only	0.48219696969696973	0.4496819103439058	0.4744318181818182	1.0	0.6700188560653677	0.4874582693808328	0.6239786297925832
pct	RTP4	gse145996_only	0.425	0.6907127594627596	0.4875	1.0	0.6700188560653677	0.4874582693808328	0.6239786297925832
z	FCRL2	strict_phs_gse	0.578125	0.6130192443641296	0.5678571428571428	1.0	0.6700188560653676	0.552543871009316	0.5347265870521685
z	FCRL2	phs_only	0.5708333333333334	0.5964452626936789	0.5731060606060606	1.0	0.6700188560653676	0.552543871009316	0.5347265870521685
z	FCRL2	gse145996_only	0.5875	0.7283882783882785	0.525	1.0	0.6700188560653676	0.552543871009316	0.5347265870521685
z	SOX11	strict_phs_gse	0.5626488095238096	0.5402560214213373	0.5011904761904762	-1.0	0.6698617221873036	0.5719601214632307	0.5861093651791326
z	SOX11	phs_only	0.5469696969696969	0.5142196631388437	0.5	-1.0	0.6698617221873036	0.5719601214632307	0.5861093651791326
z	SOX11	gse145996_only	0.5125	0.6300480769230768	0.425	-1.0	0.6698617221873036	0.5719601214632307	0.5861093651791326
rz	IL2RB	strict_phs_gse	0.5776785714285715	0.6090513630733653	0.5428571428571429	1.0	0.6697045883092395	0.5742198285176134	0.5501257071024512
rz	IL2RB	phs_only	0.5753787878787879	0.5798674408255948	0.5354166666666667	1.0	0.6697045883092395	0.5742198285176134	0.5501257071024512
rz	IL2RB	gse145996_only	0.525	0.7510572760572761	0.5875	1.0	0.6697045883092395	0.5742198285176134	0.5501257071024512
rz	WNT7B	strict_phs_gse	0.5619047619047619	0.5207514511347171	0.5190476190476191	-1.0	0.6697045883092395	0.5195983535961659	0.5969516027655563
rz	WNT7B	phs_only	0.5619318181818183	0.500123255461165	0.5	-1.0	0.6697045883092395	0.5195983535961659	0.5969516027655563
rz	WNT7B	gse145996_only	0.44999999999999996	0.6294798951048951	0.55	-1.0	0.6697045883092395	0.5195983535961659	0.5969516027655563
pct	SYNRG	strict_phs_gse	0.5592261904761905	0.5828213165586531	0.5672619047619047	1.0	0.6697045883092394	0.5777557904210605	0.5287554996857322
pct	SYNRG	phs_only	0.5734848484848486	0.576750232396045	0.5890151515151515	1.0	0.6697045883092394	0.5777557904210605	0.5287554996857322
pct	SYNRG	gse145996_only	0.42500000000000004	0.6518554362304363	0.3875	1.0	0.6697045883092394	0.5777557904210605	0.5287554996857322
rz	WTAP	strict_phs_gse	0.5258928571428572	0.5052117625972602	0.4904761904761905	1.0	0.6697045883092394	0.53186023862593	0.6217787554996858
rz	WTAP	phs_only	0.5128787878787879	0.4686007283595531	0.48371212121212115	1.0	0.6697045883092394	0.53186023862593	0.6217787554996858
rz	WTAP	gse145996_only	0.6499999999999999	0.755952380952381	0.55	1.0	0.6697045883092394	0.53186023862593	0.6217787554996858
pct	SCML4	strict_phs_gse	0.537797619047619	0.5099365401706459	0.48273809523809524	1.0	0.6697045883092394	0.5280588892328981	0.6363922061596481
pct	SCML4	phs_only	0.543939393939394	0.5174124478858222	0.4850378787878788	1.0	0.6697045883092394	0.5280588892328981	0.6363922061596481
pct	SCML4	gse145996_only	0.475	0.5947916666666666	0.45	1.0	0.6697045883092394	0.5280588892328981	0.6363922061596481
z	ITGAL	strict_phs_gse	0.61875	0.6535169438898918	0.5297619047619048	1.0	0.6693903205531113	0.5602037272463093	0.6183218101822753
z	ITGAL	phs_only	0.6204545454545455	0.6400834831061192	0.5265151515151515	1.0	0.6693903205531113	0.5602037272463093	0.6183218101822753
z	ITGAL	gse145996_only	0.55	0.7430871212121212	0.625	1.0	0.6693903205531113	0.5602037272463093	0.6183218101822753
rz	SCARF2	strict_phs_gse	0.5758928571428571	0.5924876497455374	0.5154761904761904	-1.0	0.6693903205531112	0.5747074976802342	0.5925518541797612
rz	SCARF2	phs_only	0.5443181818181818	0.5139616360274795	0.4914772727272727	-1.0	0.6693903205531112	0.5747074976802342	0.5925518541797612
rz	SCARF2	gse145996_only	0.8	0.8993055555555556	0.7125	-1.0	0.6693903205531112	0.5747074976802342	0.5925518541797612
rz	XCL1	strict_phs_gse	0.5147321428571429	0.5670188138880629	0.5136904761904761	1.0	0.6693903205531112	0.5593216413367581	0.5406976744186047
rz	XCL1	phs_only	0.5045454545454545	0.5356164627610931	0.4979166666666667	1.0	0.6693903205531112	0.5593216413367581	0.5406976744186047
rz	XCL1	gse145996_only	0.6000000000000001	0.7638049450549451	0.65	1.0	0.6693903205531112	0.5593216413367581	0.5406976744186047
rz	ERAP1	strict_phs_gse	0.5135416666666667	0.5541150034293493	0.5476190476190476	1.0	0.6693903205531112	0.530039654879969	0.6318353236957888
rz	ERAP1	phs_only	0.509090909090909	0.5236277878069987	0.5446969696969697	1.0	0.6693903205531112	0.530039654879969	0.6318353236957888
rz	ERAP1	gse145996_only	0.475	0.7156406093906094	0.55	1.0	0.6693903205531112	0.530039654879969	0.6318353236957888
pct	FDCSP	strict_phs_gse	0.5508928571428572	0.5577304869648634	0.4720238095238095	1.0	0.6693903205531112	0.5201739709798826	0.5912947831552482
pct	FDCSP	phs_only	0.5291666666666667	0.5203365141003732	0.45928030303030304	1.0	0.6693903205531112	0.5201739709798826	0.5912947831552482
pct	FDCSP	gse145996_only	0.7	0.8125	0.575	1.0	0.6693903205531112	0.5201739709798826	0.5912947831552482
rz	GPSM1	strict_phs_gse	0.5427083333333333	0.5561006639636469	0.5303571428571429	-1.0	0.669233186675047	0.56090225658495	0.5820238843494657
rz	GPSM1	phs_only	0.5541666666666667	0.574223619810198	0.5460227272727273	-1.0	0.669233186675047	0.56090225658495	0.5820238843494657
rz	GPSM1	gse145996_only	0.5	0.666220238095238	0.425	-1.0	0.669233186675047	0.56090225658495	0.5820238843494657
z	HELB	strict_phs_gse	0.5327380952380952	0.542207755829884	0.5136904761904763	1.0	0.669076052796983	0.5660016586138492	0.580923947203017
