endpoint	cohort	analysis_type	model_name	n_samples	n_responders	n_nonresponders	threshold_source	threshold_training_cohorts	threshold	calibration	training_AUROC	training_balanced_accuracy	platform	treatment	AUROC	AUPRC	balanced_accuracy	accuracy	MCC	F1	sensitivity	specificity	PPV	NPV	Brier	ECE	calibration_slope	calibration_intercept	AUROC_ci_low	AUROC_ci_high	AUROC_ci_bootstrap_n
clinical_benefit	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	CYT	121	66	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4672620582197981	discovery_only_platt	0.5603550295857989	0.576923076923077		anti-PD-1	0.5892561983471074	0.672631437396336	0.5772727272727273	0.5950413223140496	0.1683250823060346	0.6754966887417219	0.7727272727272727	0.3818181818181818	0.6	0.5833333333333334	0.2435652472117116	0.0449520248065376	1.8285294788585584	0.1862850594792365	0.4856637713406488	0.6960661393443904	1000
clinical_benefit	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	IPRES	121	66	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4789108862586735	discovery_only_platt	0.5242603550295859	0.5576923076923077		anti-PD-1	0.4344352617079889	0.5139679878359975	0.5196969696969697	0.5537190082644629	0.0595229110444319	0.686046511627907	0.8939393939393939	0.1454545454545454	0.5566037735849056	0.5333333333333333	0.2518342442902286	0.0935218839356223	-1.8094533640224428	0.1837862501596167	0.3321356231171714	0.5323600140086839	1000
clinical_benefit	PHS000452_LIU_LIKE_PRE	locked_external_melanoma_pd1_like	TIDE_exclusion	121	66	55	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4809752830942262	discovery_only_platt	0.5325443786982249	0.5538461538461539		anti-PD-1	0.4206611570247934	0.5032286686295545	0.4909090909090909	0.5206611570247934	-0.0239045721866878	0.6506024096385542	0.8181818181818182	0.1636363636363636	0.54	0.4285714285714285	0.253279268908314	0.0971708086754635	-2.58786280836335	0.1861354803639677	0.3121470392469156	0.5273483536844662	1000
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4866388147907647	discovery_only_platt	0.6428994082840236	0.6423076923076922		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.7243589743589743	0.9306875382508506	0.6217948717948718	0.59375	0.1905246652387925	0.6976744186046512	0.5769230769230769	0.6666666666666666	0.8823529411764706	0.2666666666666666	0.2335765791468456	0.3084766371105077	1.685596403217137	1.657248066225249	0.5118411404416838	0.923076923076923	998
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	IFNG	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5435787909056865	discovery_only_platt	0.6038461538461539	0.5903846153846154		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8269230769230769	0.9558947737509907	0.7115384615384616	0.53125	0.3476767476825577	0.5945945945945946	0.4230769230769231	1.0	1.0	0.2857142857142857	0.2275462223827697	0.3109970263084309	4.966293307749824	2.2542909733837098	0.616037087912088	0.9852849002849002	999
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	CXCL9	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4461541291872711	discovery_only_platt	0.6091715976331361	0.6000000000000001		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8205128205128205	0.9527867219788586	0.6794871794871795	0.6875	0.289414380708153	0.782608695652174	0.6923076923076923	0.6666666666666666	0.9	0.3333333333333333	0.2279024892218341	0.3107463985529601	4.140473682114635	2.091028104629183	0.6	1.0	999
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIG	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5806448475523057	discovery_only_platt	0.5973372781065088	0.5807692307692307		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.8205128205128205	0.952109042675018	0.6153846153846154	0.375	0.2307692307692307	0.375	0.2307692307692307	1.0	1.0	0.2307692307692307	0.2315917355184494	0.3605581663760734	4.269461687654477	1.9720169435936528	0.6024999999999999	1.0	1000
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIDE_dysfunction	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.468811248482587	discovery_only_platt	0.5985207100591717	0.5884615384615385		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.5897435897435896	0.8766987083485616	0.5384615384615384	0.5625	0.0605227532668802	0.6818181818181818	0.5769230769230769	0.5	0.8333333333333334	0.2142857142857142	0.2453210795026924	0.3108604304599988	1.3296357377829129	1.5177417692195332	0.3460212201591512	0.8461538461538461	997
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	APM	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.47387024081963	discovery_only_platt	0.6529585798816568	0.6403846153846153		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.782051282051282	0.94226831360063	0.6794871794871795	0.6875	0.289414380708153	0.782608695652174	0.6923076923076923	0.6666666666666666	0.9	0.3333333333333333	0.2258536910229115	0.3429525076625186	2.174893532645457	1.7995812891459633	0.5531250000000001	1.0	999
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	CYT	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4672620582197981	discovery_only_platt	0.5603550295857989	0.576923076923077		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.7371794871794872	0.9138905506321164	0.5961538461538461	0.65625	0.1580348853102535	0.7659574468085106	0.6923076923076923	0.5	0.8571428571428571	0.2727272727272727	0.2397992532914895	0.3119477689397872	4.999977981468807	1.7564546296213903	0.4358974358974359	1.0	998
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	IPRES	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4789108862586735	discovery_only_platt	0.5242603550295859	0.5576923076923077		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.4358974358974359	0.819831735867994	0.4230769230769231	0.6875	-0.1815682598006407	0.8148148148148148	0.8461538461538461	0.0	0.7857142857142857	0.0	0.2514962016664241	0.3124127410098918	-2.349464243024332	1.4781079806363682	0.1739130434782609	0.7336190476190473	998
clinical_benefit	PRJEB23709_COMBO_PRE	locked_external_melanoma_combination_transfer	TIDE_exclusion	32	26	6	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4809752830942262	discovery_only_platt	0.5325443786982249	0.5538461538461539		Ipilimumab + Nivolumab;Ipilimumab + Pembrolizumab	0.3205128205128205	0.7492207634741694	0.4423076923076923	0.71875	-0.1545078607873814	0.8363636363636363	0.8846153846153846	0.0	0.7931034482758621	0.0	0.2552757060910293	0.3123749742644947	-8.147266633822158	1.628830941814953	0.12179487179487178	0.5580528846153843	998
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4866388147907647	discovery_only_platt	0.6428994082840236	0.6423076923076922	NanoString_nCounter_immune_panel		0.5766283524904214	0.6805184247029877	0.5296934865900383	0.5384615384615384	0.0599056465490914	0.5945945945945946	0.6111111111111112	0.4482758620689655	0.5789473684210527	0.4814814814814814	0.2468155190802023	0.0622904731243936	0.6177256549491684	0.2101309394981887	0.4396871778104954	0.706634402097197	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	IFNG	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5435787909056865	discovery_only_platt	0.6038461538461539	0.5903846153846154	NanoString_nCounter_immune_panel		0.5565134099616859	0.6424567555608633	0.5598659003831418	0.5384615384615384	0.128955095956286	0.4642857142857143	0.3611111111111111	0.7586206896551724	0.65	0.4888888888888889	0.2477857780337245	0.0923024861949431	0.6272912718965765	0.2143169921156419	0.4185013528138528	0.6916440380379071	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	CXCL9	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4461541291872711	discovery_only_platt	0.6091715976331361	0.6000000000000001	NanoString_nCounter_immune_panel		0.5938697318007663	0.674909892637952	0.5507662835249042	0.5692307692307692	0.1079243968747515	0.65	0.7222222222222222	0.3793103448275862	0.5909090909090909	0.5238095238095238	0.2409753024398109	0.0519269880691499	1.0250902914285438	0.2158534746473719	0.457112134502924	0.7326254826254827	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIG	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5806448475523057	discovery_only_platt	0.5973372781065088	0.5807692307692307	NanoString_nCounter_immune_panel		0.578544061302682	0.6654763213035716	0.5905172413793103	0.5538461538461539	0.2400039184633095	0.3829787234042553	0.25	0.9310344827586208	0.8181818181818182	0.5	0.24449948184108	0.1027564527227317	0.9240970324427136	0.2150555038747746	0.431765246449457	0.7151063528386182	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIDE_dysfunction	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.468811248482587	discovery_only_platt	0.5985207100591717	0.5884615384615385	NanoString_nCounter_immune_panel		0.560344827586207	0.6760131699782478	0.5196360153256705	0.5384615384615384	0.0417443421874039	0.625	0.6944444444444444	0.3448275862068966	0.5681818181818182	0.4761904761904761	0.2478975602713673	0.1048047977588163	0.6233110495112397	0.213513766227067	0.4223210820251855	0.7088846049783548	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	APM	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.47387024081963	discovery_only_platt	0.6529585798816568	0.6403846153846153	NanoString_nCounter_immune_panel		0.46455938697318	0.5345604401607837	0.4813218390804598	0.4923076923076923	-0.0379049021789451	0.56	0.5833333333333334	0.3793103448275862	0.5384615384615384	0.4230769230769231	0.2715233246726181	0.15580827132426	-0.2738575984424229	0.2206762975533344	0.3191028039541759	0.6123820794590026	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	CYT	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4672620582197981	discovery_only_platt	0.5603550295857989	0.576923076923077	NanoString_nCounter_immune_panel		0.5814176245210728	0.6803697340656227	0.5440613026819924	0.5692307692307692	0.0996764354360325	0.6666666666666666	0.7777777777777778	0.3103448275862069	0.5833333333333334	0.5294117647058824	0.2447123002860614	0.0647825030843392	1.5233756489060175	0.2163258808945252	0.44111550836550845	0.7182359108159391	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	IPRES	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4789108862586735	discovery_only_platt	0.5242603550295859	0.5576923076923077	NanoString_nCounter_immune_panel		0.4923371647509579	0.5764984320294171	0.5272988505747126	0.5692307692307692	0.0875510964885528	0.7021276595744681	0.9166666666666666	0.1379310344827586	0.5689655172413793	0.5714285714285714	0.2498113859740993	0.0537704456017278	0.7471624029732667	0.2162824835316665	0.3599544513457557	0.640014799154334	1000
clinical_benefit	GSE93157	nanostring_melanoma_clinical_assay_transfer	TIDE_exclusion	65	36	29	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4809752830942262	discovery_only_platt	0.5325443786982249	0.5538461538461539	NanoString_nCounter_immune_panel		0.4865900383141762	0.5615285521115289	0.5340038314176245	0.5692307692307692	0.0901602021740475	0.6888888888888889	0.8611111111111112	0.2068965517241379	0.5740740740740741	0.5454545454545454	0.2501518006114896	0.0707709052457509	0.3611015584526547	0.2163908192520432	0.34158971442714536	0.6236537966537965	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	EcoNiche-Opt-HeuristicEcology-LockedPanel	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4866388147907647	discovery_only_platt	0.6428994082840236	0.6423076923076922	NanoString_nCounter		0.7109375	0.8509012535666948	0.59375	0.625	0.1825741858350553	0.7096774193548387	0.6875	0.5	0.7333333333333333	0.4444444444444444	0.2259453286168079	0.1988957248417193	2.0812873732094985	0.7699897329205445	0.4652247807017544	0.9259920634920634	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	IFNG	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5435787909056865	discovery_only_platt	0.6038461538461539	0.5903846153846154	NanoString_nCounter		0.765625	0.8777154036932019	0.6875	0.625	0.3651483716701107	0.64	0.5	0.875	0.8888888888888888	0.4666666666666667	0.2221624091697706	0.1699138666435616	2.810127273479103	0.8319989566784911	0.5523082386363637	0.9453638980263157	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	CXCL9	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4461541291872711	discovery_only_platt	0.6091715976331361	0.6000000000000001	NanoString_nCounter		0.7734375	0.8856080551393052	0.6875	0.7083333333333334	0.3651483716701107	0.7741935483870968	0.75	0.625	0.8	0.5555555555555556	0.2204606636337988	0.1780419238468936	3.274822739187999	0.9419757709542966	0.5406987847222222	0.9514322916666665	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	TIG	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.5806448475523057	discovery_only_platt	0.5973372781065088	0.5807692307692307	NanoString_nCounter		0.7578125	0.8907899255349914	0.625	0.5	0.3162277660168379	0.4	0.25	1.0	1.0	0.4	0.2255959916737484	0.1653509664149597	3.2560863033246794	0.8479030089871182	0.5333333333333334	0.9306249999999998	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	TIDE_dysfunction	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.468811248482587	discovery_only_platt	0.5985207100591717	0.5884615384615385	NanoString_nCounter		0.7109375	0.8520353625133037	0.5625	0.5833333333333334	0.1195228609334393	0.6666666666666666	0.625	0.5	0.7142857142857143	0.4	0.2274036622828666	0.1954174831462355	3.420384718262392	0.8931660540563507	0.45376509978991597	0.916712962962963	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	APM	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.47387024081963	discovery_only_platt	0.6529585798816568	0.6403846153846153	NanoString_nCounter		0.71875	0.8589570866225278	0.59375	0.625	0.1825741858350553	0.7096774193548387	0.6875	0.5	0.7333333333333333	0.4444444444444444	0.2384191755074858	0.1749477937713042	0.6933683563716567	0.7009280431580606	0.4739814814814815	0.9127083333333332	999
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	CYT	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4672620582197981	discovery_only_platt	0.5603550295857989	0.576923076923077	NanoString_nCounter		0.609375	0.7689209550446973	0.59375	0.6666666666666666	0.2041241452319315	0.7647058823529411	0.8125	0.375	0.7222222222222222	0.5	0.2421313301524779	0.1661590958950999	2.4491685172530087	0.7313162386719445	0.31741854636591477	0.840359477124183	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	IPRES	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4789108862586735	discovery_only_platt	0.5242603550295859	0.5576923076923077	NanoString_nCounter		0.4375	0.6715959199315178	0.46875	0.625	-0.1474419561548971	0.7692307692307693	0.9375	0.0	0.6521739130434783	0.0	0.2516596806823547	0.1665947046964926	-1.747001167511982	0.696603019607413	0.18942434210526313	0.6890756302521008	1000
clinical_benefit	GSE140901	nanostring_hcc_clinical_assay_transfer	TIDE_exclusion	24	16	8	discovery_only	GSE91061,GSE78220,PRJEB23709_PD1_PRE	0.4809752830942262	discovery_only_platt	0.5325443786982249	0.5538461538461539	NanoString_nCounter		0.4921875	0.6679388706623614	0.46875	0.5416666666666666	-0.0648203723552164	0.6666666666666666	0.6875	0.25	0.6470588235294118	0.2857142857142857	0.2506324211825416	0.16654949028627	-0.134621133347467	0.6934162687705477	0.22645399305555555	0.7735460069444443	1000
